#1
# BEV Profile
# ID: 79
# Created: 2023-08-24 13:57:45.765931
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(507,3)
0	1	0.0
110940	0	0.0
151440	1	0.1809
209040	0	0.0
228420	1	0.2011
376260	0	0.0
414540	1	0.1026
464700	0	0.0
481080	1	0.1231
549120	0	0.0
575400	1	0.0152
722580	0	0.0
750180	1	0.1641
813180	0	0.0
841740	1	0.1559
894000	0	0.0
923460	1	0.1226
978180	0	0.0
1009440	1	0.0902
1071360	0	0.0
1084860	1	0.1918
1237740	0	0.0
1261620	1	0.138
1317660	0	0.0
1346280	1	0.2033
1409820	0	0.0
1421760	1	0.1556
1582140	0	0.0
1617900	1	0.2016
2017560	0	0.0
2039220	1	0.299
2188260	0	0.0
2210160	1	0.1404
2276280	0	0.0
2299200	1	0.2046
2356500	0	0.0
2378160	1	0.1046
2448720	0	0.0
2464440	1	0.1422
2623260	0	0.0
2655900	1	0.159
2705160	0	0.0
2735040	1	0.2467
2804880	0	0.0
2826120	1	0.1039
3222180	0	0.0
3270120	1	0.0771
3312000	0	0.0
3338220	1	0.1122
3399480	0	0.0
3424440	1	0.1772
3483840	0	0.0
3497640	1	0.233
3651120	0	0.0
3678840	1	0.0777
3741060	0	0.0
3756900	1	0.2056
3831900	0	0.0
3853500	1	0.2603
3913140	0	0.0
3946620	1	0.1309
4002900	0	0.0
4032300	1	0.158
4084020	0	0.0
4110420	1	0.1099
4171800	0	0.0
4207200	1	0.0511
4265520	0	0.0
4293120	1	0.0545
4352520	0	0.0
4384740	1	0.3261
4519200	0	0.0
4570260	1	0.1115
4610700	0	0.0
4633560	1	0.2008
4695360	0	0.0
4725120	1	0.1068
4783800	0	0.0
4811340	1	0.0972
4863600	0	0.0
4898700	1	0.1359
4948020	0	0.0
4985580	1	0.1686
5035080	0	0.0
5074440	1	0.1879
5122800	0	0.0
5158140	1	0.1701
5210940	0	0.0
5243880	1	0.1926
5304120	0	0.0
5323080	1	0.2466
5472660	0	0.0
5507220	1	0.1591
5561220	0	0.0
5597460	1	0.1602
5648220	0	0.0
5681820	1	0.1762
5729400	0	0.0
5762820	1	0.1802
5825100	0	0.0
5852280	1	0.1506
6163980	0	0.0
6174300	1	0.1952
6340020	0	0.0
6372780	1	0.2938
6426780	0	0.0
6449520	1	0.1539
6508980	0	0.0
6538140	1	0.2114
6939120	0	0.0
6974040	1	0.1956
7025520	0	0.0
7054140	1	0.2392
7105980	0	0.0
7132980	1	0.2907
7290600	0	0.0
7330560	1	0.1181
7376940	0	0.0
7395900	1	0.3063
7455540	0	0.0
7498740	1	0.1597
7541820	0	0.0
7572300	1	0.4308
7635060	0	0.0
7658940	1	0.1803
7710780	0	0.0
7727460	1	0.3989
7807560	0	0.0
7821900	1	0.1078
8066400	0	0.0
8099760	1	0.0688
8144580	0	0.0
8173500	1	0.0541
8246280	0	0.0
8253720	1	0.0253
8323260	0	0.0
8354220	1	0.1891
8412660	0	0.0
8446440	1	0.1172
8582580	0	0.0
8606400	1	0.1312
8675280	0	0.0
8697540	1	0.1185
8757300	0	0.0
8780040	1	0.1863
9102600	0	0.0
9135240	1	0.082
9274680	0	0.0
9317400	1	0.0565
9442740	0	0.0
9475980	1	0.0922
9536160	0	0.0
9559560	1	0.1321
9624300	0	0.0
9657300	1	0.0562
9702780	0	0.0
9730140	1	0.1036
9796140	0	0.0
9835320	1	0.3493
