#1
# BEV Profile
# ID: 75
# Created: 2023-08-24 13:57:45.719054
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(489,3)
0	1	0.0
31080	0	0.0
55740	1	0.0853
117000	0	0.0
133260	1	0.1903
202260	0	0.0
237660	1	0.2792
284400	0	0.0
316620	1	0.2646
374880	0	0.0
408840	1	0.3543
454980	0	0.0
490680	1	0.2583
547080	0	0.0
580500	1	0.0417
632160	0	0.0
673140	1	0.0537
805440	0	0.0
833220	1	0.1536
893400	0	0.0
922260	1	0.0603
984720	0	0.0
1015200	1	0.2935
1153020	0	0.0
1178400	1	0.0239
1323720	0	0.0
1346700	1	0.1504
1408620	0	0.0
1435200	1	0.1258
1497360	0	0.0
1520160	1	0.0462
1585980	0	0.0
1610640	1	0.2622
1664400	0	0.0
1699500	1	0.2095
1841760	0	0.0
1868760	1	0.1723
1928280	0	0.0
1956540	1	0.0995
2109660	0	0.0
2135940	1	0.0227
2193120	0	0.0
2213520	1	0.1195
2270340	0	0.0
2320740	1	0.4254
2532360	0	0.0
2551440	1	0.1694
2620020	0	0.0
2641440	1	0.1559
2878560	0	0.0
2911920	1	0.1914
3136800	0	0.0
3165420	1	0.2997
3313080	0	0.0
3342540	1	0.0573
3400440	0	0.0
3436500	1	0.2159
3572100	0	0.0
3604500	1	0.1623
3751860	0	0.0
3776940	1	0.3268
3830940	0	0.0
3871980	1	0.0605
3917400	0	0.0
3938880	1	0.1087
4347600	0	0.0
4378800	1	0.2459
4436640	0	0.0
4459380	1	0.1779
4522260	0	0.0
4536000	1	0.194
4605900	0	0.0
4626780	1	0.3084
4696320	0	0.0
4713060	1	0.0487
4955700	0	0.0
4991400	1	0.2272
5044860	0	0.0
5074980	1	0.3022
5124900	0	0.0
5161500	1	0.1215
5299620	0	0.0
5311320	1	0.1677
5381220	0	0.0
5411760	1	0.1157
5471040	0	0.0
5496840	1	0.1441
5556240	0	0.0
5596920	1	0.2448
5649060	0	0.0
5679000	1	0.1127
5732040	0	0.0
5762700	1	0.2789
5818260	0	0.0
5844900	1	0.2679
5904600	0	0.0
5928420	1	0.1862
6158880	0	0.0
6200700	1	0.0762
6338100	0	0.0
6356460	1	0.2715
6423360	0	0.0
6454680	1	0.2102
6510300	0	0.0
6538440	1	0.0835
6680940	0	0.0
6706440	1	0.0648
6768960	0	0.0
6793200	1	0.1838
6854520	0	0.0
6891900	1	0.1287
6942900	0	0.0
6969420	1	0.1364
7114500	0	0.0
7140480	1	0.0466
7207260	0	0.0
7241820	1	0.0517
7374420	0	0.0
7395180	1	0.2168
7458120	0	0.0
7491300	1	0.1537
7545240	0	0.0
7572540	1	0.2058
7805760	0	0.0
7831200	1	0.1427
7887180	0	0.0
7920240	1	0.0751
7978620	0	0.0
8004360	1	0.1379
8061720	0	0.0
8103480	1	0.2072
8147160	0	0.0
8181660	1	0.2294
8240400	0	0.0
8264460	1	0.165
8318280	0	0.0
8360160	1	0.1809
8416860	0	0.0
8439420	1	0.0587
8500200	0	0.0
8525880	1	0.0711
8760180	0	0.0
8791260	1	0.0481
8843520	0	0.0
8870220	1	0.3064
9194460	0	0.0
9219360	1	0.2088
9274500	0	0.0
9305700	1	0.0819
9364860	0	0.0
9383100	1	0.2908
9440880	0	0.0
9474600	1	0.1727
9618840	0	0.0
9643560	1	0.1428
9709140	0	0.0
9726420	1	0.0181
9789840	0	0.0
9817920	1	0.2679
9969540	0	0.0
9989760	1	0.2278
10049820	0	0.0
10073880	1	0.2581
10229340	0	0.0
10250040	1	0.1838
10309140	0	0.0
10354980	1	0.0882
10397520	0	0.0
10422480	1	0.1133
10572960	0	0.0
10585860	1	0.4506
10654020	0	0.0
10679820	1	0.1523
11003460	0	0.0
11031240	1	0.166
11090820	0	0.0
11112060	1	0.2228
11256840	0	0.0
11295900	1	0.2691
11349840	0	0.0
11393520	1	0.1329
11519220	0	0.0
11541540	1	0.1737
11608680	0	0.0
11629320	1	0.4969
11779200	0	0.0
11813520	1	0.0828
11868840	0	0.0
11906760	1	0.314
11958540	0	0.0
11973060	1	0.2327
12038820	0	0.0
12053160	1	0.0521
12207480	0	0.0
12242820	1	0.0685
12294480	0	0.0
12323040	1	0.1904
12471000	0	0.0
12496140	1	0.2435
12558420	0	0.0
12587880	1	0.0433
12644820	0	0.0
12688620	1	0.0634
12816480	0	0.0
12846300	1	0.2925
12994620	0	0.0
13006260	1	0.0945
13073340	0	0.0
13112040	1	0.0884
13163460	0	0.0
13180140	1	0.0684
13418640	0	0.0
13453440	1	0.1594
13592820	0	0.0
13625820	1	0.1704
13936080	0	0.0
13961760	1	0.0906
14195940	0	0.0
14227920	1	0.1967
14285940	0	0.0
14318520	1	0.3043
14365800	0	0.0
14401260	1	0.3766
14456520	0	0.0
14496780	1	0.1331
14545500	0	0.0
14578260	1	0.1321
14717220	0	0.0
14754120	1	0.1718
14886960	0	0.0
14922600	1	0.1036
14972580	0	0.0
15007680	1	0.0615
15152940	0	0.0
15184440	1	0.2262
15241740	0	0.0
15252420	1	0.2658
15323160	0	0.0
15351360	1	0.2765
15403920	0	0.0
15438180	1	0.0957
15754320	0	0.0
15774480	1	0.0534
15923280	0	0.0
15951900	1	0.1408
16014720	0	0.0
16030440	1	0.2005
16100700	0	0.0
16125000	1	0.2875
16274040	0	0.0
16305360	1	0.1471
16362660	0	0.0
16390320	1	0.0677
16445580	0	0.0
16458960	1	0.2627
16528440	0	0.0
16561020	1	0.2524
16622580	0	0.0
16651080	1	0.0297
16701480	0	0.0
16743120	1	0.2271
16873680	0	0.0
16922220	1	0.0918
17051880	0	0.0
17070300	1	0.1502
17218500	0	0.0
17236380	1	0.3592
17306040	0	0.0
17339400	1	0.0452
17396580	0	0.0
17431140	1	0.1434
17568900	0	0.0
17596260	1	0.2191
17657280	0	0.0
17686500	1	0.1865
17742000	0	0.0
17768100	1	0.1482
17910480	0	0.0
17949300	1	0.3616
18262560	0	0.0
18286440	1	0.1314
18514560	0	0.0
18546840	1	0.2697
18607680	0	0.0
18637920	1	0.1238
18772980	0	0.0
18809640	1	0.0798
18860820	0	0.0
18892920	1	0.0464
18955380	0	0.0
18988440	1	0.0777
19034940	0	0.0
19058340	1	0.09
19207740	0	0.0
19237860	1	0.2382
19385940	0	0.0
19402380	1	0.0797
19469220	0	0.0
19501620	1	0.1258
19556220	0	0.0
19578660	1	0.1959
19640340	0	0.0
19671600	1	0.2658
19723920	0	0.0
19746240	1	0.2637
19988040	0	0.0
20003760	1	0.2031
20072520	0	0.0
20085720	1	0.202
20155920	0	0.0
20193360	1	0.2179
20245980	0	0.0
20288220	1	0.1011
20336160	0	0.0
20365140	1	0.3225
20419440	0	0.0
20441880	1	0.2783
20585220	0	0.0
20624160	1	0.0921
20680680	0	0.0
20712180	1	0.2419
20763600	0	0.0
20786340	1	0.133
20852400	0	0.0
20883420	1	0.0945
20938560	0	0.0
20957700	1	0.1816
21020100	0	0.0
21053520	1	0.36
21100260	0	0.0
21138420	1	0.0535
21195900	0	0.0
21222600	1	0.0587
21288540	0	0.0
21318420	1	0.1165
21451260	0	0.0
21488040	1	0.2604
21722760	0	0.0
21740880	1	0.0225
21882840	0	0.0
21913800	1	0.1059
21978480	0	0.0
22005780	1	0.2427
22146900	0	0.0
22176840	1	0.259
22491600	0	0.0
22521780	1	0.2735
22573320	0	0.0
22610760	1	0.0572
22666140	0	0.0
22692780	1	0.137
22753200	0	0.0
22780500	1	0.1297
22926240	0	0.0
22945920	1	0.0414
23098740	0	0.0
23121420	1	0.2659
23180580	0	0.0
23213940	1	0.1841
23264100	0	0.0
23287980	1	0.1093
23358360	0	0.0
23386620	1	0.2313
23441100	0	0.0
23475360	1	0.1267
23620080	0	0.0
23638920	1	0.0205
23706360	0	0.0
23731680	1	0.377
23786040	0	0.0
23812980	1	0.1239
23876040	0	0.0
23927280	1	0.2325
23964360	0	0.0
23993280	1	0.186
24050700	0	0.0
24080280	1	0.1527
24310740	0	0.0
24335040	1	0.0875
24392220	0	0.0
24432060	1	0.0988
24485940	0	0.0
24505320	1	0.446
24563220	0	0.0
24601740	1	0.2632
24740580	0	0.0
24765180	1	0.1202
24828540	0	0.0
24846240	1	0.0552
24999120	0	0.0
25025160	1	0.1094
25079640	0	0.0
25105620	1	0.2882
25175880	0	0.0
25200540	1	0.2483
25431180	0	0.0
25456140	1	0.0559
25514700	0	0.0
25550580	1	0.2324
25784460	0	0.0
25799940	1	0.205
25863900	0	0.0
25893780	1	0.0868
25950180	0	0.0
25981080	1	0.1474
26121720	0	0.0
26157240	1	0.3687
26212680	0	0.0
26229540	1	0.4279
26294820	0	0.0
26330640	1	0.1508
26468580	0	0.0
26493180	1	0.0175
26548320	0	0.0
26584500	1	0.0438
26809380	0	0.0
26852280	1	0.4026
26899080	0	0.0
26939580	1	0.1798
26979300	0	0.0
27014100	1	0.1643
27080100	0	0.0
27115140	1	0.2951
27327360	0	0.0
27357780	1	0.1791
27503940	0	0.0
27537780	1	0.1656
27587880	0	0.0
27621060	1	0.1361
27679080	0	0.0
27711000	1	0.2491
27850560	0	0.0
27881160	1	0.0281
27930600	0	0.0
27963000	1	0.0356
28108080	0	0.0
28126920	1	0.1517
28194480	0	0.0
28221660	1	0.2898
28281660	0	0.0
28306440	1	0.1015
28541520	0	0.0
28569780	1	0.2309
28627380	0	0.0
28660380	1	0.0343
28717980	0	0.0
28755240	1	0.0668
28797180	0	0.0
28832640	1	0.086
28886760	0	0.0
28916940	1	0.265
29151600	0	0.0
29179500	1	0.2366
29233980	0	0.0
29250780	1	0.0313
29320620	0	0.0
29323620	1	0.2197
29407440	0	0.0
29427360	1	0.2887
29492100	0	0.0
29527440	1	0.0716
29754480	0	0.0
29772300	1	0.3292
29837820	0	0.0
29859600	1	0.3801
29923680	0	0.0
29944320	1	0.2973
30091980	0	0.0
30128580	1	0.0891
30268320	0	0.0
30295800	1	0.0243
30355020	0	0.0
30385920	1	0.2364
30436080	0	0.0
30467100	1	0.1713
30528840	0	0.0
30574740	1	0.3405
30609000	0	0.0
30645900	1	0.1554
30696780	0	0.0
30733440	1	0.3641
30783120	0	0.0
30832620	1	0.2116
30871740	0	0.0
30903780	1	0.1269
31045800	0	0.0
31084440	1	0.3441
31479360	0	0.0
31512660	1	0.0714
