#1
# BEV Profile
# ID: 140
# Created: 2023-08-24 13:57:46.547293
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(497,3)
0	1	0.0
111900	0	0.0
134280	1	0.2204
197520	0	0.0
233880	1	0.5427
285240	0	0.0
304980	1	0.3728
456540	0	0.0
474720	1	0.6268
550620	0	0.0
572280	1	0.1989
720180	0	0.0
741240	1	0.1889
810540	0	0.0
830520	1	0.3665
899760	0	0.0
924720	1	0.063
1064280	0	0.0
1081260	1	0.6968
1151880	0	0.0
1166280	1	0.0472
1326360	0	0.0
1349520	1	0.1452
1414500	0	0.0
1439460	1	0.1746
1499220	0	0.0
1524600	1	0.3899
1592520	0	0.0
1603080	1	0.0281
1671300	0	0.0
1693620	1	0.2502
1759380	0	0.0
1781760	1	0.1464
1833240	0	0.0
1893180	1	0.1639
2024040	0	0.0
2035080	1	0.2103
2105340	0	0.0
2122140	1	0.215
2178840	0	0.0
2210760	1	0.281
2361660	0	0.0
2386080	1	0.1186
2449320	0	0.0
2479140	1	0.087
2536560	0	0.0
2572020	1	0.3213
2708760	0	0.0
2742540	1	0.1705
2792580	0	0.0
2819580	1	0.3134
3051180	0	0.0
3069420	1	0.1917
3140640	0	0.0
3167220	1	0.2133
3228480	0	0.0
3259800	1	0.2839
3311460	0	0.0
3343920	1	0.3538
3405300	0	0.0
3424980	1	0.5477
3740040	0	0.0
3785640	1	0.096
3824580	0	0.0
3864900	1	0.3429
3916800	0	0.0
3937440	1	0.1072
4004640	0	0.0
4028520	1	0.1754
4092360	0	0.0
4119900	1	0.3885
4261560	0	0.0
4295460	1	0.2147
4434000	0	0.0
4451520	1	0.0417
4519440	0	0.0
4557720	1	0.4404
4693500	0	0.0
4722420	1	0.268
4864560	0	0.0
4898160	1	0.026
5040720	0	0.0
5071140	1	0.0861
5125140	0	0.0
5146800	1	0.1953
5211420	0	0.0
5245620	1	0.4593
5298000	0	0.0
5327280	1	0.3082
5560020	0	0.0
5584740	1	0.0441
5642580	0	0.0
5660820	1	0.5014
5734920	0	0.0
5766540	1	0.2467
5903040	0	0.0
5944500	1	0.3592
5984040	0	0.0
6027360	1	0.1314
6157740	0	0.0
6198900	1	0.3628
6248400	0	0.0
6281280	1	0.2051
6336060	0	0.0
6366480	1	0.3138
6500520	0	0.0
6546720	1	0.4468
6686700	0	0.0
6717660	1	0.1578
6854760	0	0.0
6878340	1	0.1343
6936480	0	0.0
6958140	1	0.308
7025400	0	0.0
7060860	1	0.3038
7110600	0	0.0
7130940	1	0.3439
7377660	0	0.0
7407960	1	0.2968
7454820	0	0.0
7485660	1	0.1023
7629720	0	0.0
7659060	1	0.4391
7720020	0	0.0
7750320	1	0.5314
7814520	0	0.0
7823940	1	0.1742
7890660	0	0.0
7920780	1	0.0643
7978800	0	0.0
8009400	1	0.1582
8063160	0	0.0
8106720	1	0.2166
8151600	0	0.0
8182980	1	0.2078
8235120	0	0.0
8270100	1	0.1696
8323860	0	0.0
8356440	1	0.437
8488260	0	0.0
8538060	1	0.1133
8667840	0	0.0
8692680	1	0.4218
8851620	0	0.0
8872020	1	0.3194
8930520	0	0.0
8947740	1	0.3279
9101580	0	0.0
9127620	1	0.1859
9276780	0	0.0
9301260	1	0.5233
9358980	0	0.0
9381120	1	0.3961
9440580	0	0.0
9471300	1	0.462
9620580	0	0.0
9661380	1	0.1198
9706380	0	0.0
9732240	1	0.1111
9878880	0	0.0
9904980	1	0.37
9964560	0	0.0
9981660	1	0.0916
10393380	0	0.0
10422240	1	0.1454
10483860	0	0.0
10510440	1	0.2627
10568580	0	0.0
10594740	1	0.1674
10652280	0	0.0
10697940	1	0.5961
10744740	0	0.0
10769280	1	0.3897
10827060	0	0.0
10857360	1	0.0628
10920240	0	0.0
10946040	1	0.1625
11004480	0	0.0
11026140	1	0.2128
11084760	0	0.0
11114040	1	0.3712
11170860	0	0.0
11203980	1	0.0272
11261580	0	0.0
11294220	1	0.3427
11345220	0	0.0
11368740	1	0.4735
11606280	0	0.0
11638980	1	0.3653
11682600	0	0.0
11722620	1	0.1221
11865540	0	0.0
11897100	1	0.4784
11951940	0	0.0
11979420	1	0.3576
12130260	0	0.0
12152820	1	0.0532
12210360	0	0.0
12240840	1	0.1114
12390360	0	0.0
12409680	1	0.4412
12466440	0	0.0
12501060	1	0.0205
12642780	0	0.0
12679440	1	0.155
12825720	0	0.0
12842160	1	0.2401
12989880	0	0.0
12996840	1	0.1122
13086000	0	0.0
13102020	1	0.1475
13162260	0	0.0
13205280	1	0.1284
13249140	0	0.0
13263660	1	0.1123
13335180	0	0.0
13363980	1	0.0346
13421880	0	0.0
13445820	1	0.2247
13678380	0	0.0
13716000	1	0.1394
13770540	0	0.0
13795440	1	0.5713
13846620	0	0.0
13878840	1	0.0554
13942440	0	0.0
13957560	1	0.0852
14197920	0	0.0
14219160	1	0.3505
14280180	0	0.0
14304900	1	0.2161
14375700	0	0.0
14389140	1	0.6954
14544780	0	0.0
14572320	1	0.1196
14717280	0	0.0
14744880	1	0.3531
14803080	0	0.0
14828520	1	0.5985
15145980	0	0.0
15182040	1	0.1003
15232740	0	0.0
15275700	1	0.4098
15410580	0	0.0
15435060	1	0.5017
15497220	0	0.0
15531960	1	0.1642
15580140	0	0.0
15610200	1	0.0754
15833640	0	0.0
15868560	1	0.1668
15928680	0	0.0
15965220	1	0.6405
16019820	0	0.0
16045980	1	0.4707
16096740	0	0.0
16129020	1	0.4255
16184760	0	0.0
16216860	1	0.0919
16363080	0	0.0
16389300	1	0.1694
16436520	0	0.0
16475880	1	0.3133
16620840	0	0.0
16649520	1	0.1174
16709340	0	0.0
16727280	1	0.2693
16796280	0	0.0
16802940	1	0.2796
17052540	0	0.0
17080620	1	0.2688
17133540	0	0.0
17170200	1	0.0362
17221560	0	0.0
17260020	1	0.4384
17476380	0	0.0
17506440	1	0.0244
17663160	0	0.0
17668680	1	0.1132
17743620	0	0.0
17778780	1	0.392
17826960	0	0.0
17851800	1	0.5574
17916480	0	0.0
17932620	1	0.1866
18008340	0	0.0
18030660	1	0.186
18261060	0	0.0
18281820	1	0.2532
18433320	0	0.0
18454200	1	0.5723
18515580	0	0.0
18547620	1	0.5235
18865620	0	0.0
18889260	1	0.3601
19034160	0	0.0
19071360	1	0.5791
19123680	0	0.0
19152000	1	0.388
19205880	0	0.0
19243080	1	0.2676
19300260	0	0.0
19320960	1	0.1624
19381080	0	0.0
19398720	1	0.1176
19465440	0	0.0
19495680	1	0.2472
19650540	0	0.0
19679400	1	0.2793
19814820	0	0.0
19841460	1	0.3339
19902360	0	0.0
19936860	1	0.074
19988280	0	0.0
20004180	1	0.0903
20164080	0	0.0
20188440	1	0.5941
20247660	0	0.0
20263140	1	0.1476
20330460	0	0.0
20367720	1	0.1775
20419320	0	0.0
20439540	1	0.474
20596200	0	0.0
20625780	1	0.1042
20676840	0	0.0
20703360	1	0.4402
20763900	0	0.0
20787840	1	0.4186
20848680	0	0.0
20883420	1	0.5689
21029760	0	0.0
21062820	1	0.5283
21112020	0	0.0
21132720	1	0.1856
21287760	0	0.0
21313020	1	0.1663
21368400	0	0.0
21404880	1	0.2091
21457800	0	0.0
21485280	1	0.438
21545520	0	0.0
21570780	1	0.4162
21884040	0	0.0
21919500	1	0.2392
21977400	0	0.0
22014840	1	0.1413
22146360	0	0.0
22171320	1	0.1637
22232700	0	0.0
22257120	1	0.3793
22319040	0	0.0
22353420	1	0.1397
22417200	0	0.0
22438260	1	0.1277
22494240	0	0.0
22531740	1	0.2313
22665840	0	0.0
22692840	1	0.4126
22756320	0	0.0
22784760	1	0.0325
22844340	0	0.0
22870740	1	0.1695
23009580	0	0.0
23036100	1	0.1571
23273040	0	0.0
23311860	1	0.537
23352840	0	0.0
23375520	1	0.3613
23447400	0	0.0
23459760	1	0.7174
23525580	0	0.0
23556120	1	0.1354
23797440	0	0.0
23820060	1	0.0852
23871120	0	0.0
23895480	1	0.5441
23963040	0	0.0
23996820	1	0.2992
24048300	0	0.0
24086700	1	0.204
24304560	0	0.0
24326940	1	0.1292
24483300	0	0.0
24511800	1	0.1473
24566580	0	0.0
24593040	1	0.239
24650340	0	0.0
24691260	1	0.2247
24910020	0	0.0
24945600	1	0.4064
25083540	0	0.0
25104960	1	0.2205
25171920	0	0.0
25205460	1	0.0553
25353000	0	0.0
25375920	1	0.1211
25514580	0	0.0
25535040	1	0.1498
25683660	0	0.0
25716780	1	0.5614
25779180	0	0.0
25813020	1	0.3677
25859460	0	0.0
25893540	1	0.3799
25955700	0	0.0
25976220	1	0.0542
26381880	0	0.0
26405760	1	0.1667
26551260	0	0.0
26590980	1	0.1659
26650800	0	0.0
26670240	1	0.0674
26721840	0	0.0
26742000	1	0.4066
26809500	0	0.0
26853300	1	0.4155
26897760	0	0.0
26927100	1	0.2617
26984040	0	0.0
27010380	1	0.218
27244920	0	0.0
27271320	1	0.0632
27331080	0	0.0
27355380	1	0.4268
27500880	0	0.0
27542940	1	0.215
27589320	0	0.0
27616560	1	0.0821
27852840	0	0.0
27877740	1	0.0983
27930900	0	0.0
27962580	1	0.4144
28020720	0	0.0
28042980	1	0.3833
28109940	0	0.0
28140720	1	0.7382
28197840	0	0.0
28231440	1	0.131
28274280	0	0.0
28316700	1	0.2745
28710840	0	0.0
28752120	1	0.2026
28798620	0	0.0
28840620	1	0.4073
28885860	0	0.0
28927020	1	0.39
29062500	0	0.0
29097540	1	0.1009
29151420	0	0.0
29170080	1	0.4261
29229000	0	0.0
29253300	1	0.1066
29309220	0	0.0
29358360	1	0.5641
29411760	0	0.0
29448840	1	0.2843
29493540	0	0.0
29521680	1	0.2361
29663220	0	0.0
29693820	1	0.2324
29747940	0	0.0
29772240	1	0.1591
29838240	0	0.0
29855880	1	0.3448
29927040	0	0.0
29948640	1	0.2614
30008460	0	0.0
30044520	1	0.4347
30093780	0	0.0
30137520	1	0.1603
30182400	0	0.0
30213600	1	0.0513
30271320	0	0.0
30300540	1	0.1015
30356760	0	0.0
30384720	1	0.4691
30523740	0	0.0
30555000	1	0.2115
30613200	0	0.0
30636780	1	0.3411
30698460	0	0.0
30723060	1	0.3498
30783660	0	0.0
30819600	1	0.1946
30877800	0	0.0
30892680	1	0.2035
30954480	0	0.0
30982380	1	0.1729
31048920	0	0.0
31074780	1	0.3085
31132500	0	0.0
31153200	1	0.3847
31220160	0	0.0
31245600	1	0.5128
31304400	0	0.0
31347720	1	0.6127
