#1
# BEV Profile
# ID: 28
# Created: 2023-08-24 13:57:45.062806
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(527,3)
0	1	0.0
119040	0	0.0
149880	1	0.1853
205500	0	0.0
233580	1	0.23
287460	0	0.0
316740	1	0.065
462180	0	0.0
493620	1	0.3334
546060	0	0.0
576660	1	0.1889
637800	0	0.0
660960	1	0.0987
715500	0	0.0
741720	1	0.4798
805560	0	0.0
833040	1	0.2769
893640	0	0.0
912120	1	0.376
1069440	0	0.0
1112220	1	0.071
1239240	0	0.0
1268100	1	0.0463
1329540	0	0.0
1342860	1	0.4049
1585080	0	0.0
1620600	1	0.4805
1672200	0	0.0
1702440	1	0.259
1759140	0	0.0
1785600	1	0.1382
1921020	0	0.0
1946460	1	0.5855
2008860	0	0.0
2050560	1	0.1769
2191140	0	0.0
2212320	1	0.5495
2446860	0	0.0
2472720	1	0.1059
2617200	0	0.0
2658000	1	0.3369
2703480	0	0.0
2743980	1	0.2587
2793240	0	0.0
2824680	1	0.2592
2878980	0	0.0
2900460	1	0.2887
2967240	0	0.0
2995140	1	0.0675
3054420	0	0.0
3081420	1	0.04
3139800	0	0.0
3171720	1	0.3244
3228300	0	0.0
3259080	1	0.1042
3312600	0	0.0
3338880	1	0.3092
3394680	0	0.0
3416700	1	0.1976
3489420	0	0.0
3510480	1	0.3493
3748260	0	0.0
3777000	1	0.2422
3915900	0	0.0
3951480	1	0.111
4008420	0	0.0
4041120	1	0.356
4091880	0	0.0
4103640	1	0.2975
4178220	0	0.0
4206660	1	0.0569
4433520	0	0.0
4454280	1	0.2437
4519380	0	0.0
4552680	1	0.2619
4606860	0	0.0
4642200	1	0.1058
4697700	0	0.0
4718640	1	0.2857
4953600	0	0.0
4989480	1	0.1384
5041920	0	0.0
5073540	1	0.4004
5131620	0	0.0
5156160	1	0.1323
5208960	0	0.0
5258340	1	0.2909
5295420	0	0.0
5328960	1	0.4336
5384460	0	0.0
5426580	1	0.0491
5467140	0	0.0
5494560	1	0.0475
5557200	0	0.0
5582520	1	0.334
5640660	0	0.0
5674980	1	0.2229
5734380	0	0.0
5751720	1	0.3674
5907600	0	0.0
5924700	1	0.4162
5991000	0	0.0
6025500	1	0.1803
6160440	0	0.0
6178680	1	0.1903
6249120	0	0.0
6278820	1	0.1573
6509100	0	0.0
6539820	1	0.3431
6595680	0	0.0
6626820	1	0.0993
6683340	0	0.0
6700920	1	0.1015
6764580	0	0.0
6798420	1	0.1025
6852180	0	0.0
6884580	1	0.3177
6932820	0	0.0
6968220	1	0.0715
7025220	0	0.0
7053660	1	0.3094
7110660	0	0.0
7146720	1	0.1505
7197540	0	0.0
7222440	1	0.0564
7379700	0	0.0
7401240	1	0.1145
7458180	0	0.0
7477080	1	0.3759
7625580	0	0.0
7666500	1	0.0493
7888920	0	0.0
7927500	1	0.0879
7973220	0	0.0
8009700	1	0.3612
8065560	0	0.0
8087520	1	0.276
8148600	0	0.0
8174760	1	0.156
8233020	0	0.0
8263980	1	0.0787
8326080	0	0.0
8363040	1	0.15
8497620	0	0.0
8521140	1	0.1077
8582280	0	0.0
8614980	1	0.4014
8758080	0	0.0
8779740	1	0.3838
8838960	0	0.0
8868240	1	0.1604
9180780	0	0.0
9212340	1	0.0415
9268860	0	0.0
9303300	1	0.3047
9449640	0	0.0
9474240	1	0.0783
9536520	0	0.0
9562800	1	0.1484
9619500	0	0.0
9648240	1	0.0352
9794520	0	0.0
9822000	1	0.141
9969540	0	0.0
9999840	1	0.2383
10048980	0	0.0
10076760	1	0.237
10138140	0	0.0
10161840	1	0.2377
10309620	0	0.0
10338240	1	0.0749
10402200	0	0.0
10420260	1	0.1461
10480200	0	0.0
10514160	1	0.3445
10568520	0	0.0
10600020	1	0.1022
10658220	0	0.0
10675740	1	0.2189
10746060	0	0.0
10778220	1	0.1586
10832880	0	0.0
10868580	1	0.1316
10911780	0	0.0
10941180	1	0.1272
10999740	0	0.0
11010600	1	0.4012
11089500	0	0.0
11112000	1	0.0925
11179680	0	0.0
11209620	1	0.0667
11260380	0	0.0
11282160	1	0.4594
11514720	0	0.0
11543520	1	0.0467
11606580	0	0.0
11644860	1	0.1272
11685000	0	0.0
11728380	1	0.1918
11777880	0	0.0
11802420	1	0.271
11870220	0	0.0
11900640	1	0.2464
11946600	0	0.0
11986680	1	0.6268
12209220	0	0.0
12243840	1	0.173
12387240	0	0.0
12424140	1	0.3009
12471840	0	0.0
12502680	1	0.5369
12562560	0	0.0
12588840	1	0.0897
12646740	0	0.0
12678240	1	0.2035
12822360	0	0.0
12841080	1	0.3611
12905400	0	0.0
12930360	1	0.4683
12988980	0	0.0
13006800	1	0.0635
13070880	0	0.0
13105080	1	0.0955
13162740	0	0.0
13183320	1	0.0276
13335600	0	0.0
13360920	1	0.1459
13415460	0	0.0
13455840	1	0.3967
13506360	0	0.0
13527060	1	0.0119
13592940	0	0.0
13632120	1	0.2808
13683840	0	0.0
13716540	1	0.4115
13765740	0	0.0
13792020	1	0.4346
13856880	0	0.0
13870680	1	0.1216
13938360	0	0.0
13960800	1	0.0797
14024280	0	0.0
14051280	1	0.2141
14113500	0	0.0
14136360	1	0.4548
14188380	0	0.0
14216880	1	0.2057
14284440	0	0.0
14308440	1	0.1765
14369220	0	0.0
14407020	1	0.3079
14547540	0	0.0
14571240	1	0.0662
14622660	0	0.0
14649240	1	0.2001
14717640	0	0.0
14736300	1	0.1362
14968860	0	0.0
14999880	1	0.1297
15148920	0	0.0
15178140	1	0.2512
15235140	0	0.0
15270000	1	0.1778
15409380	0	0.0
15434280	1	0.264
15492360	0	0.0
15525060	1	0.2804
15841200	0	0.0
15870720	1	0.2099
16014000	0	0.0
16033920	1	0.1961
16100520	0	0.0
16133700	1	0.2229
16184100	0	0.0
16208760	1	0.259
16270620	0	0.0
