#1
# BEV Profile
# ID: 91
# Created: 2023-08-24 13:57:45.906555
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(517,3)
0	1	0.0
119340	0	0.0
127320	1	0.1007
283260	0	0.0
322920	1	0.1604
374460	0	0.0
394260	1	0.0259
463920	0	0.0
479220	1	0.1613
718980	0	0.0
747600	1	0.1062
809100	0	0.0
840540	1	0.2285
895680	0	0.0
924300	1	0.0423
979140	0	0.0
1012680	1	0.0686
1064520	0	0.0
1082220	1	0.2113
1149840	0	0.0
1163400	1	0.0554
1235760	0	0.0
1263240	1	0.0229
1328220	0	0.0
1358640	1	0.0386
1401360	0	0.0
1432020	1	0.0606
1501860	0	0.0
1519980	1	0.0831
1842900	0	0.0
1865880	1	0.1117
1931100	0	0.0
1967280	1	0.1143
2020620	0	0.0
2043000	1	0.0324
2102400	0	0.0
2132880	1	0.0836
2186580	0	0.0
2213220	1	0.0978
2276700	0	0.0
2309460	1	0.0873
2454600	0	0.0
2478660	1	0.0714
2614860	0	0.0
2649060	1	0.2065
2706480	0	0.0
2732040	1	0.109
2795040	0	0.0
2821800	1	0.0989
2966880	0	0.0
2999520	1	0.0186
3136620	0	0.0
3152220	1	0.0249
3225000	0	0.0
3261300	1	0.0644
3311400	0	0.0
3332820	1	0.1089
3486000	0	0.0
3524460	1	0.0983
3569760	0	0.0
3601980	1	0.0611
3746100	0	0.0
3775020	1	0.234
3840960	0	0.0
3853320	1	0.0179
4006080	0	0.0
4025460	1	0.1814
4353180	0	0.0
4384920	1	0.2472
4431000	0	0.0
4457400	1	0.1378
4606860	0	0.0
4627980	1	0.1413
4691700	0	0.0
4734420	1	0.0503
4782240	0	0.0
4806660	1	0.0084
5043300	0	0.0
5076780	1	0.1581
5125080	0	0.0
5157540	1	0.1137
5301600	0	0.0
5321580	1	0.1363
5639400	0	0.0
5671980	1	0.143
5815320	0	0.0
5844780	1	0.2345
5903280	0	0.0
5932920	1	0.0793
6074700	0	0.0
6113580	1	0.0412
6164760	0	0.0
6191280	1	0.0513
6254880	0	0.0
6278160	1	0.0468
6337440	0	0.0
6369480	1	0.0338
6507660	0	0.0
6542640	1	0.0934
6771600	0	0.0
6809880	1	0.1675
6853440	0	0.0
6887940	1	0.1338
6935760	0	0.0
6968760	1	0.0896
7112640	0	0.0
7134840	1	0.0776
7204140	0	0.0
7212360	1	0.0261
7281480	0	0.0
7316280	1	0.0367
7373100	0	0.0
7400640	1	0.1888
7459860	0	0.0
7471560	1	0.0757
7540740	0	0.0
7579140	1	0.1643
7628700	0	0.0
7658940	1	0.0535
7720860	0	0.0
7743240	1	0.0939
7807380	0	0.0
7829220	1	0.0511
7974540	0	0.0
8004840	1	0.1149
8065920	0	0.0
8085360	1	0.2361
8155380	0	0.0
8183940	1	0.2243
8323740	0	0.0
8352840	1	0.0749
8504160	0	0.0
8526000	1	0.0816
8588820	0	0.0
8604720	1	0.0963
8670480	0	0.0
8688900	1	0.0846
8753160	0	0.0
8786940	1	0.0632
8839860	0	0.0
8863200	1	0.106
8928120	0	0.0
8947440	1	0.1352
9187620	0	0.0
9220740	1	0.1072
9273060	0	0.0
9316380	1	0.1201
9355260	0	0.0
9381300	1	0.1419
9445980	0	0.0
9469140	1	0.0707
9526920	0	0.0
9566400	1	0.1711
9795600	0	0.0
9834240	1	0.2107
10051800	0	0.0
10084860	1	0.1295
10136580	0	0.0
10162920	1	0.1015
10227360	0	0.0
10247940	1	0.0362
10390800	0	0.0
10421820	1	0.1588
10491420	0	0.0
10522620	1	0.1727
10567860	0	0.0
10590360	1	0.0748
10644960	0	0.0
10669020	1	0.0909
10748640	0	0.0
10772040	1	0.0205
11089980	0	0.0
11115180	1	0.1372
11175720	0	0.0
11225100	1	0.1766
11255460	0	0.0
11277000	1	0.1314
11346600	0	0.0
11361720	1	0.1127
11440020	0	0.0
11468220	1	0.0184
11607300	0	0.0
11631660	1	0.1333
11690580	0	0.0
11714580	1	0.0762
11776560	0	0.0
11805660	1	0.1987
11944440	0	0.0
11986440	1	0.1528
12032100	0	0.0
12063660	1	0.0444
12210720	0	0.0
12241920	1	0.1064
12301260	0	0.0
12318720	1	0.0348
12385860	0	0.0
12415860	1	0.0295
12476940	0	0.0
12504360	1	0.0726
12558360	0	0.0
12579960	1	0.1021
12641520	0	0.0
12667560	1	0.0568
12736200	0	0.0
12745800	1	0.0479
12898800	0	0.0
12926760	1	0.1078
12987960	0	0.0
13003800	1	0.0084
13073460	0	0.0
13100760	1	0.0931
13158480	0	0.0
13202340	1	0.0568
13341000	0	0.0
13356840	1	0.0558
13417680	0	0.0
13443900	1	0.1473
13594260	0	0.0
13626120	1	0.0296
13674180	0	0.0
13713900	1	0.2361
13762140	0	0.0
13802040	1	0.0827
13852260	0	0.0
13875600	1	0.0913
13939680	0	0.0
13965660	1	0.0402
14021280	0	0.0
14053200	1	0.1119
14112300	0	0.0
14141940	1	0.045
14288460	0	0.0
14322120	1	0.0912
14719860	0	0.0
14729700	1	0.1106
14800080	0	0.0
14834280	1	0.1398
14894460	0	0.0
14926020	1	0.1305
14971320	0	0.0
15003600	1	0.0858
15063960	0	0.0
15099180	1	0.047
15230340	0	0.0
15262500	1	0.1795
15321240	0	0.0
15353280	1	0.0395
15408240	0	0.0
15446100	1	0.0958
15588300	0	0.0
15612900	1	0.1966
15753720	0	0.0
15770220	1	0.0677
15840600	0	0.0
15859380	1	0.1683
15922680	0	0.0
15949260	1	0.2023
16020180	0	0.0
16033920	1	0.1295
16189800	0	0.0
16225800	1	0.0703
16353540	0	0.0
16380120	1	0.0404
16447860	0	0.0
16469580	1	0.0217
16530240	0	0.0
16563060	1	0.251
16612380	0	0.0
16659660	1	0.1366
16704120	0	0.0
16724160	1	0.1338
16873260	0	0.0
16910280	1	0.0712
17138040	0	0.0
17159760	1	0.0836
17223540	0	0.0
17269740	1	0.0798
17306700	0	0.0
17344620	1	0.1283
17397180	0	0.0
17421540	1	0.1309
17478720	0	0.0
17493720	1	0.0506
17654340	0	0.0
17679000	1	0.0961
17741700	0	0.0
17759820	1	0.1055
17830560	0	0.0
17854080	1	0.0458
17915220	0	0.0
17945220	1	0.0733
18002100	0	0.0
18033180	1	0.074
18085140	0	0.0
18107220	1	0.0496
18175920	0	0.0
18220620	1	0.0901
18255660	0	0.0
18283620	1	0.1205
18345720	0	0.0
18364020	1	0.1108
18422160	0	0.0
18451440	1	0.0722
18520740	0	0.0
18544260	1	0.1922
18608820	0	0.0
18631080	1	0.101
18695880	0	0.0
18703860	1	0.0505
18862200	0	0.0
18902700	1	0.0951
19041960	0	0.0
19056360	1	0.1646
19117200	0	0.0
19156560	1	0.1698
19210440	0	0.0
