#1
# BEV Profile
# ID: 16
# Created: 2023-08-24 13:57:44.906555
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(509,3)
0	1	0.0
119040	0	0.0
151560	1	0.1478
208140	0	0.0
221280	1	0.2214
284220	0	0.0
318540	1	0.0785
381000	0	0.0
412380	1	0.0511
462840	0	0.0
496020	1	0.2886
637140	0	0.0
667860	1	0.0536
722520	0	0.0
748800	1	0.1647
810240	0	0.0
834120	1	0.1363
890760	0	0.0
923880	1	0.3362
979980	0	0.0
1017660	1	0.1989
1065360	0	0.0
1089120	1	0.0975
1324200	0	0.0
1342500	1	0.146
1505280	0	0.0
1531080	1	0.0488
1584000	0	0.0
1618200	1	0.2559
1754520	0	0.0
1790580	1	0.071
1928040	0	0.0
1957500	1	0.2886
2011980	0	0.0
2039580	1	0.2621
2199540	0	0.0
2221320	1	0.3789
2268240	0	0.0
2315280	1	0.2489
2446440	0	0.0
2469900	1	0.0351
2532600	0	0.0
2552640	1	0.3419
2626860	0	0.0
2647680	1	0.1634
2707680	0	0.0
2735580	1	0.4598
2876040	0	0.0
2910240	1	0.072
2966880	0	0.0
2996520	1	0.0338
3143100	0	0.0
3177180	1	0.0427
3222420	0	0.0
3245640	1	0.3267
3310140	0	0.0
3346200	1	0.1298
3399600	0	0.0
3427860	1	0.3632
3572340	0	0.0
3590580	1	0.0463
3654360	0	0.0
3691620	1	0.109
3747780	0	0.0
3779160	1	0.1914
3827400	0	0.0
3863160	1	0.313
3916920	0	0.0
3939420	1	0.2628
4004580	0	0.0
4025520	1	0.2591
4179060	0	0.0
4197000	1	0.0412
4347060	0	0.0
4370700	1	0.1101
4600920	0	0.0
4639200	1	0.064
4698480	0	0.0
4722480	1	0.1766
4782960	0	0.0
4806660	1	0.0195
4952160	0	0.0
4980540	1	0.1237
5040780	0	0.0
5080380	1	0.0913
5120100	0	0.0
5156820	1	0.1259
5210160	0	0.0
5232480	1	0.2688
5303700	0	0.0
5326920	1	0.2193
5556720	0	0.0
5581620	1	0.3122
5647920	0	0.0
5657280	1	0.0913
5727420	0	0.0
5770440	1	0.1956
5818560	0	0.0
5841360	1	0.2299
5995560	0	0.0
6027840	1	0.0526
6072240	0	0.0
6096240	1	0.0591
6244140	0	0.0
6278460	1	0.1723
6332580	0	0.0
6366420	1	0.1397
6418860	0	0.0
6451260	1	0.3802
6597960	0	0.0
6622620	1	0.0579
6771000	0	0.0
6805980	1	0.0741
6847860	0	0.0
6871020	1	0.2706
6939960	0	0.0
6968220	1	0.1782
7023960	0	0.0
7070700	1	0.2621
7109040	0	0.0
7147140	1	0.068
7201860	0	0.0
7220940	1	0.0366
7376220	0	0.0
7405740	1	0.0808
7540980	0	0.0
7572300	1	0.144
7719180	0	0.0
7744920	1	0.241
7813800	0	0.0
7829460	1	0.0391
7978020	0	0.0
8005320	1	0.1857
8059680	0	0.0
8099520	1	0.1223
8148840	0	0.0
8186940	1	0.2444
8238480	0	0.0
8272440	1	0.0547
8328720	0	0.0
8351640	1	0.1988
8413680	0	0.0
8436300	1	0.0309
8493480	0	0.0
8526000	1	0.0627
8587560	0	0.0
8609100	1	0.1126
8672940	0	0.0
8689560	1	0.2661
8754540	0	0.0
8767620	1	0.2667
8923380	0	0.0
8954880	1	0.0356
9013740	0	0.0
9043560	1	0.0975
9105360	0	0.0
9129780	1	0.0819
9273780	0	0.0
9302520	1	0.0727
9366060	0	0.0
9394740	1	0.0783
9440820	0	0.0
9481020	1	0.2369
9541020	0	0.0
9570240	1	0.1664
9616560	0	0.0
9649920	1	0.0308
9707220	0	0.0
9738600	1	0.0681
9876120	0	0.0
9908400	1	0.3866
9960420	0	0.0
9995340	1	0.1216
10051140	0	0.0
10080600	1	0.1243
10140600	0	0.0
10158960	1	0.27
10397820	0	0.0
10433820	1	0.1298
10483860	0	0.0
10508700	1	0.1474
10565520	0	0.0
10603800	1	0.1048
10743900	0	0.0
10773360	1	0.1933
10912860	0	0.0
10948860	1	0.0402
11093340	0	0.0
11124780	1	0.2201
11175600	0	0.0
11211060	1	0.1067
11265660	0	0.0
11288880	1	0.2538
11519880	0	0.0
11555760	1	0.1478
11697480	0	0.0
11726340	1	0.3049
11861400	0	0.0
11896800	1	0.2782
11952540	0	0.0
11991360	1	0.1739
12039060	0	0.0
12067620	1	0.0303
12132480	0	0.0
12151740	1	0.0321
12216480	0	0.0
12241320	1	0.1669
12298560	0	0.0
12326460	1	0.0732
12382800	0	0.0
12409680	1	0.0878
12555900	0	0.0
12583560	1	0.2351
12820380	0	0.0
12838260	1	0.2147
12900420	0	0.0
12923040	1	0.0774
12996000	0	0.0
13016040	1	0.0726
13078380	0	0.0
13097400	1	0.3199
13247760	0	0.0
13275960	1	0.1223
13418100	0	0.0
13449660	1	0.2459
13511220	0	0.0
13535280	1	0.0855
13595100	0	0.0
13627440	1	0.3508
13680660	0	0.0
13700640	1	0.114
13771860	0	0.0
13797420	1	0.2446
13852200	0	0.0
13897140	1	0.0535
14028240	0	0.0
14058180	1	0.376
14106960	0	0.0
14135160	1	0.2712
14198520	0	0.0
14221740	1	0.2572
14285640	0	0.0
14322960	1	0.2899
14627520	0	0.0
14671200	1	0.0967
14715060	0	0.0
14752680	1	0.0199
14809800	0	0.0
14832360	1	0.1647
14895120	0	0.0
14918280	1	0.2603
14976240	0	0.0
15000840	1	0.14
15146220	0	0.0
15172980	1	0.0628
15236160	0	0.0
15261240	1	0.1586
15319620	0	0.0
15345360	1	0.2598
15404340	0	0.0
15451380	1	0.0884
15492000	0	0.0
15533520	1	0.1312
15838920	0	0.0
15879420	1	0.1943
16016280	0	0.0
16043880	1	0.1442
16178520	0	0.0
16213140	1	0.0799
16268880	0	0.0
16301040	1	0.0885
16354560	0	0.0
16377840	1	0.0477
16439520	0	0.0
16481160	1	0.1402
16529040	0	0.0
