#1
# BEV Profile
# ID: 81
# Created: 2023-08-24 13:57:45.797181
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(501,3)
0	1	0.0
27480	0	0.0
61620	1	0.1647
114600	0	0.0
135300	1	0.2364
197340	0	0.0
230940	1	0.1065
292260	0	0.0
309660	1	0.2143
370860	0	0.0
408960	1	0.2838
463500	0	0.0
498120	1	0.074
635100	0	0.0
665280	1	0.0787
713940	0	0.0
748080	1	0.2166
802680	0	0.0
835740	1	0.2323
898740	0	0.0
921060	1	0.2297
979140	0	0.0
1013280	1	0.0437
1582320	0	0.0
1614240	1	0.1418
1672440	0	0.0
1706100	1	0.2801
1932540	0	0.0
1957740	1	0.3535
2194260	0	0.0
2209440	1	0.2605
2274960	0	0.0
2299920	1	0.1243
2364600	0	0.0
2387940	1	0.1238
2449740	0	0.0
2476680	1	0.0169
2625960	0	0.0
2647200	1	0.0489
2704320	0	0.0
2732700	1	0.1974
2792940	0	0.0
2824500	1	0.0176
2878920	0	0.0
2907960	1	0.2196
3225900	0	0.0
3252660	1	0.333
3401400	0	0.0
3422880	1	0.2962
3569220	0	0.0
3590460	1	0.0993
3653100	0	0.0
3676140	1	0.0784
3748620	0	0.0
3778920	1	0.0873
3829920	0	0.0
3857580	1	0.2346
3914040	0	0.0
3944580	1	0.107
4088640	0	0.0
4117740	1	0.1151
4172700	0	0.0
4197900	1	0.084
4255680	0	0.0
4284780	1	0.1141
4347840	0	0.0
4389840	1	0.1014
4521660	0	0.0
4557900	1	0.0862
4602120	0	0.0
4629540	1	0.2117
4866600	0	0.0
4908540	1	0.0996
4952220	0	0.0
4985460	1	0.2625
5041560	0	0.0
5063220	1	0.1248
5295840	0	0.0
5335260	1	0.1742
5382480	0	0.0
5413740	1	0.1097
5729760	0	0.0
5755620	1	0.2963
6075120	0	0.0
6110220	1	0.0665
6157680	0	0.0
6190080	1	0.1114
6245880	0	0.0
6270600	1	0.1423
6341760	0	0.0
6365160	1	0.3563
6429780	0	0.0
6443160	1	0.2303
6507960	0	0.0
6543060	1	0.2036
6682560	0	0.0
6722700	1	0.0622
6767100	0	0.0
6796680	1	0.0835
6852840	0	0.0
6884700	1	0.2065
7113540	0	0.0
7139820	1	0.1744
7376580	0	0.0
7393680	1	0.2239
7458780	0	0.0
7498680	1	0.3673
7630440	0	0.0
7664580	1	0.4173
7721520	0	0.0
7750740	1	0.2837
7976340	0	0.0
8003820	1	0.3396
8060940	0	0.0
8098620	1	0.399
8148900	0	0.0
8176260	1	0.2703
8406420	0	0.0
8444580	1	0.2034
8581020	0	0.0
8619240	1	0.1855
8670360	0	0.0
8699040	1	0.2941
8844240	0	0.0
8877420	1	0.2478
9011760	0	0.0
9041760	1	0.0725
9099300	0	0.0
9127620	1	0.27
9187200	0	0.0
9221280	1	0.099
9276600	0	0.0
9296880	1	0.3112
9356700	0	0.0
9376020	1	0.1867
9532200	0	0.0
9560160	1	0.1231
9619140	0	0.0
9643380	1	0.1198
9884340	0	0.0
9907860	1	0.219
10054860	0	0.0
10084020	1	0.2712
10143900	0	0.0
10158240	1	0.2024
10220220	0	0.0
10265520	1	0.1368
10393200	0	0.0
10424100	1	0.0947
10494780	0	0.0
10517520	1	0.2306
10566720	0	0.0
10589520	1	0.195
10743480	0	0.0
10780320	1	0.185
10903800	0	0.0
10948500	1	0.1442
11007000	0	0.0
11026500	1	0.2309
11089680	0	0.0
11122140	1	0.2324
11176200	0	0.0
11199960	1	0.1109
11262840	0	0.0
11289720	1	0.2235
11520660	0	0.0
11546700	1	0.0442
11692680	0	0.0
11712060	1	0.0675
11869440	0	0.0
11908080	1	0.2559
11943240	0	0.0
11991300	1	0.3635
12041220	0	0.0
12072240	1	0.1901
12215760	0	0.0
12238920	1	0.3742
12293460	0	0.0
12331080	1	0.2496
12383640	0	0.0
12415200	1	0.1315
12472080	0	0.0
12497880	1	0.1526
12725820	0	0.0
12765900	1	0.1553
12811980	0	0.0
12837900	1	0.0834
12901980	0	0.0
12928800	1	0.3041
12985020	0	0.0
13023300	1	0.1845
13159500	0	0.0
13197900	1	0.1173
13418220	0	0.0
13459320	1	0.1729
13510080	0	0.0
13538280	1	0.1123
13599540	0	0.0
13631820	1	0.1041
13679820	0	0.0
13703820	1	0.1231
13765560	0	0.0
13801920	1	0.4604
13938180	0	0.0
13964220	1	0.0183
14024280	0	0.0
14043300	1	0.1685
14120160	0	0.0
14151060	1	0.0837
14286240	0	0.0
14311680	1	0.0246
14373300	0	0.0
14397600	1	0.1161
14459580	0	0.0
14487600	1	0.0552
14546940	0	0.0
14569860	1	0.0469
14634720	0	0.0
14664600	1	0.3341
14714100	0	0.0
14739960	1	0.1058
14811060	0	0.0
14821620	1	0.1203
14973240	0	0.0
14988900	1	0.1904
15237540	0	0.0
15270120	1	0.361
15317340	0	0.0
15359520	1	0.0897
15579780	0	0.0
15611400	1	0.2595
15667140	0	0.0
15697320	1	0.0332
15921960	0	0.0
15961920	1	0.1591
16015020	0	0.0
16033740	1	0.4955
16275480	0	0.0
16310400	1	0.0795
16448700	0	0.0
16470900	1	0.1715
16529040	0	0.0
16557300	1	0.0541
16618740	0	0.0
16660740	1	0.1227
16709460	0	0.0
16736760	1	0.2067
17048280	0	0.0
17081220	1	0.2969
17135820	0	0.0
17173800	1	0.447
17228700	0	0.0
17255220	1	0.1959
17313840	0	0.0
17335680	1	0.1306
17398200	0	0.0
17426940	1	0.0943
17478060	0	0.0
17504340	1	0.1263
17655360	0	0.0
17696580	1	0.2258
17738580	0	0.0
17768460	1	0.1125
17824860	0	0.0
17849700	1	0.3473
17913720	0	0.0
17937900	1	0.1083
18260520	0	0.0
18294840	1	0.1086
18341160	0	0.0
18368700	1	0.096
18435240	0	0.0
18462300	1	0.1508
18515520	0	0.0
18549840	1	0.0646
18611760	0	0.0
18629820	1	0.2919
18775800	0	0.0
18800880	1	0.1917
18868980	0	0.0
18895320	1	0.0278
18953100	0	0.0
18993780	1	0.508
19037220	0	0.0
19069980	1	0.1111
19207980	0	0.0
19249620	1	0.38
19296300	0	0.0
19318380	1	0.0862
19382340	0	0.0
19409820	1	0.1216
19549980	0	0.0
19592640	1	0.0787
19641480	0	0.0
19658400	1	0.1855
19818060	0	0.0
19855740	1	0.2868
19983420	0	0.0
20013060	1	0.0692
20063580	0	0.0
20096700	1	0.5093
20162400	0	0.0
20185500	1	0.1595
20242920	0	0.0
20271000	1	0.2631
20332320	0	0.0
20371200	1	0.0494
20424600	0	0.0
