#1
# BEV Profile
# ID: 11
# Created: 2023-08-24 13:57:44.844054
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(537,3)
0	1	0.0
31860	0	0.0
59880	1	0.0644
117360	0	0.0
136200	1	0.0347
196800	0	0.0
235860	1	0.0591
287460	0	0.0
307200	1	0.06
372780	0	0.0
403980	1	0.0641
468360	0	0.0
483060	1	0.1168
640380	0	0.0
671340	1	0.0194
802320	0	0.0
832800	1	0.069
896220	0	0.0
920940	1	0.0658
975300	0	0.0
1016040	1	0.1283
1061520	0	0.0
1093620	1	0.1364
1146420	0	0.0
1175400	1	0.0728
1322040	0	0.0
1347900	1	0.2338
1408380	0	0.0
1437180	1	0.1136
1589520	0	0.0
1607400	1	0.1436
1667280	0	0.0
1705680	1	0.198
1751700	0	0.0
1779000	1	0.0128
1925940	0	0.0
1949940	1	0.0856
2014920	0	0.0
2040240	1	0.0372
2096520	0	0.0
2133120	1	0.0912
2178960	0	0.0
2225160	1	0.0632
2280000	0	0.0
2301720	1	0.1976
2360820	0	0.0
2394060	1	0.0619
2530500	0	0.0
2561520	1	0.1065
2619420	0	0.0
2646360	1	0.0959
2703300	0	0.0
2731740	1	0.1291
2791080	0	0.0
2823060	1	0.1009
3142140	0	0.0
3166560	1	0.1031
3230700	0	0.0
3261600	1	0.0636
3312240	0	0.0
3346860	1	0.0805
3394740	0	0.0
3438720	1	0.1844
3480240	0	0.0
3508980	1	0.133
3656820	0	0.0
3686040	1	0.0905
3742380	0	0.0
3776640	1	0.0976
3826380	0	0.0
3848940	1	0.1466
3909840	0	0.0
3932400	1	0.0776
4000740	0	0.0
4029240	1	0.1752
4094100	0	0.0
4116060	1	0.0972
4175280	0	0.0
4215720	1	0.0703
4256340	0	0.0
4292520	1	0.0156
4351140	0	0.0
4373700	1	0.1343
4519320	0	0.0
4549560	1	0.1091
4693560	0	0.0
4718880	1	0.1774
4947720	0	0.0
4977000	1	0.0322
5038620	0	0.0
5074860	1	0.0815
5122320	0	0.0
5153040	1	0.1366
5218080	0	0.0
