#1
# BEV Profile
# ID: 43
# Created: 2023-08-24 13:57:45.281557
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(497,3)
0	1	0.0
31260	0	0.0
52920	1	0.0534
108360	0	0.0
146400	1	0.1147
289560	0	0.0
314160	1	0.0869
546840	0	0.0
577200	1	0.0703
631680	0	0.0
664320	1	0.0609
714420	0	0.0
755160	1	0.0718
802380	0	0.0
828120	1	0.1698
1058340	0	0.0
1100040	1	0.1691
1241160	0	0.0
1271940	1	0.0762
1325340	0	0.0
1347000	1	0.1445
1412400	0	0.0
1445280	1	0.1369
1581780	0	0.0
1622760	1	0.0272
1668660	0	0.0
1702800	1	0.0219
1924980	0	0.0
1941720	1	0.0378
2016240	0	0.0
2043660	1	0.0129
2101080	0	0.0
2142300	1	0.0551
2188860	0	0.0
2220060	1	0.1083
2276520	0	0.0
2299320	1	0.1561
2447280	0	0.0
2474880	1	0.0271
2698080	0	0.0
2731200	1	0.0904
2790780	0	0.0
2828520	1	0.1472
2878260	0	0.0
2894760	1	0.0245
3051000	0	0.0
3077520	1	0.0739
3130140	0	0.0
3163140	1	0.1251
3218340	0	0.0
3249540	1	0.0631
3311400	0	0.0
3322920	1	0.0543
3399480	0	0.0
3428520	1	0.0775
3572280	0	0.0
3599940	1	0.1165
3658620	0	0.0
3692100	1	0.0587
3750060	0	0.0
3773220	1	0.1249
3828660	0	0.0
3859140	1	0.0826
3919980	0	0.0
3949560	1	0.1151
4001880	0	0.0
4043880	1	0.1499
4086120	0	0.0
4105500	1	0.1151
4175340	0	0.0
4206120	1	0.0502
4515000	0	0.0
4551240	1	0.1563
4698660	0	0.0
4721700	1	0.1402
4779300	0	0.0
4799940	1	0.0568
4959780	0	0.0
4973820	1	0.0204
5042580	0	0.0
5067420	1	0.0601
5300760	0	0.0
5311860	1	0.078
5382480	0	0.0
5411340	1	0.0351
5641800	0	0.0
5659620	1	0.0985
5734320	0	0.0
5767320	1	0.1242
6066840	0	0.0
6100860	1	0.0538
6163980	0	0.0
6195240	1	0.1613
6333780	0	0.0
6362460	1	0.0443
6419880	0	0.0
6454680	1	0.0258
6509580	0	0.0
6540660	1	0.0687
6604320	0	0.0
6622020	1	0.1002
6682980	0	0.0
6704100	1	0.081
6771540	0	0.0
6801540	1	0.0953
6856200	0	0.0
6883140	1	0.0095
6942120	0	0.0
6966840	1	0.054
7027980	0	0.0
7054380	1	0.1168
7454760	0	0.0
7486860	1	0.0638
7548360	0	0.0
7572660	1	0.062
7633680	0	0.0
7660860	1	0.1091
7714560	0	0.0
7745100	1	0.0674
7807440	0	0.0
7838100	1	0.126
7897200	0	0.0
7914540	1	0.1439
7978560	0	0.0
8007480	1	0.1204
8150880	0	0.0
8179440	1	0.0488
8242980	0	0.0
8270940	1	0.0417
8324160	0	0.0
8348820	1	0.0576
8408340	0	0.0
8436900	1	0.0259
8500380	0	0.0
8534220	1	0.0171
8586180	0	0.0
8616840	1	0.0708
8671560	0	0.0
8694300	1	0.1187
8752140	0	0.0
8779560	1	0.0807
8850360	0	0.0
8856900	1	0.0973
8931540	0	0.0
8958060	1	0.1437
9095460	0	0.0
9136020	1	0.0712
9184800	0	0.0
9218400	1	0.0434
9356460	0	0.0
9373500	1	0.1513
9447600	0	0.0
9472860	1	0.1379
9620640	0	0.0
9669300	1	0.1067
9699000	0	0.0
9737460	1	0.035
9968580	0	0.0
10002540	1	0.1255
10056360	0	0.0
10087260	1	0.1578
10227120	0	0.0
10265700	1	0.0473
10656660	0	0.0
10695600	1	0.1591
10739400	0	0.0
10771560	1	0.06
10919520	0	0.0
10935900	1	0.0559
11002980	0	0.0
11012220	1	0.077
11084400	0	0.0
11108880	1	0.069
11172600	0	0.0
11206800	1	0.0822
11258580	0	0.0
11293860	1	0.0619
11603700	0	0.0
11640000	1	0.0417
11777640	0	0.0
11800080	1	0.0494
11867640	0	0.0
11904240	1	0.1793
11952300	0	0.0
11981520	1	0.0198
12127800	0	0.0
12158520	1	0.0579
12213660	0	0.0
12243720	1	0.1511
12383280	0	0.0
12417480	1	0.0656
12468480	0	0.0
12497280	1	0.1315
12555060	0	0.0
12582720	1	0.0658
12821280	0	0.0
12851100	1	0.0408
12902940	0	0.0
12936900	1	0.0732
12986160	0	0.0
13020420	1	0.0664
13156140	0	0.0
13191060	1	0.04
13506180	0	0.0
13521300	1	0.0555
13595640	0	0.0
13619820	1	0.1289
13681080	0	0.0
13708260	1	0.0235
13769820	0	0.0
13785300	1	0.2138
14028240	0	0.0
14065500	1	0.0599
14111280	0	0.0
14140440	1	0.0517
14192400	0	0.0
14230800	1	0.0829
14290320	0	0.0
14323920	1	0.0208
14371200	0	0.0
14402100	1	0.0687
14455980	0	0.0
14476260	1	0.1076
14801160	0	0.0
14831820	1	0.0689
14888880	0	0.0
14922900	1	0.0794
14976300	0	0.0
15006000	1	0.0486
15062940	0	0.0
15094260	1	0.0552
15154920	0	0.0
15181380	1	0.0633
15242640	0	0.0
15271260	1	0.116
15327960	0	0.0
15346320	1	0.1679
15402780	0	0.0
15421800	1	0.0345
15493620	0	0.0
15519660	1	0.1009
15585300	0	0.0
15622500	1	0.1392
15664680	0	0.0
15694860	1	0.0265
15751080	0	0.0
15784500	1	0.0783
15926280	0	0.0
15953100	1	0.1831
16020540	0	0.0
16034040	1	0.1046
16184400	0	0.0
16221600	1	0.0858
16274520	0	0.0
16315380	1	0.0518
16363560	0	0.0
16387260	1	0.0305
16446600	0	0.0
16464000	1	0.0534
16524960	0	0.0
16555860	1	0.0303
16612320	0	0.0
16636800	1	0.1399
16697940	0	0.0
16732140	1	0.0936
16795920	0	0.0
16811400	1	0.0868
16871520	0	0.0
16901160	1	0.0357
16963020	0	0.0
16981740	1	0.1262
17050440	0	0.0
17076540	1	0.0722
17143500	0	0.0
17157840	1	0.111
17393460	0	0.0
17429880	1	0.0492
17656440	0	0.0
17680140	1	0.1119
17823840	0	0.0
17856360	1	0.0665
17917860	0	0.0
17937660	1	0.1274
18001980	0	0.0
18017400	1	0.0592
18257460	0	0.0
18284700	1	0.0714
18339480	0	0.0
18379380	1	0.0876
18433380	0	0.0
18446340	1	0.0997
18520500	0	0.0
18543780	1	0.0462
18613620	0	0.0
18634680	1	0.0691
18777900	0	0.0
18816240	1	0.048
18865260	0	0.0
18895380	1	0.1372
18954000	0	0.0
18976980	1	0.0765
19035360	0	0.0
19079580	1	0.0899
19124520	0	0.0
19139760	1	0.2205
19213860	0	0.0
19253340	1	0.1033
19289220	0	0.0
19335360	1	0.0292
19471140	0	0.0
19510440	1	0.1469
19642620	0	0.0
19673580	1	0.1356
19902300	0	0.0
19927020	1	0.0747
19982640	0	0.0
20018880	1	0.05
20160480	0	0.0
20190900	1	0.1835
20420640	0	0.0
20441940	1	0.0396
20503320	0	0.0
20526780	1	0.0142
20676720	0	0.0
20693220	1	0.0655
20760720	0	0.0
20790780	1	0.0251
20933460	0	0.0
20969820	1	0.1661
21022140	0	0.0
21056880	1	0.0338
21194640	0	0.0
21222780	1	0.0758
21370860	0	0.0
21399420	1	0.1079
21454860	0	0.0
21486900	1	0.1064
21630300	0	0.0
21674880	1	0.0685
21710100	0	0.0
21755400	1	0.0291
21885360	0	0.0
21918360	1	0.1485
21971700	0	0.0
22007520	1	0.0988
22051500	0	0.0
22080720	1	0.0941
22235280	0	0.0
22263600	1	0.1172
22493160	0	0.0
22524660	1	0.0187
22583400	0	0.0
22612080	1	0.1664
22662540	0	0.0
22698480	1	0.0223
22749540	0	0.0
22779660	1	0.0991
22838640	0	0.0
22864500	1	0.0649
23096100	0	0.0
23126760	1	0.0423
23181480	0	0.0
23199840	1	0.1309
23270940	0	0.0
23302920	1	0.0918
23352660	0	0.0
23384340	1	0.1042
23436240	0	0.0
23480400	1	0.1118
23528760	0	0.0
23557260	1	0.0669
23614260	0	0.0
23647920	1	0.0634
23702280	0	0.0
23734140	1	0.1181
23790240	0	0.0
23812980	1	0.1112
23880720	0	0.0
23897400	1	0.1268
23967300	0	0.0
23993040	1	0.1185
24051060	0	0.0
24073320	1	0.0717
24132300	0	0.0
24160920	1	0.1112
24224940	0	0.0
24263640	1	0.0812
24305820	0	0.0
24332040	1	0.1382
24476520	0	0.0
24494340	1	0.0543
24567840	0	0.0
24601320	1	0.074
24656940	0	0.0
24687480	1	0.0525
24745020	0	0.0
24775500	1	0.0417
24918120	0	0.0
24949620	1	0.1192
24998100	0	0.0
25028820	1	0.0979
