#1
# BEV Profile
# ID: 71
# Created: 2023-08-24 13:57:45.656554
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(537,3)
0	1	0.0
30240	0	0.0
54180	1	0.0609
113100	0	0.0
136320	1	0.2831
200340	0	0.0
237420	1	0.1453
293040	0	0.0
322380	1	0.1466
459660	0	0.0
488340	1	0.2934
547500	0	0.0
575640	1	0.0672
636300	0	0.0
666540	1	0.1039
723420	0	0.0
753840	1	0.1733
796980	0	0.0
836700	1	0.4105
1070460	0	0.0
1099440	1	0.073
1325940	0	0.0
1361040	1	0.134
1406280	0	0.0
1446060	1	0.1906
1503900	0	0.0
1538580	1	0.3013
1582560	0	0.0
1605360	1	0.1521
1672800	0	0.0
1690920	1	0.2477
1843800	0	0.0
1870080	1	0.0681
2017860	0	0.0
2042940	1	0.2111
2101680	0	0.0
2127480	1	0.0413
2272140	0	0.0
2297460	1	0.155
2361960	0	0.0
2402460	1	0.139
2523240	0	0.0
2574360	1	0.1911
2621040	0	0.0
2652600	1	0.2752
2796300	0	0.0
2829120	1	0.1794
2878560	0	0.0
2909880	1	0.349
3050640	0	0.0
3092580	1	0.0411
3137280	0	0.0
3188700	1	0.37
3226260	0	0.0
3254940	1	0.0902
3304860	0	0.0
3337260	1	0.1649
3399600	0	0.0
3441180	1	0.1174
3484500	0	0.0
3529020	1	0.3461
3576180	0	0.0
3606300	1	0.2267
3658560	0	0.0
3681960	1	0.0652
3743340	0	0.0
3781380	1	0.2132
3826920	0	0.0
3848820	1	0.0812
3915660	0	0.0
3951000	1	0.1693
4004280	0	0.0
4035660	1	0.327
4094400	0	0.0
4121820	1	0.1795
4181160	0	0.0
4187520	1	0.0422
4261440	0	0.0
4290840	1	0.0946
4351860	0	0.0
4377780	1	0.2655
4432920	0	0.0
4471920	1	0.1877
4525320	0	0.0
4557960	1	0.1298
4602600	0	0.0
4644540	1	0.1839
4784280	0	0.0
4812420	1	0.0945
4869300	0	0.0
4907580	1	0.1389
4956540	0	0.0
4982640	1	0.1183
5042880	0	0.0
5065440	1	0.1658
5130000	0	0.0
5152020	1	0.0418
5205540	0	0.0
5248740	1	0.4297
5296920	0	0.0
5325420	1	0.2989
5385240	0	0.0
5414940	1	0.0495
5468700	0	0.0
5498220	1	0.0134
5559960	0	0.0
5587860	1	0.1602
5647560	0	0.0
5682180	1	0.1996
5736840	0	0.0
5769900	1	0.2522
5816280	0	0.0
5826780	1	0.0779
5902920	0	0.0
5928480	1	0.142
5987880	0	0.0
6012840	1	0.0736
6070380	0	0.0
6102060	1	0.1337
6157920	0	0.0
6187740	1	0.2448
6252480	0	0.0
6274080	1	0.099
6337200	0	0.0
6356100	1	0.1483
6508080	0	0.0
6540900	1	0.1549
6679320	0	0.0
6705660	1	0.0816
6854100	0	0.0
6874320	1	0.2553
6939480	0	0.0
6985260	1	0.17
7020960	0	0.0
7060080	1	0.1268
7112280	0	0.0
7146060	1	0.4278
7205400	0	0.0
7239960	1	0.1463
7287240	0	0.0
7320840	1	0.1567
7366320	0	0.0
7402200	1	0.1848
7460700	0	0.0
7484520	1	0.1339
7545600	0	0.0
7575120	1	0.2965
7632000	0	0.0
7666560	1	0.2963
7714200	0	0.0
7735500	1	0.3532
7804320	0	0.0
7827780	1	0.1363
7894440	0	0.0
7913940	1	0.143
7982520	0	0.0
8004780	1	0.0532
8064120	0	0.0
8087100	1	0.2291
8150580	0	0.0
8189700	1	0.1819
8240040	0	0.0
8268180	1	0.2067
8324580	0	0.0
8352540	1	0.2118
8497320	0	0.0
8533200	1	0.125
8662620	0	0.0
8682540	1	0.379
8748360	0	0.0
8794080	1	0.2833
8840880	0	0.0
8873880	1	0.4508
8933160	0	0.0
8951220	1	0.1936
9018000	0	0.0
9042660	1	0.0749
9184920	0	0.0
9224640	1	0.0318
9279780	0	0.0
9296400	1	0.2188
9363840	0	0.0
9384660	1	0.1063
9441480	0	0.0
9467280	1	0.1711
9527460	0	0.0
9562620	1	0.1792
9790500	0	0.0
9826800	1	0.3026
9968580	0	0.0
9988440	1	0.1295
10051620	0	0.0
10078800	1	0.2898
10138680	0	0.0
10161960	1	0.2923
10480920	0	0.0
10514220	1	0.0987
10566300	0	0.0
10592100	1	0.3041
10661880	0	0.0
10681800	1	0.2298
10746600	0	0.0
10761780	1	0.3294
11001660	0	0.0
11024520	1	0.2009
11093400	0	0.0
11122200	1	0.2365
11170200	0	0.0
11209860	1	0.2807
11265480	0	0.0
11296860	1	0.2432
11350980	0	0.0
11377560	1	0.2736
11437200	0	0.0
11452800	1	0.1238
11518860	0	0.0
11549880	1	0.0427
11610300	0	0.0
11635620	1	0.2619
