#1
# BEV Profile
# ID: 17
# Created: 2023-08-24 13:57:44.922181
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(503,3)
0	1	0.0
28380	0	0.0
54540	1	0.0216
205740	0	0.0
231480	1	0.0828
286380	0	0.0
308460	1	0.1609
368940	0	0.0
410940	1	0.1014
464640	0	0.0
504180	1	0.0948
719280	0	0.0
758580	1	0.0725
800100	0	0.0
840600	1	0.1891
892320	0	0.0
922500	1	0.016
975960	0	0.0
1026840	1	0.0931
1064400	0	0.0
1101600	1	0.148
1324740	0	0.0
1354140	1	0.1837
1410300	0	0.0
1432020	1	0.0651
1500660	0	0.0
1531680	1	0.0913
1590600	0	0.0
1613700	1	0.0673
1673880	0	0.0
1706400	1	0.0337
1927560	0	0.0
1963800	1	0.0348
2018820	0	0.0
2050620	1	0.0736
2187120	0	0.0
2222160	1	0.0698
2269440	0	0.0
2312160	1	0.0792
2362980	0	0.0
2380680	1	0.0227
2447280	0	0.0
2492520	1	0.0257
2536620	0	0.0
2559300	1	0.0339
2626440	0	0.0
2653080	1	0.1208
2703180	0	0.0
2739060	1	0.052
2794560	0	0.0
2839980	1	0.1778
2875980	0	0.0
2903640	1	0.0849
2963280	0	0.0
2996880	1	0.0338
3136680	0	0.0
3154440	1	0.1182
3227640	0	0.0
3240000	1	0.1236
3574740	0	0.0
3593760	1	0.0696
3740880	0	0.0
3773040	1	0.0941
3831720	0	0.0
3854940	1	0.0172
3920460	0	0.0
3955560	1	0.1493
4003380	0	0.0
4033080	1	0.1356
4092240	0	0.0
4137240	1	0.0855
4180140	0	0.0
4206180	1	0.0177
4266660	0	0.0
4290420	1	0.0256
4604880	0	0.0
4645140	1	0.0779
4691700	0	0.0
4720500	1	0.1026
4870080	0	0.0
4888140	1	0.078
5032980	0	0.0
5059140	1	0.0903
5128620	0	0.0
5143440	1	0.0525
5302320	0	0.0
5319240	1	0.156
5383560	0	0.0
5413020	1	0.0461
5472060	0	0.0
5506440	1	0.0497
5551860	0	0.0
5590620	1	0.0246
5642160	0	0.0
5666400	1	0.0351
5908920	0	0.0
5928360	1	0.121
6254340	0	0.0
6281520	1	0.0703
6425640	0	0.0
6456060	1	0.0662
6510480	0	0.0
6542280	1	0.0459
6593400	0	0.0
6615960	1	0.038
6680040	0	0.0
6712260	1	0.0448
6766380	0	0.0
6801540	1	0.0809
6854400	0	0.0
6880260	1	0.0672
6937920	0	0.0
6964440	1	0.1043
7027320	0	0.0
7064160	1	0.068
7116120	0	0.0
7135800	1	0.0269
7286400	0	0.0
7319220	1	0.0184
7370940	0	0.0
7410780	1	0.1539
7457880	0	0.0
7470120	1	0.0834
7546920	0	0.0
7574820	1	0.0642
8063640	0	0.0
8081700	1	0.1308
8152380	0	0.0
8170980	1	0.1341
8230140	0	0.0
8281200	1	0.0653
8324400	0	0.0
8346180	1	0.0712
8406420	0	0.0
8436240	1	0.0592
8583000	0	0.0
8610420	1	0.0144
8669640	0	0.0
8685600	1	0.1123
8754540	0	0.0
8782980	1	0.0591
8839140	0	0.0
8876040	1	0.0529
8932260	0	0.0
8954460	1	0.105
9018540	0	0.0
9051300	1	0.0261
9103680	0	0.0
9118440	1	0.0122
9267780	0	0.0
9294960	1	0.0889
9364620	0	0.0
9376920	1	0.1192
9444420	0	0.0
9466680	1	0.1377
9795840	0	0.0
9825540	1	0.0483
9878580	0	0.0
9908460	1	0.0987
9964380	0	0.0
9995460	1	0.0591
10045560	0	0.0
10068720	1	0.1256
