#1
# BEV Profile
# ID: 72
# Created: 2023-08-24 13:57:45.672179
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(511,3)
0	1	0.0
25740	0	0.0
66060	1	0.111
111780	0	0.0
133320	1	0.3602
374880	0	0.0
401460	1	0.25
458160	0	0.0
480480	1	0.2454
540780	0	0.0
572580	1	0.0981
716220	0	0.0
740160	1	0.3173
802380	0	0.0
833220	1	0.1457
889380	0	0.0
918900	1	0.1562
986820	0	0.0
1015800	1	0.3819
1064100	0	0.0
1100040	1	0.3071
1322640	0	0.0
1359540	1	0.2025
1410840	0	0.0
1444740	1	0.1409
1501020	0	0.0
1508460	1	0.1171
1670580	0	0.0
1700460	1	0.2232
1762620	0	0.0
1788000	1	0.1257
1842960	0	0.0
1869720	1	0.1218
1927140	0	0.0
1967100	1	0.2671
2015820	0	0.0
2044200	1	0.3416
2100960	0	0.0
2139360	1	0.1443
2185200	0	0.0
2214660	1	0.4251
2276760	0	0.0
2294640	1	0.2715
2539320	0	0.0
2559360	1	0.2795
2706720	0	0.0
2732820	1	0.3068
2794380	0	0.0
2819820	1	0.2642
2876940	0	0.0
2902440	1	0.4137
2969700	0	0.0
2989320	1	0.0615
3219960	0	0.0
3265080	1	0.2022
3315480	0	0.0
3322560	1	0.2965
3403080	0	0.0
3435900	1	0.1332
3482400	0	0.0
3520080	1	0.2916
3571380	0	0.0
3608580	1	0.1051
3654240	0	0.0
3687060	1	0.1142
3744960	0	0.0
3771300	1	0.1419
3920820	0	0.0
3955320	1	0.0538
4003380	0	0.0
4035360	1	0.1665
4087380	0	0.0
4126320	1	0.1988
4266120	0	0.0
4290240	1	0.0109
4349340	0	0.0
4371480	1	0.0891
4432560	0	0.0
4473120	1	0.3861
4524420	0	0.0
4562640	1	0.1836
4693620	0	0.0
4731360	1	0.2217
4954860	0	0.0
4987980	1	0.4984
5042340	0	0.0
5072880	1	0.1302
5211180	0	0.0
5242860	1	0.3188
5299620	0	0.0
5337480	1	0.1394
5471100	0	0.0
5495280	1	0.0438
5564280	0	0.0
5588220	1	0.2766
5651280	0	0.0
5670900	1	0.2712
5729700	0	0.0
5747520	1	0.2659
5994420	0	0.0
6003960	1	0.0782
6160980	0	0.0
6176760	1	0.2058
6250620	0	0.0
6278040	1	0.2617
6512400	0	0.0
6536700	1	0.2462
6588780	0	0.0
6613680	1	0.0711
6678480	0	0.0
6710940	1	0.0225
6855420	0	0.0
6874200	1	0.2691
6942780	0	0.0
6971700	1	0.1634
7110780	0	0.0
7141500	1	0.2175
7373760	0	0.0
7400880	1	0.1989
7456500	0	0.0
7496640	1	0.3592
7631160	0	0.0
7657740	1	0.4835
7715160	0	0.0
7751580	1	0.4991
7887900	0	0.0
7922100	1	0.0665
8066820	0	0.0
8078580	1	0.2818
8151060	0	0.0
8176140	1	0.2119
8409660	0	0.0
8425860	1	0.099
8586000	0	0.0
8614680	1	0.376
8667180	0	0.0
8705760	1	0.0973
8844780	0	0.0
8875980	1	0.1109
8926860	0	0.0
8965740	1	0.1001
9104700	0	0.0
9135900	1	0.0569
9188280	0	0.0
9216960	1	0.5216
9277260	0	0.0
9295080	1	0.0854
9361260	0	0.0
9389280	1	0.144
9439440	0	0.0
9475200	1	0.1649
9534120	0	0.0
9565860	1	0.4858
9617040	0	0.0
9659880	1	0.1197
9705360	0	0.0
9731880	1	0.1761
9783240	0	0.0
9817320	1	0.147
9877380	0	0.0
9917280	1	0.3687
9960600	0	0.0
9996480	1	0.4193
10046760	0	0.0
10088820	1	0.3772
10137300	0	0.0
10172040	1	0.1184
10401900	0	0.0
10429800	1	0.4007
10480140	0	0.0
10498440	1	0.4859
10660320	0	0.0
10676280	1	0.2624
10743180	0	0.0
10773240	1	0.3488
10911660	0	0.0
10931520	1	0.1033
11006160	0	0.0
11026800	1	0.3822
11085840	0	0.0
11101080	1	0.2608
11176980	0	0.0
11212320	1	0.1432
11260740	0	0.0
11300400	1	0.1819
11433720	0	0.0
11456160	1	0.1158
11608140	0	0.0
11635560	1	0.328
11687820	0	0.0
11710260	1	0.1559
11777700	0	0.0
11816640	1	0.1407
11861760	0	0.0
11903940	1	0.1881
11948460	0	0.0
11982840	1	0.5895
12125760	0	0.0
12151860	1	0.1322
12210960	0	0.0
12245520	1	0.1285
12300420	0	0.0
12326700	1	0.3961
12471000	0	0.0
12499320	1	0.3097
12642720	0	0.0
12672000	1	0.1065
12898980	0	0.0
12929820	1	0.3077
12990960	0	0.0
13027680	1	0.4294
13162620	0	0.0
13187820	1	0.3214
13248360	0	0.0
13284060	1	0.0909
13419120	0	0.0
13462860	1	0.4339
13503900	0	0.0
13530420	1	0.2773
13594740	0	0.0
13624140	1	0.307
13675620	0	0.0
13705800	1	0.3191
13762440	0	0.0
13799520	1	0.4176
13855260	0	0.0
13890480	1	0.0378
14021700	0	0.0
14054040	1	0.2563
14116080	0	0.0
14135280	1	0.0051
14200560	0	0.0
14221560	1	0.3682
14286120	0	0.0
14302980	1	0.1913
14543220	0	0.0
14571480	1	0.0787
14627700	0	0.0
14663640	1	0.2893
14714820	0	0.0
14757000	1	0.1213
14888880	0	0.0
14920320	1	0.2352
14978940	0	0.0
15001380	1	0.1773
15055140	0	0.0
15081840	1	0.1079
15150600	0	0.0
15175260	1	0.0923
15233580	0	0.0
15256200	1	0.3998
15322860	0	0.0
15347520	1	0.0369
15415020	0	0.0
15442560	1	0.2307
15757080	0	0.0
15775260	1	0.1713
15841860	0	0.0
15868560	1	0.0979
15930480	0	0.0
15950820	1	0.2606
16009800	0	0.0
16032240	1	0.1259
16098060	0	0.0
16113000	1	0.5646
16185900	0	0.0
16213980	1	0.2236
16361340	0	0.0
16396680	1	0.257
16444020	0	0.0
16469220	1	0.3832
16528320	0	0.0
16564500	1	0.2278
16620720	0	0.0
16641240	1	0.4153
16788120	0	0.0
16819020	1	0.4288
16970820	0	0.0
16996740	1	0.2615
17053260	0	0.0
17071020	1	0.1831
17136720	0	0.0
17168880	1	0.2689
17221860	0	0.0
17241060	1	0.48
17308140	0	0.0
17337000	1	0.4497
17391000	0	0.0
17426280	1	0.2023
17838000	0	0.0
17865180	1	0.3669
17907060	0	0.0
17939460	1	0.2898
18176880	0	0.0
18193500	1	0.0949
18258000	0	0.0
18290220	1	0.0611
18347340	0	0.0
18378720	1	0.3006
18433320	0	0.0
18476040	1	0.2253
18686940	0	0.0
18728880	1	0.1289
18866220	0	0.0
18890100	1	0.1128
18954180	0	0.0
18976740	1	0.0892
19039740	0	0.0
19086060	1	0.1618
19121760	0	0.0
19158360	1	0.3586
19211160	0	0.0
19243800	1	0.389
19383300	0	0.0
19407660	1	0.0957
19467000	0	0.0
19495020	1	0.2804
19556880	0	0.0
19587000	1	0.4464
19726500	0	0.0
19738920	1	0.2283
19814040	0	0.0
19850760	1	0.3307
20159460	0	0.0
20200680	1	0.3944
20247840	0	0.0
20277120	1	0.2393
20335920	0	0.0
20358540	1	0.0818
20420280	0	0.0
20447400	1	0.2156
20504460	0	0.0
20540040	1	0.0708
20593560	0	0.0
20637420	1	0.0551
20672460	0	0.0
20713620	1	0.4555
20942700	0	0.0
20953620	1	0.1323
21022440	0	0.0
21044940	1	0.1908
21631800	0	0.0
21664560	1	0.239
21886080	0	0.0
21914340	1	0.1909
21982500	0	0.0
22014540	1	0.199
22057020	0	0.0
22076400	1	0.1476
