#1
# BEV Profile
# ID: 8
# Created: 2023-08-24 13:57:44.797180
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(479,3)
0	1	0.0
118260	0	0.0
147960	1	0.5201
196680	0	0.0
215460	1	0.4442
285780	0	0.0
323160	1	0.2614
455880	0	0.0
507900	1	0.3807
551880	0	0.0
591300	1	0.1178
631500	0	0.0
663240	1	0.0812
718680	0	0.0
750360	1	0.0594
891840	0	0.0
914880	1	0.8729
979560	0	0.0
1009320	1	0.6904
1065720	0	0.0
1109700	1	0.0968
1156440	0	0.0
1200240	1	0.09
1236600	0	0.0
1258080	1	0.1097
1420560	0	0.0
1446900	1	0.5126
1500360	0	0.0
1531020	1	0.3928
1583220	0	0.0
1596540	1	0.1172
1760040	0	0.0
1785360	1	0.0575
1844700	0	0.0
1869000	1	0.1142
1940820	0	0.0
1966020	1	0.3699
2019720	0	0.0
2041200	1	0.326
2278380	0	0.0
2296740	1	0.6554
2444040	0	0.0
2483520	1	0.092
2624220	0	0.0
2647080	1	0.3189
2786940	0	0.0
2818860	1	0.3346
2962440	0	0.0
2993460	1	0.1945
3143340	0	0.0
3172620	1	0.4438
3316080	0	0.0
3338340	1	0.1926
3400080	0	0.0
3428640	1	0.2802
3569760	0	0.0
3596520	1	0.1866
3658380	0	0.0
3679560	1	0.0627
3828000	0	0.0
3863220	1	0.3722
3917700	0	0.0
3945420	1	0.7175
4006260	0	0.0
4029060	1	0.4063
4087440	0	0.0
4132740	1	0.7978
4257660	0	0.0
4291440	1	0.0841
4432200	0	0.0
4473360	1	0.3338
4523940	0	0.0
4554960	1	0.2331
4608840	0	0.0
4648980	1	0.1818
4688700	0	0.0
4718040	1	0.0921
4780980	0	0.0
4815120	1	0.014
4868700	0	0.0
4889220	1	0.1356
4960680	0	0.0
4986120	1	0.1941
5128140	0	0.0
5161620	1	0.4463
5209740	0	0.0
5243460	1	0.2613
5301660	0	0.0
5316060	1	0.38
5388360	0	0.0
5426400	1	0.1562
5468760	0	0.0
5497800	1	0.191
5565420	0	0.0
5582940	1	0.1245
5730000	0	0.0
5757660	1	0.1344
5997180	0	0.0
6016560	1	0.1148
6164400	0	0.0
6197520	1	0.2227
6248460	0	0.0
6288540	1	0.6229
6332940	0	0.0
6368280	1	0.4361
6424680	0	0.0
6438060	1	0.1951
6503760	0	0.0
6530040	1	0.4007
6764820	0	0.0
6779100	1	0.1038
6855360	0	0.0
6878940	1	0.3785
6938700	0	0.0
6963420	1	0.1648
7373700	0	0.0
7388520	1	0.3192
7461900	0	0.0
7485000	1	0.3801
7553700	0	0.0
7578480	1	0.1947
7628940	0	0.0
7661040	1	0.0709
7804380	0	0.0
7833300	1	0.2011
7894260	0	0.0
7930800	1	0.0456
8064600	0	0.0
8097600	1	0.167
8236560	0	0.0
8267640	1	0.3128
8584320	0	0.0
8608320	1	0.4285
8759220	0	0.0
8793900	1	0.3901
8839500	0	0.0
8869200	1	0.5337
9270720	0	0.0
9316200	1	0.6508
9366900	0	0.0
9392520	1	0.3321
9446820	0	0.0
9469980	1	0.2294
9530760	0	0.0
9557760	1	0.3255
9795060	0	0.0
9822960	1	0.3114
9967800	0	0.0
9997620	1	0.3495
