#1
# BEV Profile
# ID: 121
# Created: 2023-08-24 13:57:46.297321
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(517,3)
0	1	0.0
115680	0	0.0
152400	1	0.0673
200460	0	0.0
232800	1	0.0796
281640	0	0.0
307080	1	0.0991
374580	0	0.0
403440	1	0.0229
468060	0	0.0
485580	1	0.0602
545580	0	0.0
577620	1	0.0529
716220	0	0.0
752460	1	0.0912
804120	0	0.0
845040	1	0.0925
894120	0	0.0
926400	1	0.0878
976260	0	0.0
999780	1	0.0453
1066680	0	0.0
1102980	1	0.09
1325520	0	0.0
1350840	1	0.0973
1408560	0	0.0
1440420	1	0.0807
1496160	0	0.0
1524660	1	0.1326
1671600	0	0.0
1699860	1	0.0302
2014080	0	0.0
2039880	1	0.0932
2103120	0	0.0
2125800	1	0.1703
2187780	0	0.0
2211120	1	0.1831
2281560	0	0.0
2304600	1	0.1014
2446740	0	0.0
2489880	1	0.0276
2530140	0	0.0
2564880	1	0.0713
2624700	0	0.0
2652480	1	0.1764
2710800	0	0.0
2728200	1	0.0629
2793420	0	0.0
2823000	1	0.2862
2880120	0	0.0
2909340	1	0.178
3054420	0	0.0
3074340	1	0.0379
3231960	0	0.0
3254220	1	0.1203
3313920	0	0.0
3359460	1	0.1142
3398460	0	0.0
3421440	1	0.1417
3569460	0	0.0
3598620	1	0.0471
3742860	0	0.0
3757140	1	0.0603
4001520	0	0.0
4047120	1	0.0596
4088760	0	0.0
4121820	1	0.2067
4522500	0	0.0
4553100	1	0.111
4607340	0	0.0
4640460	1	0.0411
4697340	0	0.0
4715940	1	0.0942
4778880	0	0.0
4809600	1	0.0907
5124540	0	0.0
5159280	1	0.1082
5291580	0	0.0
5336220	1	0.0678
5387220	0	0.0
5422080	1	0.0178
5560620	0	0.0
5593440	1	0.0958
5644980	0	0.0
5656560	1	0.1104
5732940	0	0.0
5751780	1	0.1072
5819160	0	0.0
5846280	1	0.0727
5901720	0	0.0
5933640	1	0.0894
5993100	0	0.0
6019800	1	0.0345
6246960	0	0.0
6270540	1	0.0644
6342600	0	0.0
6381660	1	0.0178
6417360	0	0.0
6451440	1	0.119
6593280	0	0.0
6618960	1	0.0371
6776700	0	0.0
6795240	1	0.119
6856320	0	0.0
6882000	1	0.0306
6948960	0	0.0
6971520	1	0.0893
7017900	0	0.0
7066740	1	0.0689
7117500	0	0.0
7161120	1	0.1277
7195980	0	0.0
7225200	1	0.0662
7288140	0	0.0
7313100	1	0.0367
7371780	0	0.0
7409580	1	0.0872
7538880	0	0.0
7585800	1	0.1364
7625100	0	0.0
7647420	1	0.0475
7717440	0	0.0
7737120	1	0.0486
8060460	0	0.0
8095200	1	0.0844
8146980	0	0.0
8171820	1	0.0515
8230020	0	0.0
8265960	1	0.0695
8323200	0	0.0
8360700	1	0.162
8410800	0	0.0
8441580	1	0.0194
8503920	0	0.0
8525400	1	0.0389
8586840	0	0.0
8606880	1	0.1073
8674500	0	0.0
8683500	1	0.1332
8755620	0	0.0
8787060	1	0.1499
8843580	0	0.0
8873280	1	0.1242
8929560	0	0.0
8952420	1	0.0637
9014280	0	0.0
9038100	1	0.0205
9191280	0	0.0
9203700	1	0.0766
9277920	0	0.0
9306240	1	0.1769
9356460	0	0.0
9372960	1	0.0572
9449820	0	0.0
9478620	1	0.0653
9616020	0	0.0
9638700	1	0.0297
9788820	0	0.0
9813060	1	0.0803
9880980	0	0.0
9918060	1	0.0594
9963360	0	0.0
9991980	1	0.0913
10053180	0	0.0
10084140	1	0.1044
10136520	0	0.0
10165500	1	0.2123
10230000	0	0.0
10244160	1	0.0412
10394940	0	0.0
10433460	1	0.0841
10483680	0	0.0
10505700	1	0.1259
10567800	0	0.0
10610220	1	0.0445
10655700	0	0.0
10669860	1	0.0856
10915800	0	0.0
10941360	1	0.0122
10998240	0	0.0
11039220	1	0.0586
11091540	0	0.0
11119140	1	0.173
11180460	0	0.0
11204040	1	0.0781
11259960	0	0.0
11287440	1	0.1243
11344380	0	0.0
11375460	1	0.1101
11433300	0	0.0
11457000	1	0.0757
11690640	0	0.0
11731620	1	0.0423
11780100	0	0.0
11815800	1	0.1009
11860020	0	0.0
11881080	1	0.0999
11949480	0	0.0
11970720	1	0.1143
12126540	0	0.0
12149640	1	0.018
12207960	0	0.0
12242520	1	0.1127
12294780	0	0.0
12338760	1	0.1429
12381540	0	0.0
12417420	1	0.1656
12470760	0	0.0
12493140	1	0.2197
12560280	0	0.0
12580260	1	0.1386
12813540	0	0.0
12836220	1	0.1868
12905700	0	0.0
12933000	1	0.0547
12986040	0	0.0
13020720	1	0.0152
13157640	0	0.0
13191900	1	0.1936
13423380	0	0.0
13443780	1	0.1864
13510500	0	0.0
13532700	1	0.2275
13590840	0	0.0
13617600	1	0.0536
13772340	0	0.0
13800180	1	0.1938
14028120	0	0.0
14061780	1	0.2545
14105220	0	0.0
14148240	1	0.0563
14192220	0	0.0
14222220	1	0.0666
14292960	0	0.0
14321640	1	0.0845
14369220	0	0.0
14399340	1	0.0306
14636700	0	0.0
14668140	1	0.1004
14718420	0	0.0
14755140	1	0.0725
14795700	0	0.0
14834880	1	0.1051
14977800	0	0.0
15006240	1	0.1841
15062640	0	0.0
15082080	1	0.0358
15142080	0	0.0
15175440	1	0.0591
15242700	0	0.0
15265260	1	0.0207
15318960	0	0.0
15350220	1	0.062
15401280	0	0.0
15439920	1	0.1568
15495960	0	0.0
15510360	1	0.0569
15572760	0	0.0
15611400	1	0.1433
15669480	0	0.0
15693720	1	0.009
15836640	0	0.0
15874740	1	0.0665
16012320	0	0.0
16047180	1	0.18
16097700	0	0.0
16120980	1	0.0447
16185300	0	0.0
16210320	1	0.0277
16451460	0	0.0
16471320	1	0.0893
16612200	0	0.0
16645980	1	0.1514
16700160	0	0.0
16737960	1	0.0512
16794060	0	0.0
16827180	1	0.096
16871760	0	0.0
16908060	1	0.0174
17226240	0	0.0
17254680	1	0.1583
17310120	0	0.0
17344920	1	0.0989
17391120	0	0.0
17425920	1	0.061
17655000	0	0.0
17686800	1	0.0904
17737500	0	0.0
17765340	1	0.1479
17827980	0	0.0
17852340	1	0.0447
17916840	0	0.0
17937660	1	0.1203
17999700	0	0.0
