#1
# BEV Profile
# ID: 52
# Created: 2023-08-24 13:57:45.390935
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(523,3)
0	1	0.0
21600	0	0.0
58500	1	0.1255
116280	0	0.0
146100	1	0.2044
196080	0	0.0
227520	1	0.1282
289860	0	0.0
326640	1	0.3053
378900	0	0.0
408120	1	0.1044
459420	0	0.0
500280	1	0.1782
636960	0	0.0
667140	1	0.0691
722880	0	0.0
753060	1	0.1422
803580	0	0.0
834060	1	0.1225
890220	0	0.0
915960	1	0.0534
977880	0	0.0
1010640	1	0.1444
1064700	0	0.0
1096200	1	0.1427
1146120	0	0.0
1170120	1	0.1117
1241820	0	0.0
1261200	1	0.0181
1322640	0	0.0
1356900	1	0.1815
1408440	0	0.0
1435200	1	0.1649
1588140	0	0.0
1613700	1	0.1258
1674600	0	0.0
1714980	1	0.2088
1843800	0	0.0
1872240	1	0.0242
1932900	0	0.0
1958880	1	0.1258
2020800	0	0.0
2050620	1	0.1293
2104020	0	0.0
2126340	1	0.1341
2195700	0	0.0
2220360	1	0.2212
2364180	0	0.0
2393700	1	0.0624
2448120	0	0.0
2469300	1	0.0367
2534040	0	0.0
2566920	1	0.1252
2702700	0	0.0
2742000	1	0.0731
2796540	0	0.0
2816340	1	0.2414
2877660	0	0.0
2909880	1	0.2849
3049800	0	0.0
3087660	1	0.0425
3143280	0	0.0
3170340	1	0.0868
3226440	0	0.0
3257880	1	0.2119
3306300	0	0.0
3335640	1	0.1237
3405120	0	0.0
3421200	1	0.1164
3484740	0	0.0
3517620	1	0.2302
3748800	0	0.0
3777420	1	0.1486
3829980	0	0.0
3860940	1	0.1524
4005840	0	0.0
4033740	1	0.177
4084080	0	0.0
4123020	1	0.237
4175940	0	0.0
4195320	1	0.0745
4348860	0	0.0
4381620	1	0.2412
4433580	0	0.0
4460100	1	0.1224
4608240	0	0.0
4631940	1	0.1849
4697280	0	0.0
4718100	1	0.1568
4786080	0	0.0
4814220	1	0.0714
4950360	0	0.0
4975260	1	0.1867
5040840	0	0.0
5064000	1	0.1889
5126580	0	0.0
5161200	1	0.2721
5296380	0	0.0
5324700	1	0.3013
5478660	0	0.0
5493180	1	0.0512
5560260	0	0.0
5602680	1	0.1617
5646780	0	0.0
5679600	1	0.2604
5733180	0	0.0
5761500	1	0.1528
5989380	0	0.0
6024300	1	0.053
6336120	0	0.0
6360480	1	0.1395
6424320	0	0.0
6458340	1	0.3741
6508440	0	0.0
6541620	1	0.0757
6593580	0	0.0
6626340	1	0.0604
6765780	0	0.0
6791520	1	0.0925
6940020	0	0.0
6960840	1	0.0626
7027140	0	0.0
7058460	1	0.2267
7116900	0	0.0
7143300	1	0.2598
7198620	0	0.0
7224360	1	0.0259
7287120	0	0.0
7315080	1	0.0177
7373880	0	0.0
7412760	1	0.1185
7457760	0	0.0
7492560	1	0.1108
7544040	0	0.0
7570740	1	0.118
7633920	0	0.0
7669920	1	0.199
7801260	0	0.0
7845660	1	0.124
7968300	0	0.0
8006700	1	0.0048
8061840	0	0.0
8099940	1	0.1943
8152920	0	0.0
8195760	1	0.0195
8236020	0	0.0
8260800	1	0.2183
8498640	0	0.0
8534280	1	0.0569
8585760	0	0.0
8614500	1	0.0612
8672040	0	0.0
8702520	1	0.1869
8758980	0	0.0
8784060	1	0.113
8843700	0	0.0
8861640	1	0.1008
9096360	0	0.0
9117960	1	0.0628
9188040	0	0.0
9213300	1	0.0422
9272040	0	0.0
9298380	1	0.1838
9357180	0	0.0
9383520	1	0.1302
9440520	0	0.0
9481440	1	0.1061
9534360	0	0.0
9548820	1	0.246
9621000	0	0.0
9641880	1	0.022
9791640	0	0.0
9824340	1	0.2473
9875520	0	0.0
9902340	1	0.1255
