#1
# BEV Profile
# ID: 87
# Created: 2023-08-24 13:57:45.859680
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(535,3)
0	1	0.0
20700	0	0.0
55380	1	0.0215
108900	0	0.0
131220	1	0.128
212520	0	0.0
244920	1	0.0437
286320	0	0.0
305100	1	0.1378
380160	0	0.0
409380	1	0.0472
461280	0	0.0
490860	1	0.1698
542400	0	0.0
573780	1	0.0409
637620	0	0.0
682680	1	0.0565
721380	0	0.0
764400	1	0.1545
801540	0	0.0
839580	1	0.1233
892560	0	0.0
919440	1	0.13
974940	0	0.0
1004760	1	0.1681
1064220	0	0.0
1093620	1	0.1312
1145820	0	0.0
1179360	1	0.0515
1236660	0	0.0
1278960	1	0.0608
1413240	0	0.0
1440840	1	0.08
1498320	0	0.0
1528920	1	0.2148
1924200	0	0.0
1945740	1	0.256
2020860	0	0.0
2046900	1	0.2935
2100540	0	0.0
2124360	1	0.1468
2193480	0	0.0
2231400	1	0.1834
2270040	0	0.0
2300820	1	0.4806
2354700	0	0.0
2377620	1	0.017
2532480	0	0.0
2573400	1	0.1547
2622420	0	0.0
2653620	1	0.1339
2711520	0	0.0
2736120	1	0.2531
2793780	0	0.0
2808960	1	0.0632
2887620	0	0.0
2916660	1	0.1181
2962860	0	0.0
3006000	1	0.0472
3053460	0	0.0
3081300	1	0.036
3220440	0	0.0
3241440	1	0.2611
3306840	0	0.0
3344400	1	0.0664
3396000	0	0.0
3426600	1	0.1909
3483120	0	0.0
3514980	1	0.3062
3742500	0	0.0
3782220	1	0.0999
3833220	0	0.0
3861720	1	0.1328
3915780	0	0.0
3944280	1	0.0906
4001760	0	0.0
4046880	1	0.1439
4349940	0	0.0
4368720	1	0.1025
4433340	0	0.0
4471740	1	0.1221
4516680	0	0.0
4548660	1	0.3251
4612860	0	0.0
4639260	1	0.1729
4692060	0	0.0
4722420	1	0.1623
4784400	0	0.0
4807800	1	0.0232
4864260	0	0.0
4899540	1	0.0877
4948620	0	0.0
4988640	1	0.221
5044860	0	0.0
5079180	1	0.2479
5120280	0	0.0
5140140	1	0.0201
5215380	0	0.0
5241540	1	0.1013
5302380	0	0.0
5333580	1	0.0732
5560140	0	0.0
5604120	1	0.3202
5729820	0	0.0
5770680	1	0.2161
5820840	0	0.0
5866680	1	0.1267
5901660	0	0.0
5933100	1	0.1821
5989020	0	0.0
6027240	1	0.0379
6083760	0	0.0
6091260	1	0.0605
6163560	0	0.0
6193740	1	0.2363
6333840	0	0.0
6360480	1	0.4077
6425040	0	0.0
6449280	1	0.1327
6507600	0	0.0
6542700	1	0.0892
6684120	0	0.0
6716220	1	0.0495
6770520	0	0.0
6798120	1	0.2113
6856200	0	0.0
6876840	1	0.2152
7030740	0	0.0
7061400	1	0.122
7111080	0	0.0
7143840	1	0.1778
7290060	0	0.0
7320960	1	0.0538
7371300	0	0.0
7407240	1	0.0962
7457820	0	0.0
7488840	1	0.2335
7543560	0	0.0
7578660	1	0.273
7633740	0	0.0
7660200	1	0.2387
7719060	0	0.0
7742160	1	0.3002
7808160	0	0.0
7823820	1	0.0182
7978740	0	0.0
8013780	1	0.1825
8056620	0	0.0
8093100	1	0.2987
8235660	0	0.0
8263920	1	0.1561
8493540	0	0.0
8541420	1	0.0543
8582880	0	0.0
8613240	1	0.0454
8672460	0	0.0
8697120	1	0.0433
8748180	0	0.0
8784720	1	0.1637
8840820	0	0.0
8876220	1	0.1033
8927160	0	0.0
8948640	1	0.201
9014760	0	0.0
9049680	1	0.0191
9284520	0	0.0
9300840	1	0.1134
9438180	0	0.0
9476460	1	0.1962
9529740	0	0.0
9557580	1	0.1934
9707700	0	0.0
9739320	1	0.0738
9798360	0	0.0
9812760	1	0.1264
9966900	0	0.0
9997860	1	0.4186
10054740	0	0.0
10083780	1	0.1876
10135680	0	0.0
10159020	1	0.2477
10224480	0	0.0
10249440	1	0.0479
10315260	0	0.0
10334940	1	0.0151
10480500	0	0.0
10512300	1	0.2161
10571520	0	0.0
10590960	1	0.221
10659480	0	0.0
10692840	1	0.1615
10740780	0	0.0
10768020	1	0.0331
10832760	0	0.0
10859040	1	0.0604
10915680	0	0.0
10947300	1	0.0332
11000820	0	0.0
11018280	1	0.3079
11093220	0	0.0
11129220	1	0.2912
11168160	0	0.0
11212380	1	0.0652
11254740	0	0.0
11290980	1	0.2567
11695560	0	0.0
11719980	1	0.2574
11773800	0	0.0
11802660	1	0.1938
11868000	0	0.0
11895240	1	0.099
12036780	0	0.0
12068340	1	0.0642
12121080	0	0.0
12146220	1	0.0307
12209280	0	0.0
12248760	1	0.0492
12295920	0	0.0
12333300	1	0.2635
12387480	0	0.0
12415500	1	0.045
12556620	0	0.0
12592200	1	0.1421
12648600	0	0.0
12672300	1	0.0138
12818280	0	0.0
12845580	1	0.2477
12987780	0	0.0
13007280	1	0.1714
13167300	0	0.0
13191420	1	0.0586
13250100	0	0.0
13277220	1	0.0221
13332900	0	0.0
13367640	1	0.039
13422720	0	0.0
13445580	1	0.0457
13595640	0	0.0
13619220	1	0.1806
13673760	0	0.0
13700820	1	0.104
13763040	0	0.0
13795980	1	0.0375
13935900	0	0.0
13966320	1	0.0115
14026800	0	0.0
14057760	1	0.0837
14107320	0	0.0
14144580	1	0.1761
14196360	0	0.0
14233020	1	0.1238
14279700	0	0.0
14322780	1	0.0916
14368320	0	0.0
14387160	1	0.2183
14540880	0	0.0
14575620	1	0.0444
14630100	0	0.0
14666040	1	0.2531
14712240	0	0.0
14761080	1	0.2323
14890200	0	0.0
14929620	1	0.3943
14973900	0	0.0
14997960	1	0.1516
15229500	0	0.0
15270720	1	0.2958
15320100	0	0.0
15353880	1	0.0496
15492720	0	0.0
15517020	1	0.1787
15578280	0	0.0
15616680	1	0.0608
15921360	0	0.0
15952200	1	0.1316
16011900	0	0.0
16045440	1	0.39
16095720	0	0.0
16120140	1	0.0943
16183980	0	0.0
16213740	1	0.2716
16265100	0	0.0
16293600	1	0.0101
16355520	0	0.0
16387500	1	0.0502
16441740	0	0.0
16461540	1	0.0848
16528200	0	0.0
16569780	1	0.0708
16619700	0	0.0
16638900	1	0.0371
16713180	0	0.0
16740060	1	0.0971
16790580	0	0.0
16820400	1	0.0228
16878780	0	0.0
16893600	1	0.0703
16962600	0	0.0
16983300	1	0.0182
17050680	0	0.0
17078760	1	0.1037
17138280	0	0.0
17167080	1	0.2193
17226240	0	0.0
17256420	1	0.2088
17307960	0	0.0
17336220	1	0.1838
17388180	0	0.0
17424480	1	0.3229
17480880	0	0.0
17514780	1	0.0778
17653920	0	0.0
17667840	1	0.1562
17738760	0	0.0
17770200	1	0.2271
17829120	0	0.0
17852640	1	0.2612
17996040	0	0.0
18031680	1	0.0446
18172620	0	0.0
18204180	1	0.0388
18341880	0	0.0
18361440	1	0.2358
18607080	0	0.0
18642480	1	0.1782
18862800	0	0.0
18897600	1	0.2177
18942840	0	0.0
18977160	1	0.1958
19047660	0	0.0
19072680	1	0.0786
19126200	0	0.0
19156980	1	0.2119
19209300	0	0.0
19233480	1	0.0967
19289520	0	0.0
19322220	1	0.0264
19463580	0	0.0
19498980	1	0.3508
19554000	0	0.0
19586460	1	0.2624
19641240	0	0.0
19669860	1	0.2872
19823040	0	0.0
19847640	1	0.1386
19981380	0	0.0
20018880	1	0.0569
20072820	0	0.0
20096880	1	0.1817
20161920	0	0.0
