#1
# BEV Profile
# ID: 125
# Created: 2023-08-24 13:57:46.344083
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(545,3)
0	1	0.0
24240	0	0.0
46080	1	0.0374
114180	0	0.0
152580	1	0.1393
199980	0	0.0
227220	1	0.0205
282840	0	0.0
322380	1	0.1804
467580	0	0.0
489180	1	0.1905
628440	0	0.0
642720	1	0.1745
804360	0	0.0
831180	1	0.1074
892800	0	0.0
920880	1	0.0445
979440	0	0.0
1014600	1	0.1673
1063800	0	0.0
1093680	1	0.0807
1155720	0	0.0
1181040	1	0.0154
1315020	0	0.0
1362900	1	0.1262
1414560	0	0.0
1436460	1	0.1926
1495380	0	0.0
1526580	1	0.1852
1665600	0	0.0
1684140	1	0.0522
1760940	0	0.0
1784400	1	0.099
1847820	0	0.0
1879020	1	0.1093
1931580	0	0.0
1960860	1	0.0356
2011200	0	0.0
2063520	1	0.0661
2187960	0	0.0
2220780	1	0.1586
2276760	0	0.0
2304960	1	0.1511
2704920	0	0.0
2728380	1	0.2028
2794740	0	0.0
2833080	1	0.1954
2884380	0	0.0
2913780	1	0.0943
2965320	0	0.0
2983800	1	0.0638
3049980	0	0.0
3079980	1	0.0675
3138780	0	0.0
3172260	1	0.0367
3230940	0	0.0
3262680	1	0.0591
3305160	0	0.0
3337080	1	0.1108
3398460	0	0.0
3414660	1	0.0804
3490740	0	0.0
3511740	1	0.0768
3654900	0	0.0
3668100	1	0.0646
3735720	0	0.0
3765480	1	0.0448
3827220	0	0.0
3858300	1	0.1638
3916140	0	0.0
3941460	1	0.0641
4089840	0	0.0
4120320	1	0.0197
4350840	0	0.0
4381140	1	0.0332
4440840	0	0.0
4478400	1	0.2145
4521780	0	0.0
4557420	1	0.1084
4609080	0	0.0
4646880	1	0.0676
4690980	0	0.0
4722300	1	0.1219
5039220	0	0.0
5059380	1	0.154
5125380	0	0.0
5160420	1	0.1035
5207400	0	0.0
5242680	1	0.0983
5298540	0	0.0
5318760	1	0.2142
5382480	0	0.0
5408520	1	0.046
5560080	0	0.0
5593500	1	0.0847
5733660	0	0.0
5758140	1	0.0896
5819880	0	0.0
5843880	1	0.2096
5902980	0	0.0
5917740	1	0.0258
5993460	0	0.0
6024540	1	0.0568
6076140	0	0.0
6096900	1	0.1455
6163740	0	0.0
6190740	1	0.0587
6244920	0	0.0
6283620	1	0.1027
6331200	0	0.0
6363060	1	0.2171
6421500	0	0.0
6448440	1	0.1539
6511380	0	0.0
6541080	1	0.1726
6770220	0	0.0
6799380	1	0.1402
6850680	0	0.0
6885660	1	0.0846
6941700	0	0.0
6979980	1	0.2218
7025700	0	0.0
7065300	1	0.0222
7119660	0	0.0
7140540	1	0.1819
7284420	0	0.0
7322280	1	0.1253
7369620	0	0.0
7404180	1	0.0912
7548660	0	0.0
7572300	1	0.0527
7637460	0	0.0
7652460	1	0.1109
7721640	0	0.0
7749420	1	0.0178
7810860	0	0.0
7848000	1	0.0656
7977720	0	0.0
8013240	1	0.1099
8064840	0	0.0
8085720	1	0.1925
8145240	0	0.0
8188080	1	0.1201
8235300	0	0.0
8270760	1	0.0737
8324640	0	0.0
