#1
# BEV Profile
# ID: 32
# Created: 2023-08-24 13:57:45.125305
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(529,3)
0	1	0.0
27600	0	0.0
51360	1	0.0848
116760	0	0.0
153180	1	0.2001
202140	0	0.0
229260	1	0.1212
291300	0	0.0
312660	1	0.0825
380340	0	0.0
392100	1	0.1139
464340	0	0.0
492660	1	0.0265
544920	0	0.0
579480	1	0.0512
719640	0	0.0
745020	1	0.1398
811500	0	0.0
833580	1	0.0987
888360	0	0.0
909060	1	0.0612
977640	0	0.0
1008060	1	0.0388
1059780	0	0.0
1088400	1	0.0195
1237740	0	0.0
1265160	1	0.072
1321020	0	0.0
1355160	1	0.1548
1413600	0	0.0
1433820	1	0.017
1497960	0	0.0
1527660	1	0.0963
1583580	0	0.0
1611180	1	0.142
1671180	0	0.0
1697700	1	0.1908
1844280	0	0.0
1885140	1	0.062
1927860	0	0.0
1963320	1	0.0505
2014020	0	0.0
2041260	1	0.1659
2099880	0	0.0
2127420	1	0.1369
2185740	0	0.0
2219700	1	0.0431
2278740	0	0.0
2319240	1	0.0605
2709600	0	0.0
2751480	1	0.1111
2883060	0	0.0
2913420	1	0.1028
2964360	0	0.0
3001920	1	0.0245
3140220	0	0.0
3177900	1	0.0414
3226440	0	0.0
3261720	1	0.168
3308340	0	0.0
3349020	1	0.0605
3396000	0	0.0
3435420	1	0.1228
3489960	0	0.0
3506160	1	0.0979
3745560	0	0.0
3771720	1	0.0909
3836700	0	0.0
3853020	1	0.1226
3911700	0	0.0
3953400	1	0.0712
4000140	0	0.0
4033260	1	0.0284
4433040	0	0.0
4464540	1	0.0695
4520700	0	0.0
4553400	1	0.0682
4611540	0	0.0
4635300	1	0.1067
4872120	0	0.0
4895520	1	0.0231
4959660	0	0.0
4988460	1	0.033
5038800	0	0.0
5058000	1	0.0349
5122680	0	0.0
5154060	1	0.1135
5217720	0	0.0
5232660	1	0.153
5301180	0	0.0
5320920	1	0.0122
5378460	0	0.0
5406600	1	0.0304
5558580	0	0.0
5585700	1	0.2376
5637240	0	0.0
5672940	1	0.0608
5734140	0	0.0
5755140	1	0.0119
5819580	0	0.0
5828400	1	0.072
5909940	0	0.0
5919540	1	0.0935
6072480	0	0.0
6099960	1	0.0232
6171000	0	0.0
6186360	1	0.0596
6250620	0	0.0
6277140	1	0.0228
6335160	0	0.0
6362160	1	0.1068
6421380	0	0.0
6434700	1	0.1598
6510960	0	0.0
6538260	1	0.0507
6595380	0	0.0
6620820	1	0.078
6769080	0	0.0
6799680	1	0.0555
6852300	0	0.0
6878160	1	0.1187
6944700	0	0.0
6970320	1	0.0995
7023000	0	0.0
7054860	1	0.1042
7109880	0	0.0
7142820	1	0.1127
7370760	0	0.0
7396740	1	0.0496
7462080	0	0.0
7499520	1	0.0855
7631760	0	0.0
7659840	1	0.2184
7712580	0	0.0
7745700	1	0.0259
7803540	0	0.0
7819740	1	0.0975
7976460	0	0.0
8010720	1	0.0829
8060940	0	0.0
8093760	1	0.0824
8151360	0	0.0
8173800	1	0.1982
8232000	0	0.0
8263440	1	0.1096
8322720	0	0.0
8353140	1	0.1455
8667300	0	0.0
8704020	1	0.0864
8757600	0	0.0
8790840	1	0.0968
8835780	0	0.0
8878380	1	0.154
8920440	0	0.0
8962920	1	0.1101
9018060	0	0.0
9026700	1	0.1028
9101760	0	0.0
9135420	1	0.0378
9178260	0	0.0
9219480	1	0.2046
9266460	0	0.0
9318900	1	0.0314
9360360	0	0.0
9400020	1	0.1354
9450660	0	0.0
9478560	1	0.1138
9539460	0	0.0
9558960	1	0.0639
9786000	0	0.0
9824340	1	0.0365
9883020	0	0.0
9916860	1	0.1811
9961980	0	0.0
9990720	1	0.2253
10048200	0	0.0
10084620	1	0.0784
10139520	0	0.0
10166940	1	0.0384
10222260	0	0.0
10249920	1	0.0169
10314840	0	0.0
10342320	1	0.1033
10394760	0	0.0
10422300	1	0.1051
10480800	0	0.0
10519140	1	0.0418
10573080	0	0.0
10599720	1	0.0537
10654020	0	0.0
10694940	1	0.0238
10744380	0	0.0
10776120	1	0.2989
10916040	0	0.0
10940100	1	0.0675
11001540	0	0.0
11046360	1	0.112
11081820	0	0.0
11111520	1	0.1561
11170200	0	0.0
11207040	1	0.0671
11436600	0	0.0
11467140	1	0.0319
11515500	0	0.0
11546100	1	0.01
11608260	0	0.0
11643300	1	0.0692
11695320	0	0.0
11719440	1	0.2139
11782560	0	0.0
11814480	1	0.1524
11866320	0	0.0
11890320	1	0.0293
11957160	0	0.0
11980080	1	0.0655
12121080	0	0.0
