#1
# BEV Profile
# ID: 104
# Created: 2023-08-24 13:57:46.078429
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(539,3)
0	1	0.0
116940	0	0.0
137100	1	0.6812
198960	0	0.0
230460	1	0.3497
285000	0	0.0
303240	1	0.1339
371940	0	0.0
410700	1	0.9283
547320	0	0.0
579420	1	0.0931
719160	0	0.0
751260	1	0.2599
808560	0	0.0
833400	1	0.2218
889500	0	0.0
924600	1	0.3319
980580	0	0.0
1001280	1	0.097
1065300	0	0.0
1087080	1	0.211
1414320	0	0.0
1451580	1	0.4874
1492740	0	0.0
1525920	1	0.5652
1587780	0	0.0
1607580	1	0.1074
1673760	0	0.0
1698720	1	0.58
1844760	0	0.0
1876140	1	0.0574
1925280	0	0.0
1967520	1	0.2504
2196180	0	0.0
2229000	1	0.4854
2275320	0	0.0
2298540	1	0.0654
2363340	0	0.0
2390460	1	0.012
2445000	0	0.0
2482080	1	0.0507
2533080	0	0.0
2560500	1	0.7071
2617020	0	0.0
2653560	1	0.3496
2711040	0	0.0
2734200	1	0.6182
2796120	0	0.0
2820660	1	0.1176
2874300	0	0.0
2916900	1	0.3169
3053880	0	0.0
3080100	1	0.0514
3139080	0	0.0
3165540	1	0.1019
3227160	0	0.0
3260820	1	0.4211
3309660	0	0.0
3341520	1	0.5666
3394620	0	0.0
3429960	1	0.1741
3481980	0	0.0
3502500	1	0.1884
3743640	0	0.0
3778440	1	0.2398
3828780	0	0.0
3858180	1	0.1022
3924900	0	0.0
3948600	1	0.3397
4010760	0	0.0
4032300	1	0.0699
4090440	0	0.0
4112760	1	0.2271
4179840	0	0.0
4200780	1	0.129
4432860	0	0.0
4464300	1	0.3097
4525860	0	0.0
4556400	1	0.3356
4781220	0	0.0
4804500	1	0.1067
4870620	0	0.0
4901820	1	0.0755
5033220	0	0.0
5068620	1	0.3693
5129880	0	0.0
5152740	1	0.097
5304060	0	0.0
5335620	1	0.087
5554200	0	0.0
5582700	1	0.1829
5648160	0	0.0
5667840	1	0.1685
5735340	0	0.0
5758140	1	0.2787
5814240	0	0.0
5844120	1	0.4315
5903280	0	0.0
5939580	1	0.2605
5989800	0	0.0
6014940	1	0.0748
6163920	0	0.0
6186600	1	0.4487
6250680	0	0.0
6289140	1	0.2455
6338940	0	0.0
6355320	1	0.3647
6425820	0	0.0
6455820	1	0.5785
6511560	0	0.0
6535860	1	0.3245
6769860	0	0.0
6801180	1	0.3851
6949860	0	0.0
6969060	1	0.1589
7027440	0	0.0
7058640	1	0.1882
7114260	0	0.0
7139940	1	0.0929
7279560	0	0.0
7325880	1	0.0335
7375620	0	0.0
7406340	1	0.1607
7553820	0	0.0
7576860	1	0.4738
7629840	0	0.0
7665660	1	0.2124
8070300	0	0.0
8092020	1	0.1201
8152920	0	0.0
8174700	1	0.4952
8325420	0	0.0
8344620	1	0.261
8580060	0	0.0
8610420	1	0.5172
8672940	0	0.0
8704800	1	0.5337
8839860	0	0.0
8872680	1	0.2126
8922420	0	0.0
8957640	1	0.449
9101040	0	0.0
9122700	1	0.0177
9191340	0	0.0
9222780	1	0.1056
9276840	0	0.0
9309900	1	0.3823
9363120	0	0.0
9387780	1	0.219
9448860	0	0.0
9480660	1	0.6195
9528240	0	0.0
9562200	1	0.1563
9787800	0	0.0
9825180	1	0.1641
9881820	0	0.0
9911580	1	0.2953
9972900	0	0.0
10008540	1	0.5657
10047300	0	0.0
10070340	1	0.1264
10231560	0	0.0
10261200	1	0.0697
10312320	0	0.0
10343100	1	0.0455
10396800	0	0.0
10439820	1	0.5035
10484460	0	0.0
10515180	1	0.0878
10574100	0	0.0
10610340	1	0.226
10650900	0	0.0
10674420	1	0.459
11005680	0	0.0
11020800	1	0.2106
11085540	0	0.0
11124240	1	0.2921
11180460	0	0.0
11199540	1	0.483
11265480	0	0.0
11300760	1	0.2547
11346360	0	0.0
11373300	1	0.6885
11437860	0	0.0
11473680	1	0.0405
11516940	0	0.0
11545380	1	0.0563
11601600	0	0.0
11631840	1	0.5481
11693580	0	0.0
11721420	1	0.1413
11779500	0	0.0
11806680	1	0.328
11867940	0	0.0
11898900	1	0.1972
11948700	0	0.0
11989620	1	0.3113
12292860	0	0.0
12320760	1	0.7055
12381660	0	0.0
12409020	1	0.5585
12471480	0	0.0
12500400	1	0.2527
12562260	0	0.0
12588540	1	0.1123
12646560	0	0.0
12674640	1	0.0419
12813960	0	0.0
12838500	1	0.4892
12903060	0	0.0
12924660	1	0.334
12990720	0	0.0
13021800	1	0.5837
13079100	0	0.0
13112640	1	0.3921
13161120	0	0.0
13185060	1	0.3812
13256100	0	0.0
13268880	1	0.0887
13422180	0	0.0
13455420	1	0.5266
13591560	0	0.0
13631340	1	0.5617
13684200	0	0.0
13714020	1	0.3207
13767780	0	0.0
13798920	1	0.2077
14111460	0	0.0
14139540	1	0.3498
14195820	0	0.0
14242140	1	0.0947
14280300	0	0.0
14316660	1	0.1088
14370660	0	0.0
14412960	1	0.0631
14542680	0	0.0
14578080	1	0.0206
14629620	0	0.0
14655960	1	0.1317
14717040	0	0.0
14750760	1	0.2687
14805360	0	0.0
14837880	1	0.4008
14883240	0	0.0
14914380	1	0.3895
14976120	0	0.0
15014400	1	0.2239
15069240	0	0.0
15086700	1	0.0413
15235080	0	0.0
15250440	1	0.3342
15322860	0	0.0
15350340	1	0.3989
15404280	0	0.0
15426060	1	0.2205
15495660	0	0.0
15517980	1	0.2314
15584160	0	0.0
15611340	1	0.1893
15754800	0	0.0
15774660	1	0.055
15840120	0	0.0
15864720	1	0.2442
15924660	0	0.0
15969720	1	0.5624
16017720	0	0.0
16029780	1	0.2518
16095540	0	0.0
16119840	1	0.0838
16193100	0	0.0
16212060	1	0.6109
16268220	0	0.0
16300860	1	0.0471
16447200	0	0.0
16470480	1	0.2944
16531980	0	0.0
16565700	1	0.4229
16620060	0	0.0
16647540	1	0.5278
16704060	0	0.0
16736100	1	0.2818
16795080	0	0.0
16819500	1	0.492
16962540	0	0.0
16997580	1	0.0381
17052840	0	0.0
17073300	1	0.1306
17142720	0	0.0
17179800	1	0.4685
17225760	0	0.0
17259960	1	0.1285
17308140	0	0.0
17335620	1	0.3415
17400060	0	0.0
17420880	1	0.364
17477280	0	0.0
17513760	1	0.028
17658720	0	0.0
17672580	1	0.4622
17736660	0	0.0
17769240	1	0.0709
17826480	0	0.0
17847960	1	0.53
17911860	0	0.0
17953980	1	0.167
18000600	0	0.0
18032040	1	0.3631
18263220	0	0.0
18273360	1	0.209
18342900	0	0.0
18383220	1	0.6028
18430440	0	0.0
18453120	1	0.4204
18513900	0	0.0
18547920	1	0.2292
18601500	0	0.0
18647280	1	0.1055
18776100	0	0.0
18805140	1	0.0757
18865860	0	0.0
18898860	1	0.3991
18949800	0	0.0
18971460	1	0.1891
19034760	0	0.0
19074240	1	0.1017
19206540	0	0.0
19248900	1	0.3533
19296840	0	0.0
19313580	1	0.0699
19376820	0	0.0
19409280	1	0.0385
19555500	0	0.0
19590300	1	0.1897
19646940	0	0.0
19676400	1	0.2517
19725960	0	0.0
19757520	1	0.5262
19803540	0	0.0
19835760	1	0.4521
20072880	0	0.0
20100960	1	0.1302
20164800	0	0.0
20194320	1	0.8164
20249460	0	0.0
20284380	1	0.2941
20328240	0	0.0
20356920	1	0.2507
20419080	0	0.0
20453580	1	0.4263
20676120	0	0.0
20692680	1	0.2328
20769480	0	0.0
20801700	1	0.2624
20852340	0	0.0
20876100	1	0.374
20936520	0	0.0
20959500	1	0.4307
21023820	0	0.0
21057240	1	0.2688
21113520	0	0.0
21139260	1	0.0673
21199920	0	0.0
21219480	1	0.0551
21367140	0	0.0
21394320	1	0.1139
21452220	0	0.0
21481920	1	0.401
21542700	0	0.0
21562620	1	0.3708
21629940	0	0.0
21644400	1	0.2341
21893460	0	0.0
21908880	1	0.5334
21971760	0	0.0
22014780	1	0.5652
22062540	0	0.0
22085820	1	0.1809
22147740	0	0.0
22170840	1	0.3789
22239000	0	0.0
22257060	1	0.3002
22321260	0	0.0
22360800	1	0.1265
22401300	0	0.0
22428600	1	0.053
22495860	0	0.0
22516380	1	0.1712
22573980	0	0.0
22603080	1	0.4137
22667040	0	0.0
22692120	1	0.1735
22750560	0	0.0
22774860	1	0.2947
22839180	0	0.0
22858260	1	0.1941
23012580	0	0.0
23039100	1	0.0595
23098860	0	0.0
23130000	1	0.5199
23270220	0	0.0
23296680	1	0.243
23363520	0	0.0
23383020	1	0.3211
23447400	0	0.0
23464920	1	0.7132
23704800	0	0.0
23731920	1	0.5475
23791620	0	0.0
23821680	1	0.3304
23871660	0	0.0
23904780	1	0.1646
23962860	0	0.0
23987460	1	0.2468
24223920	0	0.0
24240120	1	0.0305
24312660	0	0.0
24332220	1	0.1967
24394080	0	0.0
24419040	1	0.5012
24484380	0	0.0
24504960	1	0.1755
24995940	0	0.0
25043100	1	0.4913
25083900	0	0.0
25114260	1	0.0385
25174860	0	0.0
25204440	1	0.1657
25516080	0	0.0
25538400	1	0.5743
25601580	0	0.0
25655220	1	0.2363
25686660	0	0.0
25711860	1	0.0911
25774500	0	0.0
25811220	1	0.5288
25949760	0	0.0
25983180	1	0.0514
26030760	0	0.0
26058540	1	0.0207
26121780	0	0.0
26145900	1	0.1546
26292000	0	0.0
26315220	1	0.2812
26385600	0	0.0
26412000	1	0.3233
26469300	0	0.0
26497200	1	0.2742
26556540	0	0.0
26582820	1	0.0937
26635620	0	0.0
26666820	1	0.0627
26729160	0	0.0
26762220	1	0.2017
26810640	0	0.0
26848800	1	0.2572
26900940	0	0.0
26933340	1	0.3175
26990700	0	0.0
27012960	1	0.6168
27068760	0	0.0
27105120	1	0.2575
27334860	0	0.0
27361620	1	0.2847
27414900	0	0.0
27442320	1	0.7672
27498000	0	0.0
27526500	1	0.4132
27586320	0	0.0
27619320	1	0.4452
27677940	0	0.0
27689580	1	0.1311
27763260	0	0.0
27787080	1	0.1297
27856080	0	0.0
27883500	1	0.1185
27938820	0	0.0
27964680	1	0.3187
28021440	0	0.0
28051140	1	0.431
28198920	0	0.0
28225680	1	0.3522
28287780	0	0.0
28305900	1	0.3307
28373340	0	0.0
28392540	1	0.1269
28451460	0	0.0
28475940	1	0.0876
28546260	0	0.0
28565820	1	0.1067
28628340	0	0.0
28668060	1	0.2763
28717200	0	0.0
28741920	1	0.0471
28801080	0	0.0
28816980	1	0.1449
28885860	0	0.0
28923300	1	0.4028
29148300	0	0.0
29170920	1	0.575
