#1
# BEV Profile
# ID: 96
# Created: 2023-08-24 13:57:45.969099
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(549,3)
0	1	0.0
105060	0	0.0
146400	1	0.3118
203040	0	0.0
233460	1	0.132
285720	0	0.0
306240	1	0.3882
376440	0	0.0
410940	1	0.2075
630960	0	0.0
665400	1	0.0609
722700	0	0.0
746400	1	0.1579
809700	0	0.0
841260	1	0.1074
900300	0	0.0
917760	1	0.161
980160	0	0.0
1017000	1	0.0858
1060980	0	0.0
1091100	1	0.0697
1156260	0	0.0
1165740	1	0.0543
1241760	0	0.0
1263420	1	0.0536
1330260	0	0.0
1345140	1	0.0622
1583940	0	0.0
1621200	1	0.0718
1756140	0	0.0
1783020	1	0.0317
1928700	0	0.0
1946340	1	0.0648
2019120	0	0.0
2053320	1	0.1027
2110920	0	0.0
2127300	1	0.0623
2277360	0	0.0
2298840	1	0.15
2368500	0	0.0
2386200	1	0.0948
2536680	0	0.0
2570940	1	0.0391
2701800	0	0.0
2729640	1	0.1043
2796480	0	0.0
2832000	1	0.0492
2881920	0	0.0
2903640	1	0.0975
3134580	0	0.0
3172920	1	0.2257
3221460	0	0.0
3259680	1	0.233
3314400	0	0.0
3348540	1	0.2865
3572220	0	0.0
3606060	1	0.0467
3743340	0	0.0
3768720	1	0.1838
3826680	0	0.0
3843300	1	0.2673
3910980	0	0.0
3949500	1	0.2161
4090920	0	0.0
4106220	1	0.2292
4346700	0	0.0
4383480	1	0.1426
4524240	0	0.0
4547880	1	0.3696
4612200	0	0.0
4639920	1	0.349
4695180	0	0.0
4719660	1	0.0974
4777800	0	0.0
4825080	1	0.0906
4864860	0	0.0
4902480	1	0.0599
4949220	0	0.0
4983300	1	0.2222
5039820	0	0.0
5072340	1	0.2273
5136000	0	0.0
5136420	1	0.2197
5209380	0	0.0
5243100	1	0.4457
5301720	0	0.0
5324100	1	0.3281
5381940	0	0.0
5414340	1	0.0412
5472780	0	0.0
5498880	1	0.0527
5554680	0	0.0
5590320	1	0.1745
5644800	0	0.0
5659860	1	0.1581
5723520	0	0.0
5768520	1	0.1171
5825700	0	0.0
5835900	1	0.1804
5904660	0	0.0
5922960	1	0.076
5985420	0	0.0
6024120	1	0.0885
6242940	0	0.0
6277560	1	0.4124
6423780	0	0.0
6453660	1	0.2599
6517080	0	0.0
6536580	1	0.1167
6593220	0	0.0
6618360	1	0.0587
6685380	0	0.0
6717000	1	0.0108
6768240	0	0.0
6803400	1	0.104
6850260	0	0.0
6890460	1	0.251
7027080	0	0.0
7053600	1	0.184
7109040	0	0.0
7136580	1	0.2641
7197600	0	0.0
7216500	1	0.0481
7372380	0	0.0
