#1
# BEV Profile
# ID: 65
# Created: 2023-08-24 13:57:45.578469
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(511,3)
0	1	0.0
29700	0	0.0
50040	1	0.2422
113160	0	0.0
151980	1	0.3347
285960	0	0.0
327120	1	0.0249
368580	0	0.0
415080	1	0.3807
551160	0	0.0
588600	1	0.1146
804240	0	0.0
839760	1	0.2538
893940	0	0.0
921240	1	0.1493
1066140	0	0.0
1090980	1	0.3119
1151040	0	0.0
1179180	1	0.1852
1412220	0	0.0
1460820	1	0.4555
1501500	0	0.0
1538940	1	0.2448
1585020	0	0.0
1617360	1	0.2267
1755660	0	0.0
1779900	1	0.0645
1927500	0	0.0
1963560	1	0.0901
2192460	0	0.0
2217960	1	0.1655
2447940	0	0.0
2487000	1	0.0851
2540460	0	0.0
2559660	1	0.2389
2620680	0	0.0
2639820	1	0.2494
2704200	0	0.0
2731440	1	0.1054
2789640	0	0.0
2826840	1	0.058
2876640	0	0.0
2898300	1	0.269
3140040	0	0.0
3164520	1	0.2673
3226740	0	0.0
3253680	1	0.2274
3487140	0	0.0
3516420	1	0.2306
3656940	0	0.0
3693000	1	0.2789
3742800	0	0.0
3770400	1	0.0602
3834600	0	0.0
3868080	1	0.0834
3922800	0	0.0
3955920	1	0.16
4000500	0	0.0
4037220	1	0.1144
4085220	0	0.0
4122240	1	0.08
4258020	0	0.0
4283340	1	0.4039
4341600	0	0.0
4387920	1	0.2873
4437660	0	0.0
4468260	1	0.1524
4524060	0	0.0
4551060	1	0.1126
4605900	0	0.0
4629780	1	0.2663
4694820	0	0.0
4713540	1	0.4604
4864860	0	0.0
4908360	1	0.1097
4946040	0	0.0
4992420	1	0.3882
5128620	0	0.0
5142060	1	0.2595
5295240	0	0.0
5332260	1	0.2378
5393220	0	0.0
5412660	1	0.1106
5472540	0	0.0
5490300	1	0.2417
5556720	0	0.0
5602620	1	0.154
5645820	0	0.0
5656440	1	0.1787
5737020	0	0.0
5744940	1	0.0975
5822280	0	0.0
5840700	1	0.2257
5908020	0	0.0
5932020	1	0.1268
5989920	0	0.0
6014700	1	0.0565
6422940	0	0.0
6459960	1	0.3531
6513540	0	0.0
6535800	1	0.3532
6685560	0	0.0
6719400	1	0.2432
6771060	0	0.0
6792300	1	0.1909
6858840	0	0.0
6881520	1	0.1955
6939720	0	0.0
6974760	1	0.0793
7035540	0	0.0
7057680	1	0.2297
7117680	0	0.0
7134780	1	0.1821
7204800	0	0.0
7237020	1	0.186
7374900	0	0.0
7398600	1	0.2594
7454220	0	0.0
7501260	1	0.1734
7546260	0	0.0
7573740	1	0.1371
7631940	0	0.0
7660140	1	0.2141
7717560	0	0.0
7744800	1	0.1101
7886700	0	0.0
7917600	1	0.183
7978200	0	0.0
7995420	1	0.1694
8150280	0	0.0
8181540	1	0.2904
8240100	0	0.0
8253540	1	0.0572
8322660	0	0.0
8358780	1	0.1018
8414040	0	0.0
8424600	1	0.2291
8580540	0	0.0
8600700	1	0.1158
8664540	0	0.0
8687940	1	0.0893
8750160	0	0.0
8793720	1	0.3033
8838180	0	0.0
8879400	1	0.1728
8925180	0	0.0
8957160	1	0.2583
9014340	0	0.0
9061980	1	0.0458
9095100	0	0.0
9132180	1	0.1337
9277560	0	0.0
9288900	1	0.2382
9441900	0	0.0
9477540	1	0.2224
9532380	0	0.0
9560940	1	0.2203
9623220	0	0.0
9659220	1	0.12
9879540	0	0.0
9914580	1	0.0572
10228080	0	0.0
10275660	1	0.271
10312320	0	0.0
10334700	1	0.0531
10401600	0	0.0
10424100	1	0.1617
10566540	0	0.0
10595460	1	0.3225
10742880	0	0.0
10759740	1	0.0124
10913340	0	0.0
10936140	1	0.1366
11001480	0	0.0
11032080	1	0.2085
11084640	0	0.0
11106300	1	0.13
11175660	0	0.0
11210640	1	0.197
11260920	0	0.0
11294400	1	0.1909
11354700	0	0.0
11381280	1	0.2755
11437200	0	0.0
11460600	1	0.1038
11603640	0	0.0
11620320	1	0.2846
11775180	0	0.0
11811720	1	0.1133
12037200	0	0.0
12078000	1	0.0547
12132420	0	0.0
12159060	1	0.0758
12211140	0	0.0
12231600	1	0.1509
12301860	0	0.0
12326040	1	0.1987
12390240	0	0.0
12403020	1	0.2
12468000	0	0.0
12498840	1	0.3988
12558660	0	0.0
12596040	1	0.134
12823680	0	0.0
12834840	1	0.3521
12900780	0	0.0
12934860	1	0.369
12988860	0	0.0
13013520	1	0.2534
13157580	0	0.0
13173240	1	0.3346
13250400	0	0.0
13273680	1	0.1292
13423320	0	0.0
13451280	1	0.0635
13511400	0	0.0
13549140	1	0.1477
13593240	0	0.0
13623660	1	0.1214
13678860	0	0.0
13708320	1	0.0983
13768200	0	0.0
13793640	1	0.2524
13847340	0	0.0
13890480	1	0.145
13938000	0	0.0
13978380	1	0.2451
14028660	0	0.0
14059380	1	0.3776
14194740	0	0.0
14219340	1	0.1984
14287500	0	0.0
14321160	1	0.1725
14458260	0	0.0
14478420	1	0.3219
14540640	0	0.0
14576280	1	0.156
14717460	0	0.0
14738520	1	0.1434
14803860	0	0.0
14836980	1	0.0366
14972760	0	0.0
15003780	1	0.1156
15056100	0	0.0
15090240	1	0.1904
15406080	0	0.0
15437880	1	0.0278
15491580	0	0.0
15517500	1	0.1285
15666060	0	0.0
15699480	1	0.135
15750480	0	0.0
15788700	1	0.1297
15839580	0	0.0
15870180	1	0.2048
15929520	0	0.0
15970140	1	0.1754
16098540	0	0.0
16128000	1	0.5065
16278780	0	0.0
16301580	1	0.2053
16364100	0	0.0
16374540	1	0.2651
16448760	0	0.0
16478160	1	0.1839
16531740	0	0.0
16566660	1	0.01
16613820	0	0.0
16636860	1	0.1303
16701420	0	0.0
16734900	1	0.3226
16879680	0	0.0
16899840	1	0.086
16958340	0	0.0
16996800	1	0.0452
17136480	0	0.0
17172960	1	0.3166
17218080	0	0.0
17256900	1	0.1437
17312700	0	0.0
17321580	1	0.1465
17564460	0	0.0
17598600	1	0.0626
17737560	0	0.0
17773320	1	0.3309
17825640	0	0.0
17853060	1	0.2152
17913360	0	0.0
17934360	1	0.0966
18001140	0	0.0
18032520	1	0.1555
18255960	0	0.0
18283860	1	0.244
18349860	0	0.0
18370860	1	0.2532
18517020	0	0.0
18552480	1	0.04
18602760	0	0.0
18637560	1	0.1197
18689160	0	0.0
18724920	1	0.1875
18865500	0	0.0
18894120	1	0.1496
18948840	0	0.0
18970020	1	0.072
19211820	0	0.0
19243740	1	0.1066
19461240	0	0.0
19498380	1	0.2002
19559520	0	0.0
19593300	1	0.1425
19644240	0	0.0
19676340	1	0.2697
19810980	0	0.0
19853880	1	0.2298
19905540	0	0.0
19928760	1	0.0192
20070780	0	0.0
20105520	1	0.191
20156940	0	0.0
20179020	1	0.1275
20244720	0	0.0
20279520	1	0.0766
20416260	0	0.0
20441400	1	0.1586
20502840	0	0.0
20539680	1	0.0536
20848320	0	0.0
20872680	1	0.2362
20939160	0	0.0
20964900	1	0.0404
21024420	0	0.0
21054300	1	0.3517
21197340	0	0.0
21219540	1	0.0919
21285240	0	0.0
21316800	1	0.319
21375300	0	0.0
21399180	1	0.3191
21454560	0	0.0
21495120	1	0.257
21538800	0	0.0
21571560	1	0.0361
21628260	0	0.0
21650880	1	0.1258
21722460	0	0.0
21743340	1	0.1379
21805740	0	0.0
21823620	1	0.3155
21883020	0	0.0
21909540	1	0.2106
21972600	0	0.0
22001520	1	0.1541
22065480	0	0.0
22092240	1	0.0816
22147620	0	0.0
22180560	1	0.1615
22233360	0	0.0
22250940	1	0.3139
22578060	0	0.0
22602420	1	0.2301
22663560	0	0.0
22694700	1	0.2003
22750860	0	0.0
22783980	1	0.2693
23014200	0	0.0
23048880	1	0.0694
23101860	0	0.0
23132640	1	0.165
23186520	0	0.0
23198160	1	0.1407
23267700	0	0.0
23298960	1	0.3924
23447100	0	0.0
23462220	1	0.0948
23615580	0	0.0
23636040	1	0.1453
23786280	0	0.0
23832540	1	0.2716
23872440	0	0.0
23909760	1	0.1857
23958240	0	0.0
23994960	1	0.2972
24049560	0	0.0
24069960	1	0.4088
24132300	0	0.0
24175020	1	0.2383
24222480	0	0.0
24243660	1	0.0652
24311520	0	0.0
24349260	1	0.2566
24391620	0	0.0
24423480	1	0.1361
24478200	0	0.0
24502500	1	0.2527
24567120	0	0.0
24587340	1	0.1088
24653400	0	0.0
24683700	1	0.3976
24737340	0	0.0
24774300	1	0.1174
24829080	0	0.0
24847800	1	0.1397
24913020	0	0.0
24937020	1	0.1254
25084140	0	0.0
25108980	1	0.2829
25172520	0	0.0
25204500	1	0.1052
25517940	0	0.0
25540500	1	0.0791
25684320	0	0.0
25719540	1	0.1398
26042520	0	0.0
26072880	1	0.1689
26125560	0	0.0
26149980	1	0.2879
26206500	0	0.0
26243040	1	0.1964
26385180	0	0.0
26413560	1	0.1105
26464560	0	0.0
26488560	1	0.1782
26547480	0	0.0
26582040	1	0.1919
26644500	0	0.0
26667720	1	0.1446
26723520	0	0.0
26758440	1	0.3981
26811360	0	0.0
26834340	1	0.0359
26906280	0	0.0
26929140	1	0.0994
26985780	0	0.0
27023280	1	0.1811
27071460	0	0.0
27102660	1	0.3164
27157020	0	0.0
27186120	1	0.1228
27247200	0	0.0
27269100	1	0.2415
27337380	0	0.0
27367080	1	0.23
27417960	0	0.0
27440820	1	0.2537
27497880	0	0.0
27551580	1	0.129
27588360	0	0.0
27608700	1	0.2801
27845340	0	0.0
27881220	1	0.0902
27937440	0	0.0
27963120	1	0.3337
28020960	0	0.0
28061520	1	0.0867
28115160	0	0.0
28130820	1	0.1236
28196760	0	0.0
28244820	1	0.0873
28460880	0	0.0
28474440	1	0.0607
28536120	0	0.0
28558860	1	0.198
28720680	0	0.0
28736820	1	0.3468
28804500	0	0.0
28836420	1	0.0881
28887720	0	0.0
28920240	1	0.0821
29057760	0	0.0
29095440	1	0.0243
29146800	0	0.0
29175900	1	0.1681
29230080	0	0.0
29253180	1	0.0949
29321580	0	0.0
29362800	1	0.1059
29405760	0	0.0
29427900	1	0.2415
29495280	0	0.0
29522880	1	0.2944
29578920	0	0.0
29607840	1	0.121
29747820	0	0.0
29783160	1	0.172
29835000	0	0.0
29872680	1	0.1563
29926140	0	0.0
29955120	1	0.1889
30003600	0	0.0
30056580	1	0.1718
30097380	0	0.0
30125940	1	0.3704
30183600	0	0.0
30200460	1	0.3581
30355680	0	0.0
30391440	1	0.2999
30698640	0	0.0
30732660	1	0.3497
30876300	0	0.0
30895740	1	0.1666
30958800	0	0.0
30988380	1	0.18
31046940	0	0.0
31080120	1	0.2766
31224120	0	0.0
31246980	1	0.2051
31306260	0	0.0
31330020	1	0.1141
31476060	0	0.0
31517640	1	0.1306
