#1
# BEV Profile
# ID: 22
# Created: 2023-08-24 13:57:44.984680
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(509,3)
0	1	0.0
36360	0	0.0
41520	1	0.0274
116340	0	0.0
144840	1	0.0738
198300	0	0.0
240540	1	0.1894
374640	0	0.0
398880	1	0.099
456900	0	0.0
485220	1	0.2875
629100	0	0.0
666960	1	0.0701
718080	0	0.0
752880	1	0.156
804420	0	0.0
848100	1	0.1086
979020	0	0.0
1009620	1	0.031
1063560	0	0.0
1079160	1	0.0696
1148400	0	0.0
1178280	1	0.0286
1582740	0	0.0
1611060	1	0.2262
1667640	0	0.0
1695900	1	0.0741
1843860	0	0.0
1878240	1	0.05
1932240	0	0.0
1943700	1	0.1669
2014200	0	0.0
2032500	1	0.0023
2106060	0	0.0
2144160	1	0.0823
2192040	0	0.0
2213340	1	0.1758
2276880	0	0.0
2305740	1	0.0455
2875440	0	0.0
2906460	1	0.0987
2965980	0	0.0
3005640	1	0.0358
3050220	0	0.0
3087600	1	0.0241
3140640	0	0.0
3165360	1	0.1212
3234000	0	0.0
3262620	1	0.1581
3316080	0	0.0
3337920	1	0.088
3399600	0	0.0
3423600	1	0.1736
3483900	0	0.0
3491400	1	0.0425
3744600	0	0.0
3775440	1	0.09
3829260	0	0.0
3859320	1	0.0202
3921000	0	0.0
3944940	1	0.2176
4084740	0	0.0
4117260	1	0.0923
4345440	0	0.0
4376640	1	0.0833
4436520	0	0.0
4467420	1	0.0526
4518600	0	0.0
4548900	1	0.2489
4608720	0	0.0
4634220	1	0.2047
4691100	0	0.0
4717320	1	0.0724
4949340	0	0.0
4990500	1	0.1584
5037780	0	0.0
5068860	1	0.0621
5125980	0	0.0
5150520	1	0.1305
5215320	0	0.0
5247660	1	0.1474
5297580	0	0.0
5326200	1	0.2629
5467800	0	0.0
5505840	1	0.0234
5564940	0	0.0
5591100	1	0.0308
5818560	0	0.0
5846580	1	0.0754
5905860	0	0.0
5936820	1	0.2722
5994300	0	0.0
6017340	1	0.0204
6165540	0	0.0
6202620	1	0.1518
6251820	0	0.0
6291240	1	0.1005
6419340	0	0.0
6452040	1	0.1155
6598080	0	0.0
6627300	1	0.0349
6683700	0	0.0
6714960	1	0.0573
6768840	0	0.0
6790620	1	0.0768
6860640	0	0.0
6882960	1	0.2215
6939540	0	0.0
6972420	1	0.1408
7028340	0	0.0
7062600	1	0.1258
7115820	0	0.0
7148760	1	0.0683
7193220	0	0.0
7245480	1	0.0226
7456980	0	0.0
7484280	1	0.1893
7630980	0	0.0
7659900	1	0.1089
7977600	0	0.0
8019960	1	0.1995
8062380	0	0.0
8091180	1	0.146
8147520	0	0.0
8187780	1	0.0723
8238780	0	0.0
8264520	1	0.0433
8324220	0	0.0
8350440	1	0.0798
8403360	0	0.0
8428200	1	0.0118
8591340	0	0.0
8613600	1	0.1891
8673000	0	0.0
8692020	1	0.1994
8754120	0	0.0
8784420	1	0.0804
8842560	0	0.0
8875440	1	0.0698
8925900	0	0.0
8960820	1	0.0846
9007140	0	0.0
9039480	1	0.008
9185460	0	0.0
9222840	1	0.1323
9281400	0	0.0
9302160	1	0.2011
9358500	0	0.0
9377160	1	0.1202
9445320	0	0.0
9472320	1	0.1888
9529200	0	0.0
9551280	1	0.1635
9711240	0	0.0
9731400	1	0.0181
9791700	0	0.0
9820440	1	0.1888
9870120	0	0.0
9897960	1	0.0814
9965040	0	0.0
9987120	1	0.2162
10052940	0	0.0
10081200	1	0.0912
10224960	0	0.0
10258740	1	0.037
10311300	0	0.0
10326240	1	0.0329
10398780	0	0.0
10418160	1	0.1303
10485360	0	0.0
10511340	1	0.1131
10653900	0	0.0
10694700	1	0.0992
10746360	0	0.0
10761900	1	0.0681
10915200	0	0.0
10949580	1	0.012
11003220	0	0.0
11023920	1	0.1888
11174040	0	0.0
11193900	1	0.0527
11611680	0	0.0
11643780	1	0.0933
11693940	0	0.0
11725260	1	0.1996
11778180	0	0.0
11818320	1	0.0826
11951400	0	0.0
11995740	1	0.0644
12122940	0	0.0
12156060	1	0.029
12212520	0	0.0
12232920	1	0.0881
12385140	0	0.0
12414780	1	0.1802
12464340	0	0.0
12499980	1	0.2124
12560640	0	0.0
12591120	1	0.1092
12644040	0	0.0
12667320	1	0.0364
12808500	0	0.0
12843780	1	0.1244
12905640	0	0.0
12925680	1	0.1245
12988200	0	0.0
13001700	1	0.0081
13078800	0	0.0
13114620	1	0.0853
13161900	0	0.0
13188780	1	0.0561
13337040	0	0.0
13368060	1	0.0718
13420140	0	0.0
13445220	1	0.0906
13592880	0	0.0
13631280	1	0.1851
13675140	0	0.0
13719420	1	0.2394
13773840	0	0.0
13790820	1	0.1434
13848600	0	0.0
13887840	1	0.0466
13941000	0	0.0
13955400	1	0.0222
14029560	0	0.0
14059020	1	0.2001
14115540	0	0.0
14143860	1	0.2407
