#1
# BEV Profile
# ID: 59
# Created: 2023-08-24 13:57:45.500304
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(499,3)
0	1	0.0
120480	0	0.0
146880	1	0.1291
294420	0	0.0
322680	1	0.1868
377700	0	0.0
393900	1	0.2403
461940	0	0.0
484980	1	0.1682
549900	0	0.0
577620	1	0.0358
717840	0	0.0
758160	1	0.1285
812580	0	0.0
825480	1	0.07
977280	0	0.0
1017480	1	0.1315
1403460	0	0.0
1430460	1	0.0401
1503600	0	0.0
1507620	1	0.0279
1581600	0	0.0
1608900	1	0.223
1672380	0	0.0
1705800	1	0.1445
1760820	0	0.0
1785180	1	0.0261
1848720	0	0.0
1873680	1	0.0236
1929720	0	0.0
1959240	1	0.1417
2012940	0	0.0
2054100	1	0.2297
2186700	0	0.0
2213940	1	0.121
2273520	0	0.0
2301780	1	0.1117
2364420	0	0.0
2389140	1	0.0108
2541060	0	0.0
2565960	1	0.0866
2625540	0	0.0
2643180	1	0.0447
2707920	0	0.0
2737980	1	0.2057
2794620	0	0.0
2817780	1	0.2655
2971200	0	0.0
3001500	1	0.0525
3139260	0	0.0
3168180	1	0.2057
3226740	0	0.0
3261540	1	0.2297
3395220	0	0.0
3428940	1	0.1995
3485040	0	0.0
3507060	1	0.0677
3654120	0	0.0
3676140	1	0.0735
3744000	0	0.0
3770340	1	0.0809
3834600	0	0.0
3870120	1	0.1751
3913080	0	0.0
3955980	1	0.0872
4004820	0	0.0
4030440	1	0.0547
4091040	0	0.0
4125840	1	0.0086
4169040	0	0.0
4204260	1	0.0834
4260780	0	0.0
4286940	1	0.0462
4349040	0	0.0
4380300	1	0.1061
4436520	0	0.0
4472400	1	0.1229
4693560	0	0.0
4724640	1	0.0885
4960440	0	0.0
4992180	1	0.101
5036280	0	0.0
5066520	1	0.0848
5124180	0	0.0
5162160	1	0.2145
5302440	0	0.0
5316660	1	0.1644
5388720	0	0.0
5404680	1	0.0336
5468880	0	0.0
5488380	1	0.0875
5560320	0	0.0
5594340	1	0.0591
5646240	0	0.0
5675340	1	0.1437
5729760	0	0.0
5769360	1	0.1085
5819520	0	0.0
5850240	1	0.1542
5905500	0	0.0
5939460	1	0.3099
6165300	0	0.0
6183540	1	0.2591
6336240	0	0.0
6365220	1	0.2051
6424080	0	0.0
6447540	1	0.1667
6504120	0	0.0
6540780	1	0.1423
6598680	0	0.0
6621120	1	0.0063
6685020	0	0.0
6697140	1	0.036
6769320	0	0.0
6805260	1	0.0933
6856800	0	0.0
6891120	1	0.1182
6939900	0	0.0
6983580	1	0.2105
7033080	0	0.0
7047300	1	0.3659
7115220	0	0.0
7137840	1	0.2061
7285080	0	0.0
7308240	1	0.0609
7369260	0	0.0
7400340	1	0.1432
7464900	0	0.0
7483800	1	0.073
7549560	0	0.0
7565340	1	0.076
7714200	0	0.0
7751820	1	0.1206
8067180	0	0.0
8089920	1	0.131
8234520	0	0.0
8260920	1	0.2039
8318220	0	0.0
8345940	1	0.1382
8410260	0	0.0
8426640	1	0.0635
8493900	0	0.0
8521260	1	0.0658
8585100	0	0.0
8615280	1	0.0879
8670120	0	0.0
8700420	1	0.1499
8747280	0	0.0
8783880	1	0.0966
8837400	0	0.0
8880600	1	0.1279
8930280	0	0.0
8966040	1	0.2197
9015120	0	0.0
9050640	1	0.0485
9190260	0	0.0
9203040	1	0.2252
9278340	0	0.0
9305760	1	0.0286
9359100	0	0.0
9392340	1	0.238
9443280	0	0.0
9475740	1	0.0936
9538200	0	0.0
9557940	1	0.0461
9795420	0	0.0
9821580	1	0.1401
