#1
# BEV Profile
# ID: 9
# Created: 2023-08-24 13:57:44.812805
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(519,3)
0	1	0.0
29820	0	0.0
45600	1	0.0451
115320	0	0.0
135300	1	0.0646
200640	0	0.0
228360	1	0.1104
461880	0	0.0
497520	1	0.0667
629340	0	0.0
651780	1	0.0168
808260	0	0.0
834000	1	0.0351
888900	0	0.0
911880	1	0.0839
976560	0	0.0
996300	1	0.1074
1151040	0	0.0
1173660	1	0.0451
1327500	0	0.0
1373280	1	0.0735
1412340	0	0.0
1454400	1	0.0048
1494720	0	0.0
1533540	1	0.1272
1581720	0	0.0
1610580	1	0.121
1669980	0	0.0
1702440	1	0.0959
1755360	0	0.0
1785960	1	0.0511
1842600	0	0.0
1874520	1	0.016
2011560	0	0.0
2026500	1	0.1758
2096340	0	0.0
2131380	1	0.1569
2192040	0	0.0
2216400	1	0.0558
2283720	0	0.0
2314320	1	0.0573
2361600	0	0.0
2390460	1	0.0512
2538240	0	0.0
2566620	1	0.1367
2619840	0	0.0
2649780	1	0.0215
2707260	0	0.0
2743500	1	0.0513
2793780	0	0.0
2818860	1	0.0942
2878500	0	0.0
2913420	1	0.1119
3400800	0	0.0
3422340	1	0.0721
3484860	0	0.0
3512100	1	0.0151
3746220	0	0.0
3775320	1	0.1626
3828240	0	0.0
3874920	1	0.1202
3914940	0	0.0
3958380	1	0.0808
4002780	0	0.0
4027620	1	0.132
4266540	0	0.0
4290000	1	0.0481
4352640	0	0.0
4373220	1	0.1107
4436940	0	0.0
4474920	1	0.0544
4520040	0	0.0
4565220	1	0.1065
4609260	0	0.0
4636980	1	0.1426
4697460	0	0.0
4720800	1	0.1812
4949460	0	0.0
4995300	1	0.0834
5040000	0	0.0
5074260	1	0.0929
5125920	0	0.0
5143500	1	0.0994
5211600	0	0.0
5226900	1	0.121
5300820	0	0.0
5336700	1	0.1874
5473740	0	0.0
5487780	1	0.0835
5559060	0	0.0
5580840	1	0.1364
5820180	0	0.0
5845980	1	0.1321
5901600	0	0.0
