#1
# BEV Profile
# ID: 122
# Created: 2023-08-24 13:57:46.312827
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(515,3)
0	1	0.0
115200	0	0.0
146640	1	0.0779
206040	0	0.0
237900	1	0.084
290940	0	0.0
313320	1	0.1972
379200	0	0.0
393660	1	0.0209
460440	0	0.0
493740	1	0.1122
722280	0	0.0
726060	1	0.1269
808560	0	0.0
849780	1	0.1756
895200	0	0.0
927120	1	0.1523
976200	0	0.0
1002600	1	0.1892
1146660	0	0.0
1194480	1	0.0419
1240020	0	0.0
1276560	1	0.0902
1334580	0	0.0
1351320	1	0.1223
1408800	0	0.0
1431840	1	0.1429
1578120	0	0.0
1608480	1	0.1876
1666680	0	0.0
1695120	1	0.1358
1928400	0	0.0
1959240	1	0.1912
2186940	0	0.0
2213340	1	0.1392
2278560	0	0.0
2314920	1	0.1126
2362920	0	0.0
2386440	1	0.0205
2623500	0	0.0
2641560	1	0.1895
2706900	0	0.0
2735040	1	0.2276
2797020	0	0.0
2814000	1	0.0764
3051180	0	0.0
3087780	1	0.0399
3223860	0	0.0
3257220	1	0.1121
3484260	0	0.0
3522600	1	0.0384
3741000	0	0.0
3758760	1	0.1492
3826740	0	0.0
3863940	1	0.3969
3921300	0	0.0
3960360	1	0.0592
4006680	0	0.0
4033800	1	0.0614
4098420	0	0.0
4125540	1	0.1475
4348680	0	0.0
4387380	1	0.1729
4525200	0	0.0
4555740	1	0.111
4604340	0	0.0
4639620	1	0.1139
4689960	0	0.0
4715220	1	0.0359
4869360	0	0.0
4895700	1	0.0239
4955220	0	0.0
4990920	1	0.0597
5034060	0	0.0
5072280	1	0.2273
5124000	0	0.0
5148060	1	0.1593
5211360	0	0.0
5251860	1	0.1091
5303700	0	0.0
5332680	1	0.1808
5386080	0	0.0
5415060	1	0.0268
5556120	0	0.0
5584920	1	0.0308
5644140	0	0.0
5670120	1	0.0639
5732820	0	0.0
5752980	1	0.0584
5812440	0	0.0
5846100	1	0.1717
5987760	0	0.0
6016680	1	0.0452
6080760	0	0.0
6106860	1	0.0079
6161760	0	0.0
6192240	1	0.2236
6338220	0	0.0
6377940	1	0.23
6510060	0	0.0
6541320	1	0.1192
6597360	0	0.0
6616080	1	0.0239
6767340	0	0.0
6798060	1	0.0682
6858240	0	0.0
6881160	1	0.0639
7029900	0	0.0
7054260	1	0.2218
7104600	0	0.0
7154460	1	0.3456
7200660	0	0.0
7205880	1	0.0385
7373460	0	0.0
7400460	1	0.3162
7458300	0	0.0
7487640	1	0.1729
7633020	0	0.0
7663020	1	0.1917
7724640	0	0.0
7751340	1	0.286
7806300	0	0.0
7823280	1	0.0285
7979220	0	0.0
8000400	1	0.1854
8065560	0	0.0
8093100	1	0.0788
8152860	0	0.0
8169780	1	0.1013
8239020	0	0.0
8267580	1	0.1575
8318340	0	0.0
8339580	1	0.0781
8580540	0	0.0
8621940	1	0.1356
8670240	0	0.0
8701740	1	0.2933
8754000	0	0.0
8788260	1	0.3651
8844000	0	0.0
8881200	1	0.1072
8929620	0	0.0
8962500	1	0.2015
9190080	0	0.0
9209460	1	0.312
9271020	0	0.0
9306120	1	0.0783
9360300	0	0.0
9402480	1	0.1799
9446040	0	0.0
9476220	1	0.0701
9532320	0	0.0
9569640	1	0.1429
9616980	0	0.0
9642960	1	0.0174
9789660	0	0.0
9817920	1	0.0604
9878220	0	0.0
9913320	1	0.142
10054140	0	0.0
10084920	1	0.0879
10138920	0	0.0
10163280	1	0.1137
10398120	0	0.0
10424580	1	0.3054
10477860	0	0.0
10514220	1	0.0238
10564140	0	0.0
10591260	1	0.17
10658220	0	0.0
10681680	1	0.2546
10740600	0	0.0
10771860	1	0.1072
10918740	0	0.0
10938300	1	0.0199
11087640	0	0.0
11114280	1	0.131
11168100	0	0.0
11206860	1	0.1298
11259240	0	0.0
11291640	1	0.1362
11348400	0	0.0
11366400	1	0.0727
11432940	0	0.0
11457540	1	0.0148
11611620	0	0.0
11625600	1	0.1259
11691600	0	0.0
11723340	1	0.1496
11865360	0	0.0
11901420	1	0.108
11955060	0	0.0
