#1
# BEV Profile
# ID: 58
# Created: 2023-08-24 13:57:45.484681
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(519,3)
0	1	0.0
29640	0	0.0
60780	1	0.0925
114660	0	0.0
156360	1	0.0492
198900	0	0.0
245940	1	0.1535
282540	0	0.0
316920	1	0.0469
461280	0	0.0
505800	1	0.1785
642120	0	0.0
661620	1	0.0119
721980	0	0.0
763440	1	0.0718
804240	0	0.0
845100	1	0.1547
1071000	0	0.0
1094940	1	0.1434
1150800	0	0.0
1183680	1	0.0865
1242840	0	0.0
1263720	1	0.041
1327920	0	0.0
1358940	1	0.1356
1405560	0	0.0
1433640	1	0.0397
1496220	0	0.0
1525320	1	0.0442
1584780	0	0.0
1610280	1	0.0476
1669500	0	0.0
1707900	1	0.1793
1758060	0	0.0
1791120	1	0.0365
1847940	0	0.0
1876440	1	0.0356
2006820	0	0.0
2059440	1	0.1607
2096580	0	0.0
2137860	1	0.1057
2189760	0	0.0
2214360	1	0.0631
2269440	0	0.0
2295060	1	0.0417
2362380	0	0.0
2392620	1	0.0571
2454300	0	0.0
2485860	1	0.013
2623680	0	0.0
2646180	1	0.0563
2708880	0	0.0
2735640	1	0.1275
2882400	0	0.0
2917560	1	0.1163
3143220	0	0.0
3171480	1	0.194
3226020	0	0.0
3252720	1	0.1685
3313860	0	0.0
3331920	1	0.0721
3395220	0	0.0
3431160	1	0.1683
3481800	0	0.0
3517020	1	0.1081
3660300	0	0.0
3684060	1	0.1385
3741360	0	0.0
3782640	1	0.1005
3830820	0	0.0
3868980	1	0.1264
3919440	0	0.0
3933180	1	0.073
4000920	0	0.0
4027800	1	0.0388
4088700	0	0.0
4115820	1	0.0564
4259820	0	0.0
4284360	1	0.0281
4349460	0	0.0
4386660	1	0.1021
4604280	0	0.0
4631700	1	0.1011
4692240	0	0.0
4733700	1	0.0792
4782540	0	0.0
4807380	1	0.0291
4860900	0	0.0
4899660	1	0.0557
4947180	0	0.0
4986060	1	0.0291
5040480	0	0.0
5072220	1	0.1778
5130960	0	0.0
5150820	1	0.0542
5218020	0	0.0
5230020	1	0.1819
5390100	0	0.0
5407860	1	0.0435
5552820	0	0.0
5585940	1	0.102
5644740	0	0.0
5676180	1	0.1301
5730600	0	0.0
5768580	1	0.1986
5817540	0	0.0
5838960	1	0.1546
5989680	0	0.0
6011280	1	0.128
6068160	0	0.0
6110040	1	0.0606
6166140	0	0.0
6188580	1	0.0617
6244980	0	0.0
6273480	1	0.2271
6515340	0	0.0
6526980	1	0.1158
6685200	0	0.0
6712680	1	0.0831
6766200	0	0.0
6786720	1	0.1146
6852840	0	0.0
6873900	1	0.2151
6947220	0	0.0
6981960	1	0.1483
7286340	0	0.0
7325880	1	0.0067
7374120	0	0.0
7388220	1	0.1461
7541520	0	0.0
7583880	1	0.0941
7633020	0	0.0
7662300	1	0.1329
7714560	0	0.0
7750500	1	0.1399
7976880	0	0.0
8016900	1	0.1009
8065620	0	0.0
8094660	1	0.1404
8149620	0	0.0
8183520	1	0.0359
8237580	0	0.0
8265900	1	0.1706
8409540	0	0.0
8442480	1	0.1424
8662680	0	0.0
8691840	1	0.1673
8757420	0	0.0
8789580	1	0.1471
8836320	0	0.0
8869620	1	0.2261
8926860	0	0.0
8952060	1	0.113
9016200	0	0.0
9045060	1	0.0787
9103740	0	0.0
9128820	1	0.0044
9192420	0	0.0
9216660	1	0.1517
9269700	0	0.0
9291060	1	0.1194
9356700	0	0.0
9379920	1	0.1309
9445200	0	0.0
9469260	1	0.1371
9533700	0	0.0
9544140	1	0.1437
9798720	0	0.0
9828300	1	0.0625
9962580	0	0.0
10015260	1	0.1101
10053720	0	0.0
10075440	1	0.1246
10129800	0	0.0
10158780	1	0.2283
10231860	0	0.0
10253880	1	0.0583
10388160	0	0.0
10437300	1	0.1724
10486680	0	0.0
10519140	1	0.1948
10567500	0	0.0
10602660	1	0.1393
10742640	0	0.0
10774500	1	0.0585
10829940	0	0.0
10867140	1	0.04
11000160	0	0.0
11022240	1	0.0331
11176380	0	0.0
11201640	1	0.0414
11349360	0	0.0
11379060	1	0.0515
11431020	0	0.0
11457480	1	0.1191
11525040	0	0.0
11533320	1	0.0528
11775360	0	0.0
11805840	1	0.095
11952600	0	0.0
11989260	1	0.0328
12216720	0	0.0
12235740	1	0.0426
12306000	0	0.0
12333720	1	0.1917
12390480	0	0.0
12406620	1	0.0644
12468240	0	0.0
12506400	1	0.2386
12559920	0	0.0
12588540	1	0.0397
12817740	0	0.0
12854940	1	0.1493
12903900	0	0.0
12919740	1	0.0646
12990780	0	0.0
13013160	1	0.162
13072680	0	0.0
13099440	1	0.0964
13160160	0	0.0
13187160	1	0.2395
13421580	0	0.0
13443480	1	0.0518
13594380	0	0.0
13627440	1	0.0962
13937700	0	0.0
13959600	1	0.0476
14021760	0	0.0
14044140	1	0.087
14114040	0	0.0
14136060	1	0.1218
14197920	0	0.0
14241180	1	0.2315
14371680	0	0.0
14399760	1	0.129
14450880	0	0.0
14500080	1	0.0225
14545140	0	0.0
14565420	1	0.0089
14629080	0	0.0
14673120	1	0.1222
14800260	0	0.0
14835720	1	0.1144
14891160	0	0.0
14926980	1	0.3077
14978280	0	0.0
14989740	1	0.1658
15237180	0	0.0
15274260	1	0.2787
15321780	0	0.0
15358680	1	0.0953
15409380	0	0.0
15446880	1	0.2401
15492180	0	0.0
15516660	1	0.1132
15585060	0	0.0
15617040	1	0.1667
15666660	0	0.0
15704940	1	0.0469
15845160	0	0.0
15873840	1	0.1189
15934020	0	0.0
15951840	1	0.0535
16098960	0	0.0
16133340	1	0.1611
16186560	0	0.0
16202700	1	0.1428
16274280	0	0.0
16297740	1	0.0255
16447740	0	0.0
16464480	1	0.1116
16533180	0	0.0
16570080	1	0.2194
16614660	0	0.0
16655340	1	0.0803
16705200	0	0.0
16735500	1	0.1519
16790760	0	0.0
16831740	1	0.1347
