#1
# BEV Profile
# ID: 89
# Created: 2023-08-24 13:57:45.890930
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(517,3)
0	1	0.0
25860	0	0.0
70080	1	0.018
112680	0	0.0
127740	1	0.1549
201000	0	0.0
227280	1	0.0854
283080	0	0.0
318060	1	0.0825
627900	0	0.0
675540	1	0.0227
717720	0	0.0
756840	1	0.0779
800220	0	0.0
828000	1	0.1656
895320	0	0.0
926520	1	0.1129
1064880	0	0.0
1086480	1	0.055
1152180	0	0.0
1174200	1	0.0014
1234260	0	0.0
1262940	1	0.0265
1411140	0	0.0
1445580	1	0.219
1673160	0	0.0
1696260	1	0.0594
1756320	0	0.0
1775640	1	0.0237
2019120	0	0.0
2046960	1	0.1191
2097480	0	0.0
2125380	1	0.2751
2188440	0	0.0
2225100	1	0.2497
2361180	0	0.0
2390760	1	0.0186
2442720	0	0.0
2467320	1	0.0171
2534280	0	0.0
2561880	1	0.0707
2614380	0	0.0
2654580	1	0.0786
2890740	0	0.0
2909100	1	0.1462
2962440	0	0.0
3001800	1	0.0281
3136560	0	0.0
3154980	1	0.0738
3312780	0	0.0
3344580	1	0.212
3399660	0	0.0
3431820	1	0.0937
3481740	0	0.0
3507960	1	0.2421
3652020	0	0.0
3689280	1	0.0201
3739980	0	0.0
3780240	1	0.0425
3833640	0	0.0
3865380	1	0.1385
3914580	0	0.0
3949980	1	0.1034
3998580	0	0.0
4040460	1	0.0281
4087680	0	0.0
4122960	1	0.1125
4352760	0	0.0
4373520	1	0.0194
4437780	0	0.0
4454820	1	0.1437
4520160	0	0.0
4547400	1	0.1927
4782600	0	0.0
4825260	1	0.0137
4954560	0	0.0
4983660	1	0.0641
5210040	0	0.0
5235660	1	0.1649
5300580	0	0.0
5328540	1	0.0731
5380860	0	0.0
5414880	1	0.0501
5558760	0	0.0
5575440	1	0.2342
5648820	0	0.0
5672820	1	0.1663
5730420	0	0.0
5763600	1	0.1571
5823780	0	0.0
5845140	1	0.0744
5909340	0	0.0
5933760	1	0.219
6074280	0	0.0
6112380	1	0.0185
6162540	0	0.0
6201180	1	0.043
6337800	0	0.0
6367800	1	0.1965
6420420	0	0.0
6450960	1	0.1209
6504720	0	0.0
6537720	1	0.0716
6594120	0	0.0
6621780	1	0.0104
6684600	0	0.0
6698520	1	0.0221
6765720	0	0.0
6790260	1	0.056
6865140	0	0.0
6882240	1	0.0959
6938040	0	0.0
6968880	1	0.0702
7029240	0	0.0
7050900	1	0.1157
7107600	0	0.0
7145340	1	0.1039
