#1
# BEV Profile
# ID: 132
# Created: 2023-08-24 13:57:46.453520
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(543,3)
0	1	0.0
23100	0	0.0
59700	1	0.0457
114480	0	0.0
149940	1	0.2703
201720	0	0.0
236280	1	0.1498
295320	0	0.0
318900	1	0.2109
368820	0	0.0
404580	1	0.122
459900	0	0.0
479820	1	0.2071
550680	0	0.0
570420	1	0.0659
720000	0	0.0
741300	1	0.1169
813000	0	0.0
836520	1	0.1264
891240	0	0.0
920640	1	0.339
1071360	0	0.0
1094280	1	0.3319
1154100	0	0.0
1182720	1	0.1623
1236660	0	0.0
1269000	1	0.0397
1325940	0	0.0
1355700	1	0.1565
1408320	0	0.0
1435860	1	0.1498
1669500	0	0.0
1699380	1	0.1899
1757940	0	0.0
1780620	1	0.0326
1931280	0	0.0
1963320	1	0.3766
2104860	0	0.0
2134380	1	0.3557
2187360	0	0.0
2232720	1	0.189
2276820	0	0.0
2303340	1	0.1771
2365680	0	0.0
2397600	1	0.1142
2536020	0	0.0
2555280	1	0.2739
2619480	0	0.0
2643720	1	0.109
2882760	0	0.0
2915160	1	0.1572
3053700	0	0.0
3084420	1	0.0331
3224280	0	0.0
3252900	1	0.3195
3315960	0	0.0
3352860	1	0.3894
3402000	0	0.0
3416640	1	0.242
3492120	0	0.0
3515160	1	0.0776
3744360	0	0.0
3771600	1	0.1728
3828120	0	0.0
3855360	1	0.2092
3915300	0	0.0
3948300	1	0.2247
3999300	0	0.0
4037820	1	0.2182
4084260	0	0.0
4118880	1	0.2087
4263060	0	0.0
4303260	1	0.0847
4345020	0	0.0
4379700	1	0.135
4432560	0	0.0
4468920	1	0.0319
4518840	0	0.0
4544280	1	0.3786
4607280	0	0.0
4627740	1	0.1342
4689420	0	0.0
4711740	1	0.3642
4866960	0	0.0
4901100	1	0.0681
4953420	0	0.0
4984560	1	0.1861
5039640	0	0.0
5058540	1	0.1562
5130900	0	0.0
5150640	1	0.2415
5213400	0	0.0
5243880	1	0.2139
5297700	0	0.0
5340060	1	0.0136
5391720	0	0.0
5420340	1	0.1388
5555640	0	0.0
5584740	1	0.203
5647860	0	0.0
5682960	1	0.283
5732520	0	0.0
5753520	1	0.2612
5822820	0	0.0
5832600	1	0.1437
5904000	0	0.0
5937840	1	0.1501
6161940	0	0.0
6195780	1	0.2761
6252660	0	0.0
6275220	1	0.0542
6335100	0	0.0
6368400	1	0.0664
6426960	0	0.0
6452580	1	0.3479
6507660	0	0.0
6540000	1	0.1388
6593460	0	0.0
6618180	1	0.1812
6683640	0	0.0
6705300	1	0.0576
6766680	0	0.0
6795420	1	0.1073
6847980	0	0.0
6881760	1	0.1634
6943620	0	0.0
6958980	1	0.3252
7027440	0	0.0
7058280	1	0.5367
7369140	0	0.0
7402800	1	0.1714
7462020	0	0.0
7493040	1	0.1669
7543620	0	0.0
7571820	1	0.0218
7634580	0	0.0
7662540	1	0.1585
7717260	0	0.0
7743300	1	0.1157
7802820	0	0.0
7830660	1	0.1377
7890840	0	0.0
7908000	1	0.0877
8149200	0	0.0
8178720	1	0.2794
8232600	0	0.0
8265780	1	0.0844
8319360	0	0.0
8350740	1	0.3984
8496660	0	0.0
8534460	1	0.1838
8585520	0	0.0
8611980	1	0.4936
8675880	0	0.0
8710200	1	0.1963
8755500	0	0.0
8783520	1	0.0582
8841420	0	0.0
8876760	1	0.3999
8934660	0	0.0
8962320	1	0.0645
9103140	0	0.0
9132420	1	0.1826
9185880	0	0.0
9227280	1	0.1129
9272460	0	0.0
9300600	1	0.1542
9362280	0	0.0
9403620	1	0.2976
9440940	0	0.0
9469320	1	0.1426
9530460	0	0.0
9550020	1	0.172
9621000	0	0.0
9638640	1	0.0901
9699780	0	0.0
9731820	1	0.0343
9794280	0	0.0
9816480	1	0.2419
9966420	0	0.0
9984000	1	0.4301
10047780	0	0.0
10070340	1	0.0392
10133700	0	0.0
10174200	1	0.0908
10312320	0	0.0
10330320	1	0.0631
10398420	0	0.0
10429200	1	0.3066
10484100	0	0.0
10499580	1	0.1644
10570140	0	0.0
10585980	1	0.1337
10650420	0	0.0
10686600	1	0.406
10830120	0	0.0
10853460	1	0.1761
10910880	0	0.0
10955520	1	0.089
11000940	0	0.0
11027940	1	0.3263
11089500	0	0.0
11110800	1	0.1824
11170740	0	0.0
11199420	1	0.1828
