#1
# BEV Profile
# ID: 109
# Created: 2023-08-24 13:57:46.140931
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(493,3)
0	1	0.0
123240	0	0.0
123480	1	0.2732
284820	0	0.0
334320	1	0.2485
371820	0	0.0
421740	1	0.3574
467820	0	0.0
481620	1	0.1416
632820	0	0.0
670080	1	0.0893
715860	0	0.0
757440	1	0.2333
811440	0	0.0
832380	1	0.1525
887220	0	0.0
918780	1	0.151
1065360	0	0.0
1096680	1	0.1079
1235880	0	0.0
1263960	1	0.0671
1496280	0	0.0
1527360	1	0.1278
1591920	0	0.0
1610820	1	0.3779
1672020	0	0.0
1694400	1	0.1252
1756860	0	0.0
1789800	1	0.0683
1930320	0	0.0
1961880	1	0.057
2274780	0	0.0
2306100	1	0.1112
2363880	0	0.0
2392080	1	0.1464
2536380	0	0.0
2560680	1	0.1744
2617980	0	0.0
2646240	1	0.2132
2706720	0	0.0
2734920	1	0.23
2876400	0	0.0
2904720	1	0.2143
3044460	0	0.0
3084480	1	0.0691
3134160	0	0.0
3168900	1	0.1553
3228240	0	0.0
3251040	1	0.1803
3312840	0	0.0
3346260	1	0.2474
3489300	0	0.0
3507060	1	0.1501
3744360	0	0.0
3765720	1	0.2848
3829980	0	0.0
3856680	1	0.1852
3914520	0	0.0
3956040	1	0.2639
4007520	0	0.0
4036260	1	0.0704
4266720	0	0.0
4286040	1	0.1202
4436520	0	0.0
4470120	1	0.1849
4516800	0	0.0
4563780	1	0.1288
4951740	0	0.0
4982880	1	0.0697
5218620	0	0.0
5240880	1	0.3881
5303640	0	0.0
5320380	1	0.0177
5563740	0	0.0
5597580	1	0.0544
5636460	0	0.0
5680200	1	0.0753
5733840	0	0.0
5739060	1	0.057
5820660	0	0.0
5841780	1	0.1172
5901120	0	0.0
5925900	1	0.153
5981760	0	0.0
6015960	1	0.1522
6163620	0	0.0
6175440	1	0.3624
6246420	0	0.0
6290940	1	0.4389
6330360	0	0.0
6362340	1	0.0627
6419280	0	0.0
6447960	1	0.1115
6594300	0	0.0
6623100	1	0.1385
6771240	0	0.0
6790200	1	0.0467
6851700	0	0.0
6893640	1	0.1578
6942480	0	0.0
6965640	1	0.1277
7027200	0	0.0
7056300	1	0.1235
7120200	0	0.0
7149000	1	0.2027
7455300	0	0.0
7481160	1	0.2137
7544820	0	0.0
7575720	1	0.1507
7634940	0	0.0
7649880	1	0.2341
7807260	0	0.0
7832880	1	0.0878
7890720	0	0.0
7908840	1	0.0776
7980000	0	0.0
8010660	1	0.3167
8061300	0	0.0
8097720	1	0.2626
8151240	0	0.0
8170080	1	0.1889
8233980	0	0.0
8265000	1	0.1947
8327460	0	0.0
8365260	1	0.4295
8411880	0	0.0
8432940	1	0.1207
8583240	0	0.0
8607780	1	0.2316
8674800	0	0.0
8689440	1	0.131
8839560	0	0.0
8878260	1	0.1257
8928000	0	0.0
8944620	1	0.1888
9019200	0	0.0
9035640	1	0.1451
9190560	0	0.0
9216900	1	0.2458
9275640	0	0.0
9323460	1	0.1807
9443520	0	0.0
9483360	1	0.3077
9539940	0	0.0
9569940	1	0.1067
9703500	0	0.0
9733200	1	0.0402
9786960	0	0.0
9824040	1	0.1018
9878160	0	0.0
9909540	1	0.0654
9965160	0	0.0
9996720	1	0.2715
10051920	0	0.0
10089300	1	0.1289
10140240	0	0.0
10155600	1	0.158
10223460	0	0.0
10245240	1	0.132
10312080	0	0.0
10340100	1	0.0858
10397460	0	0.0
10429860	1	0.3141
10571580	0	0.0
10605720	1	0.0379
10653900	0	0.0
10696560	1	0.0533
10741860	0	0.0
10780080	1	0.1347
10827780	0	0.0
10855440	1	0.0971
10995120	0	0.0
11035500	1	0.1875
11090460	0	0.0
11112060	1	0.2054
11343120	0	0.0
11377440	1	0.0452
11605860	0	0.0
11627820	1	0.1221
11691180	0	0.0
11723460	1	0.2906
11781600	0	0.0
11801160	1	0.2568
11862840	0	0.0
11886000	1	0.0826
11951040	0	0.0
11974680	1	0.0707
12211380	0	0.0
12242340	1	0.2219
12296820	0	0.0
12320640	1	0.189
12384420	0	0.0
12417840	1	0.2345
12468300	0	0.0
12490560	1	0.3367
12637920	0	0.0
12672420	1	0.119
12899880	0	0.0
12936720	1	0.3535
12992160	0	0.0
13006680	1	0.3709
13073280	0	0.0
13113840	1	0.3214
13249680	0	0.0
13270440	1	0.1509
13505400	0	0.0
13532760	1	0.2001
13591140	0	0.0
13621860	1	0.1346
13683840	0	0.0
13722000	1	0.206
13763460	0	0.0
13784280	1	0.2758
14026800	0	0.0
14052540	1	0.2557
14108040	0	0.0
14147100	1	0.0642
14283060	0	0.0
14327040	1	0.1815
14363040	0	0.0
14404260	1	0.158
14546640	0	0.0
14589300	1	0.0939
14619960	0	0.0
