#1
# BEV Profile
# ID: 46
# Created: 2023-08-24 13:57:45.312804
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(517,3)
0	1	0.0
25740	0	0.0
61980	1	0.1689
114420	0	0.0
145860	1	0.0534
207000	0	0.0
231120	1	0.2633
291900	0	0.0
315000	1	0.1908
372960	0	0.0
412080	1	0.2003
452220	0	0.0
486480	1	0.0989
628860	0	0.0
662700	1	0.118
713520	0	0.0
736320	1	0.2647
805740	0	0.0
837720	1	0.3025
894120	0	0.0
916200	1	0.1478
979500	0	0.0
1009320	1	0.0654
1157160	0	0.0
1185540	1	0.1237
1321680	0	0.0
1354980	1	0.1237
1410120	0	0.0
1432320	1	0.213
1495800	0	0.0
1518720	1	0.1848
1667400	0	0.0
1704120	1	0.2116
1758540	0	0.0
1771500	1	0.0511
1932180	0	0.0
1956840	1	0.1316
2010720	0	0.0
2053920	1	0.0766
2100180	0	0.0
2123160	1	0.0649
2187600	0	0.0
2209920	1	0.1491
2279040	0	0.0
2298300	1	0.0325
2365140	0	0.0
2386260	1	0.0485
2525940	0	0.0
2569500	1	0.1222
2714700	0	0.0
2733480	1	0.0721
2790840	0	0.0
2836020	1	0.0182
2880600	0	0.0
2894580	1	0.1297
2968020	0	0.0
2999580	1	0.0653
3138180	0	0.0
3167940	1	0.1306
3224520	0	0.0
3261780	1	0.0577
3312000	0	0.0
3351000	1	0.2555
3478860	0	0.0
3518220	1	0.1615
3657900	0	0.0
3682320	1	0.1763
3745200	0	0.0
3772980	1	0.0931
3828960	0	0.0
3859920	1	0.0963
3916560	0	0.0
3932460	1	0.0676
4009260	0	0.0
4020960	1	0.1118
4093620	0	0.0
4118520	1	0.1134
4259280	0	0.0
4290180	1	0.0696
4347720	0	0.0
4385940	1	0.1746
4437120	0	0.0
4455120	1	0.1682
4607100	0	0.0
4632300	1	0.1425
4778640	0	0.0
4810800	1	0.0766
4958220	0	0.0
4983780	1	0.1936
5042940	0	0.0
5061060	1	0.065
5125680	0	0.0
5156760	1	0.0411
5214420	0	0.0
5248140	1	0.1111
5296200	0	0.0
5311980	1	0.1679
5555640	0	0.0
5597940	1	0.1426
5728620	0	0.0
5753280	1	0.2558
5900820	0	0.0
5916780	1	0.1202
5985240	0	0.0
6014160	1	0.0751
6161100	0	0.0
6190560	1	0.1304
6253800	0	0.0
6275880	1	0.0394
6343140	0	0.0
6370500	1	0.0956
6424560	0	0.0
6457920	1	0.1131
6506340	0	0.0
6543060	1	0.1494
6680280	0	0.0
6710820	1	0.0306
6764280	0	0.0
6801300	1	0.0565
6855900	0	0.0
6889920	1	0.2281
6939660	0	0.0
6980160	1	0.1421
7028640	0	0.0
7050540	1	0.2371
7116000	0	0.0
7131360	1	0.1179
7283400	0	0.0
7307160	1	0.0663
7374840	0	0.0
7405320	1	0.2358
7460460	0	0.0
7466940	1	0.1354
7542960	0	0.0
7567740	1	0.1539
7636080	0	0.0
7664100	1	0.1017
7715640	0	0.0
7755240	1	0.2321
7981620	0	0.0
8006340	1	0.1612
8070180	0	0.0
8087940	1	0.0951
8154120	0	0.0
8157840	1	0.1482
8231100	0	0.0
8271960	1	0.101
8409360	0	0.0
8449140	1	0.0416
8584440	0	0.0
8607000	1	0.0506
8666940	0	0.0
8701680	1	0.1121
8758620	0	0.0
8773740	1	0.1621
8839560	0	0.0
8873940	1	0.2948
8930520	0	0.0
8950320	1	0.2404
9282480	0	0.0
9317160	1	0.2109
9356820	0	0.0
9394560	1	0.1562
9447660	0	0.0
9483780	1	0.2449
9529440	0	0.0
9562980	1	0.3068
9619500	0	0.0
9643380	1	0.1147
9794340	0	0.0
9813060	1	0.0712
9972060	0	0.0
9996420	1	0.1554
10047420	0	0.0
10093320	1	0.2427
10135020	0	0.0
10167540	1	0.1582
10224600	0	0.0
10249380	1	0.2403
10308000	0	0.0
10325040	1	0.0687
10397640	0	0.0
10429020	1	0.1849
10480920	0	0.0
10510500	1	0.2089
10656060	0	0.0
10685880	1	0.0705
10736880	0	0.0
10769400	1	0.1908
10828740	0	0.0
10847400	1	0.0803
10913700	0	0.0
10945620	1	0.0821
10999320	0	0.0
11034600	1	0.0347
11173740	0	0.0
11199660	1	0.1926
11261160	0	0.0
11291760	1	0.2009
11432520	0	0.0
11466000	1	0.1506
11522760	0	0.0
11551860	1	0.0692
11599020	0	0.0
11634900	1	0.1543
11694960	0	0.0
11718720	1	0.1019
11779440	0	0.0
11790960	1	0.1199
11863980	0	0.0
11884320	1	0.0136
12212400	0	0.0
12228000	1	0.0959
12288060	0	0.0
12320160	1	0.1343
12384780	0	0.0
12407400	1	0.1204
12558840	0	0.0
12585480	1	0.0646
12642420	0	0.0
12666120	1	0.0621
12817500	0	0.0
12857220	1	0.2299
12986280	0	0.0
13020180	1	0.038
13077120	0	0.0
13107120	1	0.1847
13161780	0	0.0
13198980	1	0.1831
13416960	0	0.0
13463160	1	0.19
13598280	0	0.0
13618860	1	0.1059
13770240	0	0.0
13802760	1	0.2865
13939740	0	0.0
13974120	1	0.1016
14032320	0	0.0
14055780	1	0.1284
14113440	0	0.0
14136960	1	0.0839
14198820	0	0.0
14232120	1	0.1528
14280000	0	0.0
14323980	1	0.0204
14376120	0	0.0
14386020	1	0.1552
14458080	0	0.0
14481360	1	0.107
14548800	0	0.0
14567520	1	0.0271
14632560	0	0.0
14653680	1	0.1031
14717820	0	0.0
14742360	1	0.158
14806620	0	0.0
14837760	1	0.1378
14983260	0	0.0
15011400	1	0.0794
15325320	0	0.0
15356220	1	0.2252
15408720	0	0.0
15429120	1	0.1219
15493680	0	0.0
15522840	1	0.0754
15668160	0	0.0
15698460	1	0.0828
15845640	0	0.0
15877560	1	0.2044
15924960	0	0.0
15960720	1	0.1963
16005420	0	0.0
16035360	1	0.0655
16192800	0	0.0
16206900	1	0.2305
16270920	0	0.0
16308900	1	0.0397
16447500	0	0.0
16484460	1	0.2064
16529700	0	0.0
16567860	1	0.0111
16624980	0	0.0
16636260	1	0.1182
16703880	0	0.0
16735560	1	0.1536
16792680	0	0.0
16819920	1	0.1504
17053500	0	0.0
17089680	1	0.1381
17142660	0	0.0
17172840	1	0.1559
17226240	0	0.0
17257800	1	0.092
17309940	0	0.0
17343480	1	0.0414
17392080	0	0.0
17421720	1	0.1087
17478060	0	0.0
17500260	1	0.0417
17565480	0	0.0
17585760	1	0.0728
17654940	0	0.0
17681820	1	0.0647
17827260	0	0.0
17855820	1	0.1627
17914980	0	0.0
17943000	1	0.3756
18091680	0	0.0
18112500	1	0.0984
18168480	0	0.0
18194400	1	0.0075
18347580	0	0.0
18375360	1	0.1137
18520800	0	0.0
18548580	1	0.1119
18867960	0	0.0
18895740	1	0.0285
18956940	0	0.0
18957000	1	0.1488
19122720	0	0.0
19153080	1	0.1967
19292100	0	0.0
19302360	1	0.097
19381560	0	0.0
19401300	1	0.1705
19643700	0	0.0
19659300	1	0.0743
19815360	0	0.0
19851960	1	0.1631
20076240	0	0.0
20107080	1	0.1008
20162460	0	0.0
20208120	1	0.2215
20332740	0	0.0
20356500	1	0.1148
20508660	0	0.0
20532240	1	0.1237
20684460	0	0.0
20703420	1	0.1352
20760540	0	0.0
20796480	1	0.0819
20852640	0	0.0
20875860	1	0.1433
20938080	0	0.0
20961300	1	0.0575
21197460	0	0.0
21222360	1	0.1201
21283620	0	0.0
21316140	1	0.2928
21366720	0	0.0
