#1
# BEV Profile
# ID: 83
# Created: 2023-08-24 13:57:45.812804
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(515,3)
0	1	0.0
114900	0	0.0
141180	1	0.0482
210300	0	0.0
231180	1	0.0796
289620	0	0.0
310440	1	0.0545
377160	0	0.0
399480	1	0.1078
633180	0	0.0
658320	1	0.0591
801600	0	0.0
845580	1	0.1781
890220	0	0.0
929400	1	0.0935
982800	0	0.0
1011600	1	0.0461
1146900	0	0.0
1164120	1	0.0391
1239900	0	0.0
1270800	1	0.0581
1316940	0	0.0
1355760	1	0.098
1504740	0	0.0
1533180	1	0.1582
1664040	0	0.0
1702140	1	0.0696
1841520	0	0.0
1863960	1	0.0442
2091300	0	0.0
2111520	1	0.0235
2177700	0	0.0
2217780	1	0.1464
2357040	0	0.0
2397240	1	0.1469
2446380	0	0.0
2461860	1	0.0627
2533980	0	0.0
2566800	1	0.0239
2629860	0	0.0
2642100	1	0.1082
2700720	0	0.0
2725620	1	0.0211
2792820	0	0.0
2817360	1	0.0554
2880540	0	0.0
2897880	1	0.1778
2966280	0	0.0
2993040	1	0.0688
3052620	0	0.0
3085200	1	0.1034
3140400	0	0.0
3173100	1	0.0982
3222780	0	0.0
3247680	1	0.1024
3397440	0	0.0
3427800	1	0.0372
3571860	0	0.0
3593040	1	0.0178
3747060	0	0.0
3758880	1	0.087
3829380	0	0.0
3850260	1	0.04
3918300	0	0.0
3946860	1	0.1698
4009920	0	0.0
4037280	1	0.0876
4086480	0	0.0
4118160	1	0.0222
4347240	0	0.0
4380780	1	0.0179
4431900	0	0.0
4470420	1	0.0463
4519080	0	0.0
4544280	1	0.089
4608840	0	0.0
4635480	1	0.0429
4695660	0	0.0
4733580	1	0.0662
4869120	0	0.0
4912260	1	0.036
4959180	0	0.0
4977840	1	0.0936
5044800	0	0.0
5068740	1	0.0646
5122380	0	0.0
5152560	1	0.0795
5299260	0	0.0
5322540	1	0.0831
5561580	0	0.0
5593380	1	0.1331
5642160	0	0.0
5659680	1	0.096
5736420	0	0.0
5770800	1	0.0633
5815980	0	0.0
5850180	1	0.029
5989800	0	0.0
6024720	1	0.0685
6162360	0	0.0
6182820	1	0.0793
6252600	0	0.0
6281580	1	0.1132
6341400	0	0.0
6362880	1	0.131
6421140	0	0.0
6445740	1	0.1193
6510840	0	0.0
6529500	1	0.0187
6599700	0	0.0
6635280	1	0.1013
6681960	0	0.0
6705300	1	0.0837
6766140	0	0.0
6791400	1	0.1286
6851400	0	0.0
6869280	1	0.0628
6940260	0	0.0
6969360	1	0.0254
7026180	0	0.0
7064460	1	0.0249
7201020	0	0.0
7230660	1	0.0871
7368540	0	0.0
7401960	1	0.1632
7464720	0	0.0
7506780	1	0.1644
7546560	0	0.0
7582320	1	0.0493
7632240	0	0.0
7665900	1	0.0793
7720800	0	0.0
7748400	1	0.1324
7805880	0	0.0
7827900	1	0.1253
7976940	0	0.0
7993200	1	0.1092
8069280	0	0.0
8097720	1	0.0877
8235000	0	0.0
8269020	1	0.0584
8318760	0	0.0
8351640	1	0.0758
8587260	0	0.0
8602980	1	0.0871
8669400	0	0.0
8700420	1	0.0338
9013860	0	0.0
9039720	1	0.1197
9188820	0	0.0
9208980	1	0.0718
9364020	0	0.0
9396600	1	0.0774
9447840	0	0.0
9462540	1	0.113
9619800	0	0.0
9654540	1	0.0695
9785460	0	0.0
9831600	1	0.0478
9959880	0	0.0
9994800	1	0.0074
10135620	0	0.0
10169520	1	0.1554
10313340	0	0.0
10335120	1	0.0428
10398240	0	0.0
10426500	1	0.1493
10485840	0	0.0
10498800	1	0.0492
10569360	0	0.0
10597140	1	0.039
10737360	0	0.0
10772700	1	0.0399
10920840	0	0.0
10934820	1	0.1732
11005560	0	0.0
11021580	1	0.0477
11092740	0	0.0
11111340	1	0.1024
11171520	0	0.0
11203320	1	0.0768
11265420	0	0.0
11295660	1	0.0787
11347140	0	0.0
11367060	1	0.1376
11432940	0	0.0
11461260	1	0.1005
11603400	0	0.0
11621160	1	0.1647
11689620	0	0.0
11720280	1	0.0768
11775300	0	0.0
11808780	1	0.1393
11864280	0	0.0
11895000	1	0.1097
11949180	0	0.0
11976900	1	0.1039
12216660	0	0.0
12230220	1	0.1242
12292500	0	0.0
12304800	1	0.0732
12389700	0	0.0
12428100	1	0.0454
12563640	0	0.0
12585180	1	0.0568
12634320	0	0.0
12671520	1	0.0501
12731580	0	0.0
12772440	1	0.0339
12818940	0	0.0
12835500	1	0.0573
12899520	0	0.0
12949980	1	0.1156
12995520	0	0.0
13020240	1	0.0586
13071720	0	0.0
13106940	1	0.0402
13245840	0	0.0
13274340	1	0.0453
13420920	0	0.0
13450140	1	0.1844
13512840	0	0.0
13539960	1	0.0977
13595820	0	0.0
13622400	1	0.0524
13765500	0	0.0
13793160	1	0.0607
13943700	0	0.0
13969200	1	0.0788
14028240	0	0.0
14056260	1	0.0337
14109900	0	0.0
14145420	1	0.0288
14198700	0	0.0
14233980	1	0.0676
14281740	0	0.0
14317080	1	0.1739
14377980	0	0.0
14401260	1	0.0985
14543700	0	0.0
14564640	1	0.0787
14630460	0	0.0
14653440	1	0.1891
14717700	0	0.0
14735880	1	0.0823
14797200	0	0.0
14842320	1	0.0834
14970540	0	0.0
15002700	1	0.0994
15067860	0	0.0
15087540	1	0.0601
15321780	0	0.0
15362520	1	0.1026
15408240	0	0.0
15432120	1	0.1049
15664920	0	0.0
