#1
# BEV Profile
# ID: 137
# Created: 2023-08-24 13:57:46.500346
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(503,3)
0	1	0.0
289500	0	0.0
323940	1	0.5311
457740	0	0.0
490740	1	0.1173
724860	0	0.0
751680	1	0.2731
808680	0	0.0
833820	1	0.19
894120	0	0.0
916560	1	0.2823
1069980	0	0.0
1095480	1	0.0963
1155540	0	0.0
1187460	1	0.0642
1240020	0	0.0
1264860	1	0.1592
1325880	0	0.0
1356420	1	0.3253
1408740	0	0.0
1447020	1	0.2233
1490700	0	0.0
1522020	1	0.4714
1580100	0	0.0
1620060	1	0.2735
1672440	0	0.0
1703820	1	0.4866
1843860	0	0.0
1871880	1	0.1008
1928280	0	0.0
1955760	1	0.202
2014680	0	0.0
2058120	1	0.0919
2099700	0	0.0
2119080	1	0.0365
2190780	0	0.0
2211960	1	0.2255
2357880	0	0.0
2403120	1	0.0274
2452980	0	0.0
2487120	1	0.0664
2537880	0	0.0
2571540	1	0.3692
2615700	0	0.0
2650320	1	0.3528
2710260	0	0.0
2739480	1	0.4417
2791920	0	0.0
2829960	1	0.5027
3053580	0	0.0
3064920	1	0.2543
3311160	0	0.0
3336120	1	0.0447
3485520	0	0.0
3517860	1	0.103
3567240	0	0.0
3597000	1	0.0975
3742980	0	0.0
3777060	1	0.1539
3834060	0	0.0
3864000	1	0.255
4002180	0	0.0
4023960	1	0.365
4089480	0	0.0
4118280	1	0.1372
4174500	0	0.0
4206480	1	0.0676
4268880	0	0.0
4285380	1	0.0542
4349160	0	0.0
4368240	1	0.1457
4438740	0	0.0
4467480	1	0.3118
4519620	0	0.0
4554120	1	0.203
4606680	0	0.0
4626660	1	0.3473
4687620	0	0.0
4718400	1	0.2645
4959780	0	0.0
4987980	1	0.491
5031780	0	0.0
5063700	1	0.1193
5209500	0	0.0
5239020	1	0.2939
5298780	0	0.0
5311560	1	0.5536
5557740	0	0.0
5585160	1	0.3062
5642340	0	0.0
5682120	1	0.1746
5731020	0	0.0
5758560	1	0.2891
5817480	0	0.0
5843520	1	0.4246
5902860	0	0.0
5933760	1	0.2466
6159840	0	0.0
6187680	1	0.2149
6253260	0	0.0
6273180	1	0.2873
6340020	0	0.0
6364860	1	0.2199
6419760	0	0.0
6461940	1	0.2549
6509280	0	0.0
6539280	1	0.3561
6594660	0	0.0
6637740	1	0.097
6767940	0	0.0
6788220	1	0.1838
6851520	0	0.0
6880560	1	0.3456
6937140	0	0.0
6957120	1	0.3877
7114860	0	0.0
7139280	1	0.2144
7201500	0	0.0
7225560	1	0.0185
7373700	0	0.0
7393620	1	0.0551
7549800	0	0.0
7568220	1	0.164
7632000	0	0.0
7656000	1	0.3378
7887540	0	0.0
7920300	1	0.1363
8063820	0	0.0
8089740	1	0.8014
8326320	0	0.0
8367540	1	0.2679
8406180	0	0.0
8448180	1	0.1061
8581260	0	0.0
8611920	1	0.5015
8755680	0	0.0
8775360	1	0.1831
8843760	0	0.0
8869500	1	0.2206
8925120	0	0.0
8947140	1	0.1371
9014040	0	0.0
9042840	1	0.3115
9103380	0	0.0
9121800	1	0.1061
9190260	0	0.0
9207000	1	0.2226
9267420	0	0.0
9298440	1	0.2696
9361320	0	0.0
9389340	1	0.6677
9444000	0	0.0
9456600	1	0.1517
9526500	0	0.0
9568800	1	0.1004
9793020	0	0.0
9826260	1	0.2094
10055400	0	0.0
10074840	1	0.2
10143600	0	0.0
10165140	1	0.4322
10218540	0	0.0
10258020	1	0.0903
10401000	0	0.0
10417500	1	0.3473
10573260	0	0.0
10605360	1	0.2011
10657680	0	0.0
10696440	1	0.3671
10734000	0	0.0
10780440	1	0.4113
11089140	0	0.0
11114640	1	0.1021
11175900	0	0.0
11204220	1	0.3016
11264160	0	0.0
11294340	1	0.0988
11349180	0	0.0
11381220	1	0.3289
11431440	0	0.0
11478600	1	0.117
11605560	0	0.0
11642640	1	0.32
11692680	0	0.0
11725860	1	0.2641
11776260	0	0.0
11803740	1	0.1335
11863140	0	0.0
11895960	1	0.2976
11954220	0	0.0
11976660	1	0.1797
12209100	0	0.0
12236100	1	0.0536
12301020	0	0.0
12338040	1	0.3937
12469560	0	0.0
12496980	1	0.126
12557820	0	0.0
12582960	1	0.2921
12815640	0	0.0
12845340	1	0.2784
12898620	0	0.0
12930060	1	0.552
13336020	0	0.0
13360920	1	0.0958
13420200	0	0.0
13453080	1	0.1063
13507680	0	0.0
13544520	1	0.4988
13678500	0	0.0
13703940	1	0.5228
14027220	0	0.0
14053500	1	0.2672
14112060	0	0.0
14135340	1	0.1294
14191260	0	0.0
14213580	1	0.3223
14280540	0	0.0
14301600	1	0.1194
14371080	0	0.0
14398680	1	0.3458
14631840	0	0.0
14663280	1	0.2845
14721780	0	0.0
14748300	1	0.1848
14805720	0	0.0
14839080	1	0.435
14890980	0	0.0
14918160	1	0.3761
15064800	0	0.0
15091080	1	0.0769
15230580	0	0.0
15253500	1	0.2626
15323940	0	0.0
15355800	1	0.5537
15403800	0	0.0
15429900	1	0.2236
15494280	0	0.0
15531720	1	0.0419
15926580	0	0.0
15938520	1	0.0492
16099620	0	0.0
16129440	1	0.1352
16273140	0	0.0
16299960	1	0.0593
16364280	0	0.0
16396020	1	0.1663
16443000	0	0.0
16470300	1	0.141
16529880	0	0.0
16554180	1	0.0429
16622400	0	0.0
16642560	1	0.1014
16692840	0	0.0
16732740	1	0.086
16786200	0	0.0
16820880	1	0.078
16964520	0	0.0
16978380	1	0.2067
17050980	0	0.0
17079060	1	0.0674
17136180	0	0.0
17164920	1	0.5234
17215860	0	0.0
17255040	1	0.3114
17566860	0	0.0
17597880	1	0.0684
17650500	0	0.0
17681580	1	0.3812
17741640	0	0.0
17757300	1	0.3431
17825760	0	0.0
17857560	1	0.2052
17914500	0	0.0
17951580	1	0.4498
18000480	0	0.0
18025980	1	0.3782
18088800	0	0.0
18113580	1	0.0241
18258960	0	0.0
18295740	1	0.2738
18343260	0	0.0
18385500	1	0.1508
18430020	0	0.0
18455760	1	0.4318
18517920	0	0.0
18552600	1	0.448
18610200	0	0.0
18630840	1	0.664
18693300	0	0.0
18719280	1	0.1622
18868860	0	0.0
18889920	1	0.2521
18953100	0	0.0
18978840	1	0.2137
19035360	0	0.0
19064220	1	0.3119
19114800	0	0.0
19148400	1	0.3194
19208280	0	0.0
19235700	1	0.1317
19376460	0	0.0
19396800	1	0.219
19466220	0	0.0
19495860	1	0.1775
19561560	0	0.0
19564260	1	0.419
19641900	0	0.0
19670400	1	0.3965
19729920	0	0.0
19761060	1	0.1598
19909800	0	0.0
19932300	1	0.1264
20078520	0	0.0
20113200	1	0.3361
20164140	0	0.0
20184840	1	0.2531
20245380	0	0.0
20259840	1	0.4362
20331660	0	0.0
20358900	1	0.2117
20503320	0	0.0
20530560	1	0.1923
20679660	0	0.0
20708820	1	0.32
20764020	0	0.0
20799480	1	0.2847
20852880	0	0.0
20882700	1	0.3499
20940360	0	0.0
20961240	1	0.2706
21023460	0	0.0
21045540	1	0.29
21199320	0	0.0
21219960	1	0.0298
21371280	0	0.0
21398280	1	0.3307
21454560	0	0.0
21477300	1	0.2807
21538500	0	0.0
21562200	1	0.0478
21619020	0	0.0
21641100	1	0.2051
21716520	0	0.0
21749280	1	0.0611
21805560	0	0.0
21819420	1	0.0637
21886320	0	0.0
21915480	1	0.3944
21978180	0	0.0
21991920	1	0.2321
22062060	0	0.0
22090260	1	0.1077
22150200	0	0.0
22169460	1	0.3165
22242600	0	0.0
22254840	1	0.0509
22321620	0	0.0
22351320	1	0.0754
22494300	0	0.0
22528620	1	0.2459
22578480	0	0.0
22615920	1	0.2591
22656060	0	0.0
22684680	1	0.2984
22755840	0	0.0
22779660	1	0.1291
23094300	0	0.0
23128920	1	0.21
23272200	0	0.0
23283840	1	0.1925
23357160	0	0.0
23388180	1	0.1214
23444220	0	0.0
23476800	1	0.3578
23524500	0	0.0
23565360	1	0.0965
23693280	0	0.0
23743800	1	0.187
23787060	0	0.0
23815440	1	0.4204
23877300	0	0.0
23908080	1	0.3247
24046200	0	0.0
24068160	1	0.1108
24136680	0	0.0
