#1
# BEV Profile
# ID: 26
# Created: 2023-08-24 13:57:45.047180
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(541,3)
0	1	0.0
30840	0	0.0
54180	1	0.0084
205020	0	0.0
225720	1	0.0524
288180	0	0.0
317400	1	0.1576
377400	0	0.0
407820	1	0.0619
457080	0	0.0
494760	1	0.1487
549180	0	0.0
564240	1	0.0254
714660	0	0.0
733080	1	0.0505
811620	0	0.0
836040	1	0.1181
891540	0	0.0
922500	1	0.029
981060	0	0.0
1019820	1	0.019
1061400	0	0.0
1107060	1	0.1228
1163100	0	0.0
1177080	1	0.0722
1234140	0	0.0
1263360	1	0.0678
1330440	0	0.0
1357440	1	0.0775
1413780	0	0.0
1442280	1	0.0703
1497960	0	0.0
1522620	1	0.1037
1585200	0	0.0
1615380	1	0.1618
1669020	0	0.0
1678080	1	0.1307
1843800	0	0.0
1873200	1	0.0245
1928460	0	0.0
1950900	1	0.1307
2016720	0	0.0
2062800	1	0.0831
2189940	0	0.0
2207340	1	0.0106
2284440	0	0.0
2303100	1	0.1567
2356380	0	0.0
2392440	1	0.0465
2442660	0	0.0
2475660	1	0.0338
2538480	0	0.0
2549940	1	0.0206
2616420	0	0.0
2651460	1	0.1453
2707140	0	0.0
2745240	1	0.1606
2792520	0	0.0
2815440	1	0.1362
2966760	0	0.0
2994480	1	0.0388
3143340	0	0.0
3159120	1	0.1553
3223560	0	0.0
3249960	1	0.0974
3315480	0	0.0
3343860	1	0.1484
3402480	0	0.0
3432600	1	0.0818
3487080	0	0.0
3511440	1	0.1963
3570360	0	0.0
3605460	1	0.0501
3659940	0	0.0
3692400	1	0.0553
3743160	0	0.0
3766560	1	0.0929
3830280	0	0.0
3844560	1	0.1348
3920220	0	0.0
3945600	1	0.0387
4093620	0	0.0
4110840	1	0.1604
4175640	0	0.0
4199520	1	0.0299
4344780	0	0.0
4373700	1	0.2407
4518660	0	0.0
4536360	1	0.1252
4697160	0	0.0
4714920	1	0.0803
4782540	0	0.0
4813140	1	0.0612
4867200	0	0.0
4894020	1	0.0232
4953960	0	0.0
4979100	1	0.1237
5036700	0	0.0
5069040	1	0.066
5126160	0	0.0
5157960	1	0.0912
5210580	0	0.0
5234100	1	0.0357
5300400	0	0.0
5334420	1	0.1758
5638140	0	0.0
5674260	1	0.0639
5730240	0	0.0
5757720	1	0.1018
5818500	0	0.0
5855400	1	0.064
5900280	0	0.0
5930040	1	0.0128
6073620	0	0.0
6091680	1	0.0837
6168240	0	0.0
6183180	1	0.0734
6253320	0	0.0
6276600	1	0.0524
6332640	0	0.0
6375960	1	0.2381
6420420	0	0.0
6456720	1	0.101
6511380	0	0.0
6536220	1	0.0953
6598440	0	0.0
6621360	1	0.0336
6678240	0	0.0
6703020	1	0.0215
6943080	0	0.0
6970800	1	0.0361
7021980	0	0.0
7062120	1	0.0696
7111320	0	0.0
7135140	1	0.0591
7196580	0	0.0
7233900	1	0.0099
7287480	0	0.0
7314960	1	0.0082
7537620	0	0.0
7586520	1	0.2104
7636320	0	0.0
7644960	1	0.0467
7720260	0	0.0
7754220	1	0.1306
8061480	0	0.0
8090820	1	0.0637
8157480	0	0.0
8170620	1	0.2122
8234100	0	0.0
8269500	1	0.1569
8324100	0	0.0
8355780	1	0.0945
8416080	0	0.0
8430540	1	0.0542
8493120	0	0.0
8539500	1	0.008
8845740	0	0.0
8861820	1	0.0488
9101940	0	0.0
9131820	1	0.0469
9272940	0	0.0
9288360	1	0.114
9369420	0	0.0
9390300	1	0.046
9444180	0	0.0
9476100	1	0.0561
9532020	0	0.0
9564720	1	0.2137
9703320	0	0.0
9726180	1	0.0129
9884280	0	0.0
9908460	1	0.1027
9959460	0	0.0
10011600	1	0.0856
10053480	0	0.0
10084740	1	0.0801
10132020	0	0.0
10167900	1	0.022
10309020	0	0.0
10345200	1	0.0193
10393440	0	0.0
10417080	1	0.0713
10484700	0	0.0
10512780	1	0.1339
10656780	0	0.0
10683840	1	0.1351
10912680	0	0.0
10943520	1	0.0239
11002500	0	0.0
11019780	1	0.0857
11086860	0	0.0
11110140	1	0.087
11173440	0	0.0
11201160	1	0.162
11253780	0	0.0
11302200	1	0.0638
11349000	0	0.0
11377980	1	0.0453
11430600	0	0.0
11462160	1	0.0221
11516820	0	0.0
11554620	1	0.0258
11599800	0	0.0
11628000	1	0.0269
11691480	0	0.0
11728020	1	0.0443
11779380	0	0.0
11810040	1	0.1392
11863200	0	0.0
11878260	1	0.2293
11949420	0	0.0
11987940	1	0.1681
12042120	0	0.0
12073440	1	0.0433
12207060	0	0.0
12231720	1	0.255
12286740	0	0.0
12326160	1	0.1334
12389520	0	0.0
12422220	1	0.1051
12474240	0	0.0
12493980	1	0.0369
12556740	0	0.0
12584160	1	0.112
12817920	0	0.0
12839400	1	0.0751
12901740	0	0.0
12936000	1	0.069
12985860	0	0.0
13016700	1	0.0758
13166880	0	0.0
13182600	1	0.0434
13257300	0	0.0
13271580	1	0.0295
13423260	0	0.0
13455060	1	0.1912
13503840	0	0.0
13538580	1	0.0483
13594500	0	0.0
13632480	1	0.1414
13679880	0	0.0
13715220	1	0.0259
13754220	0	0.0
13800660	1	0.0706
13853100	0	0.0
13881000	1	0.0195
13939140	0	0.0
13964100	1	0.03
14017920	0	0.0
14055060	1	0.1045
14108700	0	0.0
14133720	1	0.1328
14196180	0	0.0
14220000	1	0.0809
14289540	0	0.0
14318340	1	0.1762
14377200	0	0.0
14405040	1	0.0996
14463300	0	0.0
14492760	1	0.0129
14546460	0	0.0
14572560	1	0.0154
14634420	0	0.0
14658300	1	0.1028
14720280	0	0.0
14745360	1	0.1936
14808960	0	0.0
14841420	1	0.1649
14976600	0	0.0
15012660	1	0.1998
15239220	0	0.0
15259200	1	0.0819
15324360	0	0.0
15357540	1	0.049
15408660	0	0.0
15434700	1	0.0995
15490380	0	0.0
15518280	1	0.0553
15753960	0	0.0
15796500	1	0.053
15843960	0	0.0
15873780	1	0.1255
15932700	0	0.0
15947940	1	0.255
16013460	0	0.0
16027560	1	0.1522
16101000	0	0.0
16128300	1	0.2182
16188000	0	0.0
16221180	1	0.066
16273200	0	0.0
16299420	1	0.062
16536120	0	0.0
16553700	1	0.056
16619520	0	0.0
16658640	1	0.0964
16702020	0	0.0
16722480	1	0.1315
16792800	0	0.0
16815600	1	0.0149
16879920	0	0.0
16911720	1	0.0176
17132100	0	0.0
17151540	1	0.0912
17220900	0	0.0
17240460	1	0.1836
17320440	0	0.0
17330520	1	0.1697
17397240	0	0.0
17416620	1	0.064
17560980	0	0.0
17596260	1	0.0635
17653560	0	0.0
17672580	1	0.1444
17829660	0	0.0
17845380	1	0.1657
17916120	0	0.0
17940660	1	0.1394
18261420	0	0.0
18294660	1	0.1417
18345780	0	0.0
18380340	1	0.2207
18429540	0	0.0
18452940	1	0.1688
18610380	0	0.0
18633600	1	0.0918
18783480	0	0.0
18795600	1	0.0127
18870180	0	0.0
18887880	1	0.093
18947940	0	0.0
18969360	1	0.0631
19038840	0	0.0
19065960	1	0.2202
19128480	0	0.0
19148340	1	0.1907
19213380	0	0.0
19241340	1	0.0879
19288020	0	0.0
19322280	1	0.0398
19466820	0	0.0
19502220	1	0.1504
19552860	0	0.0
19578480	1	0.1037
19642440	0	0.0
19666560	1	0.1823
19725180	0	0.0
19755420	1	0.0457
19808400	0	0.0
19850940	1	0.0401
20072700	0	0.0
20097000	1	0.1388
20163960	0	0.0
20181420	1	0.1313
20247600	0	0.0
20275080	1	0.0695
20328540	0	0.0
20359560	1	0.0812
20419980	0	0.0
20452500	1	0.0786
20505600	0	0.0
20532720	1	0.045
20763180	0	0.0
20808300	1	0.1163
20850300	0	0.0
20882100	1	0.0912
20936520	0	0.0
20967300	1	0.0768
21017760	0	0.0
21047820	1	0.0299
21366780	0	0.0
21406140	1	0.1167
21450360	0	0.0
21479340	1	0.0729
21539460	0	0.0
21573240	1	0.1163
21632880	0	0.0
21656460	1	0.128
21882600	0	0.0
21912780	1	0.0537
21973980	0	0.0
22005960	1	0.0288
22060560	0	0.0
22084920	1	0.0508
22234260	0	0.0
22258440	1	0.0938
22319340	0	0.0
22379340	1	0.038
22406340	0	0.0
22426440	1	0.0378
22494060	0	0.0
22517160	1	0.0546
22579920	0	0.0
22610700	1	0.2318
22668660	0	0.0
22686120	1	0.1295
22749300	0	0.0
22777860	1	0.0624
22833780	0	0.0
22877280	1	0.0792
23106840	0	0.0
23131860	1	0.1452
23185800	0	0.0
23218740	1	0.1903
23265480	0	0.0
23298300	1	0.1202
23354340	0	0.0
23390100	1	0.0907
23440500	0	0.0
23464140	1	0.0731
23699460	0	0.0
23711940	1	0.1171
23790840	0	0.0
23812920	1	0.0926
23875800	0	0.0
23896140	1	0.1645
23961960	0	0.0
23979180	1	0.0834
24048240	0	0.0
24067680	1	0.1431
24137460	0	0.0
24173280	1	0.0129
24389220	0	0.0
24421500	1	0.0216
24482940	0	0.0
24513300	1	0.1526
24571560	0	0.0
24598980	1	0.1161
24656640	0	0.0
24677640	1	0.0663
24742920	0	0.0
24758040	1	0.0032
24908640	0	0.0
24934260	1	0.1725
25004220	0	0.0
25029900	1	0.1697
25083720	0	0.0
25110600	1	0.1163
25171080	0	0.0
25197720	1	0.2272
25516740	0	0.0
25543080	1	0.1852
25603860	0	0.0
25619640	1	0.2185
25691460	0	0.0
25709400	1	0.0823
25779180	0	0.0
25803900	1	0.1633
25864740	0	0.0
25888380	1	0.2106
26118660	0	0.0
26156220	1	0.0926
26209920	0	0.0
26237220	1	0.19
26463180	0	0.0
26501700	1	0.0938
26730600	0	0.0
26756820	1	0.1221
26812140	0	0.0
26839920	1	0.1794
26901720	0	0.0
26931540	1	0.1765
26988840	0	0.0
27018300	1	0.0746
27156840	0	0.0
27190740	1	0.0243
27328500	0	0.0
27349140	1	0.0729
27416700	0	0.0
27436980	1	0.0287
27505860	0	0.0
27524520	1	0.0575
27598080	0	0.0
27623580	1	0.1471
27850140	0	0.0
27883380	1	0.0232
27935760	0	0.0
27953820	1	0.0237
28021020	0	0.0
28033620	1	0.1267
28110000	0	0.0
28142220	1	0.111
28283100	0	0.0
28302480	1	0.0877
28451220	0	0.0
28480440	1	0.0411
28538760	0	0.0
28568220	1	0.1358
28626420	0	0.0
28668300	1	0.0889
28711500	0	0.0
28745100	1	0.0783
28804020	0	0.0
28829820	1	0.1383
28886460	0	0.0
28920540	1	0.0729
29236920	0	0.0
29267400	1	0.0402
29317500	0	0.0
29348940	1	0.0573
29402400	0	0.0
29446560	1	0.0969
29752560	0	0.0
29779080	1	0.127
29834100	0	0.0
29865060	1	0.1313
29925240	0	0.0
29959860	1	0.0637
30006600	0	0.0
30048060	1	0.2162
30100140	0	0.0
30120240	1	0.0593
30177360	0	0.0
30204960	1	0.0532
30358860	0	0.0
30377460	1	0.0857
30440400	0	0.0
30478020	1	0.1056
30526860	0	0.0
30556140	1	0.0233
30617280	0	0.0
30648900	1	0.2036
30705120	0	0.0
30733440	1	0.152
30790620	0	0.0
30815100	1	0.0127
30872220	0	0.0
30898860	1	0.0718
30960420	0	0.0
30985860	1	0.1258
31045620	0	0.0
31079700	1	0.0791
31123860	0	0.0
31155060	1	0.0669
31215960	0	0.0
31258080	1	0.096
31305420	0	0.0
31329780	1	0.0635
31397880	0	0.0
31420140	1	0.0672
