#1
# BEV Profile
# ID: 23
# Created: 2023-08-24 13:57:45.000305
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(523,3)
0	1	0.0
33540	0	0.0
49800	1	0.0998
115920	0	0.0
137040	1	0.051
199860	0	0.0
227040	1	0.1064
378960	0	0.0
400380	1	0.1125
463380	0	0.0
492600	1	0.0906
545820	0	0.0
567180	1	0.0479
720180	0	0.0
741840	1	0.0683
887580	0	0.0
926220	1	0.0591
985080	0	0.0
1001880	1	0.0544
1069080	0	0.0
1095180	1	0.028
1151940	0	0.0
1183800	1	0.1287
1412580	0	0.0
1445820	1	0.0883
1501320	0	0.0
1527900	1	0.08
1584900	0	0.0
1611480	1	0.0622
1663980	0	0.0
1703880	1	0.0288
1763460	0	0.0
1783800	1	0.024
1935600	0	0.0
1943640	1	0.0972
2012040	0	0.0
2048160	1	0.1021
2099340	0	0.0
2128980	1	0.015
2190720	0	0.0
2200740	1	0.0829
2273340	0	0.0
2304240	1	0.0335
2361780	0	0.0
2390220	1	0.0166
2444520	0	0.0
2479740	1	0.0468
2540100	0	0.0
2566680	1	0.049
2617800	0	0.0
2665020	1	0.1346
2708760	0	0.0
2741940	1	0.0582
2880960	0	0.0
2917140	1	0.0809
3059460	0	0.0
3073620	1	0.0275
3138540	0	0.0
3166620	1	0.0237
3222840	0	0.0
3252840	1	0.0861
3315660	0	0.0
3350340	1	0.1088
3398760	0	0.0
3425520	1	0.0651
3487680	0	0.0
3510720	1	0.0891
3654120	0	0.0
3691020	1	0.0902
3745320	0	0.0
3781500	1	0.1115
3915660	0	0.0
3948180	1	0.0657
4005720	0	0.0
4024860	1	0.0547
4091100	0	0.0
4118700	1	0.0983
4264140	0	0.0
4299960	1	0.0688
4353240	0	0.0
4382100	1	0.065
4440060	0	0.0
4475340	1	0.0919
4522620	0	0.0
4543620	1	0.0734
4611960	0	0.0
4632540	1	0.0913
4694340	0	0.0
4719900	1	0.0188
4951680	0	0.0
4983120	1	0.1661
5042640	0	0.0
5060340	1	0.0907
5214360	0	0.0
5237580	1	0.0285
5300160	0	0.0
5314380	1	0.0507
5383740	0	0.0
5419320	1	0.1041
5479500	0	0.0
5497800	1	0.0558
