#1
# BEV Profile
# ID: 82
# Created: 2023-08-24 13:57:45.797181
# This table contains boolean values. Each value is valid for the time interval until next data point.
float	data(529,3)
0	1	0.0
37740	0	0.0
59460	1	0.021
201480	0	0.0
235860	1	0.0543
282660	0	0.0
318660	1	0.0656
373260	0	0.0
398520	1	0.0447
460080	0	0.0
500640	1	0.1233
635160	0	0.0
665160	1	0.0224
720240	0	0.0
747240	1	0.1354
893760	0	0.0
928740	1	0.1772
1068540	0	0.0
1094880	1	0.0827
1315440	0	0.0
1342140	1	0.1227
1499820	0	0.0
1531800	1	0.0822
1584900	0	0.0
1608780	1	0.1323
1669620	0	0.0
1706160	1	0.0618
1759740	0	0.0
1772880	1	0.0225
1928280	0	0.0
1958400	1	0.1316
2012040	0	0.0
2045280	1	0.0795
2105940	0	0.0
2126340	1	0.0688
2190360	0	0.0
2215260	1	0.1146
2276280	0	0.0
2312100	1	0.0559
2361360	0	0.0
2397600	1	0.0198
2446800	0	0.0
2472000	1	0.0383
2534880	0	0.0
2553480	1	0.0712
2626620	0	0.0
2660700	1	0.0952
2705040	0	0.0
2744160	1	0.1223
2792340	0	0.0
2825700	1	0.1011
2880060	0	0.0
2906040	1	0.106
3052560	0	0.0
3080100	1	0.0592
3138960	0	0.0
3175440	1	0.0842
3231060	0	0.0
3255960	1	0.1316
3308880	0	0.0
3337140	1	0.0624
3396240	0	0.0
3426300	1	0.107
3486540	0	0.0
3517380	1	0.1007
3746160	0	0.0
3776880	1	0.2292
3833340	0	0.0
3856200	1	0.0866
3915900	0	0.0
3949020	1	0.1257
4001520	0	0.0
4035420	1	0.0608
4083300	0	0.0
4116780	1	0.1172
4261020	0	0.0
4293360	1	0.015
4348620	0	0.0
4378200	1	0.1534
4518420	0	0.0
4546260	1	0.0625
4693380	0	0.0
4725300	1	0.0709
4957140	0	0.0
4972800	1	0.0592
5032680	0	0.0
5075880	1	0.0732
5125020	0	0.0
5160900	1	0.1
5301720	0	0.0
5321580	1	0.0844
5387460	0	0.0
5425800	1	0.0371
5481240	0	0.0
5498400	1	0.0072
5645520	0	0.0
5679000	1	0.1351
5729400	0	0.0
5754780	1	0.0729
5820360	0	0.0
5841540	1	0.0521
6158400	0	0.0
6198900	1	0.128
6423060	0	0.0
6457320	1	0.0353
6509340	0	0.0
6537360	1	0.2522
6770340	0	0.0
6801600	1	0.1175
6945600	0	0.0
6973800	1	0.1062
7026960	0	0.0
7048200	1	0.1175
7203540	0	0.0
7234200	1	0.0604
7286880	0	0.0
7315800	1	0.0281
7365120	0	0.0
7387080	1	0.0737
7462320	0	0.0
7474380	1	0.0283
7634280	0	0.0
7670580	1	0.1587
7724220	0	0.0
7749540	1	0.1675
7979760	0	0.0
8013300	1	0.1673
8072760	0	0.0
8093160	1	0.0841
8155260	0	0.0
8164680	1	0.1044
8234880	0	0.0
8270820	1	0.0881
8318820	0	0.0
8358240	1	0.1962
8580360	0	0.0
8612880	1	0.1743
8668560	0	0.0
8702460	1	0.1172
8759460	0	0.0
8795400	1	0.1423
8838120	0	0.0
8869080	1	0.081
8926020	0	0.0
8946840	1	0.1939
9015060	0	0.0
9041460	1	0.0344
9101520	0	0.0
9124980	1	0.0432
9270480	0	0.0
9307980	1	0.0744
9366360	0	0.0
9383820	1	0.2135
9446400	0	0.0
9481800	1	0.0276
9618660	0	0.0
9649860	1	0.0171
9703680	0	0.0
9751740	1	0.0731
9795300	0	0.0
9817620	1	0.0924
9963900	0	0.0
9987540	1	0.1139
10049160	0	0.0
10087920	1	0.0929
10139640	0	0.0
10169640	1	0.0024
10226340	0	0.0
10248780	1	0.0173
10394820	0	0.0
10435020	1	0.1407
10484040	0	0.0
10523940	1	0.1247
10567680	0	0.0
10611240	1	0.0937
10661880	0	0.0
10681860	1	0.2192
10743180	0	0.0
10766400	1	0.1303
10921080	0	0.0
10946160	1	0.0683
11000580	0	0.0
11021520	1	0.1215
11177700	0	0.0
11192040	1	0.1657
11262900	0	0.0
11294220	1	0.1244
11345520	0	0.0
11377560	1	0.2616
11522580	0	0.0
11536380	1	0.0185
11603160	0	0.0
11640600	1	0.1152
11683980	0	0.0
11713320	1	0.1277
11780940	0	0.0
11804640	1	0.174
11871060	0	0.0
11886240	1	0.0639
11945700	0	0.0
11974860	1	0.1221
12036000	0	0.0
12061020	1	0.0083
12127380	0	0.0
12157920	1	0.0513
12299580	0	0.0
12319080	1	0.0992
12385320	0	0.0
12416100	1	0.1264
12472020	0	0.0
12509820	1	0.2226
12559740	0	0.0
12592380	1	0.0968
12642060	0	0.0
12675060	1	0.0273
12817500	0	0.0
12849660	1	0.1696
12991440	0	0.0
13023180	1	0.2035
13067940	0	0.0
13101000	1	0.1935
13171260	0	0.0
13193580	1	0.1106
13249440	0	0.0
13276380	1	0.0174
13417680	0	0.0
13439160	1	0.0741
13592220	0	0.0
13617120	1	0.1628
13676880	0	0.0
13704180	1	0.1558
13767180	0	0.0
13797540	1	0.2719
13855920	0	0.0
13882440	1	0.0384
14022660	0	0.0
14051160	1	0.0506
14115300	0	0.0
14125020	1	0.1794
14280480	0	0.0
14310240	1	0.1907
14367000	0	0.0
14393940	1	0.068
14458560	0	0.0
14481420	1	0.0393
14627460	0	0.0
14664240	1	0.1571
14721480	0	0.0
14738220	1	0.0663
14801040	0	0.0
14825040	1	0.1088
14890320	0	0.0
14930460	1	0.077
14969100	0	0.0
15004260	1	0.177
15148560	0	0.0
15175320	1	0.0355
15412080	0	0.0
15429960	1	0.1178
15754980	0	0.0
15799020	1	0.0154
15842520	0	0.0
15856140	1	0.213
15927180	0	0.0
15964200	1	0.1342
16011660	0	0.0
16048380	1	0.0342
16100400	0	0.0
16130760	1	0.04
16188420	0	0.0
16222920	1	0.0847
16278000	0	0.0
16300200	1	0.038
16356600	0	0.0
16395300	1	0.009
16440840	0	0.0
16477380	1	0.0406
16699740	0	0.0
16731780	1	0.1703
16788900	0	0.0
16814400	1	0.1413
17046780	0	0.0
17074260	1	0.1671
17140140	0	0.0
17176740	1	0.1789
17231220	0	0.0
17249640	1	0.1137
17310300	0	0.0
17347740	1	0.0838
17389740	0	0.0
17417880	1	0.0326
17569740	0	0.0
17601000	1	0.0367
17650140	0	0.0
17683020	1	0.1747
17741340	0	0.0
17760360	1	0.1973
17820300	0	0.0
17854560	1	0.2375
17915220	0	0.0
17936100	1	0.132
17998620	0	0.0
18024360	1	0.2293
18259020	0	0.0
18274920	1	0.1093
18349020	0	0.0
18372060	1	0.1168
18434640	0	0.0
18454620	1	0.0681
18515220	0	0.0
18552060	1	0.0888
18596400	0	0.0
18645000	1	0.1818
18781020	0	0.0
18811020	1	0.0242
18864540	0	0.0
18897660	1	0.1334
18943980	0	0.0
18977940	1	0.1716
19037520	0	0.0
19069380	1	0.032
19124820	0	0.0
19157040	1	0.1395
19207620	0	0.0
19239180	1	0.1141
19389960	0	0.0
19398000	1	0.0496
19471080	0	0.0
19501680	1	0.2171
19556340	0	0.0
19580400	1	0.0444
19729680	0	0.0
19744800	1	0.1477
19895640	0	0.0
19934460	1	0.0373
20076540	0	0.0
20101980	1	0.2346
20165160	0	0.0
20183100	1	0.0379
20244780	0	0.0
20285820	1	0.0713
20329740	0	0.0
20362560	1	0.1891
20418480	0	0.0
20444880	1	0.2071
20505360	0	0.0
20536800	1	0.0295
20684280	0	0.0
20697000	1	0.053
20764020	0	0.0
20794440	1	0.1925
20938620	0	0.0
20969700	1	0.1252
21194160	0	0.0
21223920	1	0.0304
21282600	0	0.0
21314400	1	0.1433
21368100	0	0.0
21403260	1	0.0784
21455100	0	0.0
21487560	1	0.1203
21540660	0	0.0
21562920	1	0.0879
21710940	0	0.0
21730260	1	0.0519
21888480	0	0.0
21901860	1	0.0496
21970200	0	0.0
22006620	1	0.05
22065540	0	0.0
22091160	1	0.137
22146240	0	0.0
22170060	1	0.0612
22239240	0	0.0
22273020	1	0.1913
22398540	0	0.0
22427880	1	0.0412
22495440	0	0.0
22509060	1	0.1285
22583940	0	0.0
22618560	1	0.034
22667640	0	0.0
22695180	1	0.1099
22749960	0	0.0
22781400	1	0.0894
22833600	0	0.0
22882800	1	0.0369
22922760	0	0.0
22945440	1	0.0221
23011800	0	0.0
23040480	1	0.0282
23100720	0	0.0
23123820	1	0.1381
23191500	0	0.0
23221080	1	0.1197
23354940	0	0.0
23372880	1	0.0494
23700180	0	0.0
23737980	1	0.137
23794680	0	0.0
23817660	1	0.1113
23876280	0	0.0
23901060	1	0.1808
23961840	0	0.0
23993760	1	0.0942
24052080	0	0.0
24078480	1	0.1982
24138960	0	0.0
24161940	1	0.0179
24220560	0	0.0
24237540	1	0.0099
24307080	0	0.0
24328380	1	0.0729
24388200	0	0.0
24424020	1	0.1554
24479280	0	0.0
24513780	1	0.132
24560760	0	0.0
24602400	1	0.1033
24652740	0	0.0
24684960	1	0.1252
24910860	0	0.0
24937560	1	0.1039
25001520	0	0.0
25028580	1	0.2163
25166280	0	0.0
25193580	1	0.0461
25256280	0	0.0
25286580	1	0.2652
25421580	0	0.0
25457340	1	0.0172
25515000	0	0.0
25551720	1	0.1451
25600140	0	0.0
25618200	1	0.0868
25686000	0	0.0
25730340	1	0.0417
25775400	0	0.0
25799640	1	0.0557
25859880	0	0.0
25897980	1	0.0994
26126640	0	0.0
26145300	1	0.0217
26211120	0	0.0
26236620	1	0.0867
26380080	0	0.0
26425500	1	0.0503
26465100	0	0.0
26491560	1	0.078
26554140	0	0.0
26573040	1	0.0347
26640540	0	0.0
26678580	1	0.03
26818620	0	0.0
26841060	1	0.0932
26901960	0	0.0
26930760	1	0.1872
27077820	0	0.0
27106440	1	0.1406
