#1
# Data Source: CyEntEE Database (CDB)
# type: standard load profile
# load profile: lv_urban6
# source: SimBench
# timezone: UTC
float p_q(35136,3)
0	0.176896	0.046413
900	0.121068	0.113178
2700	0.141863	0.094868
5400	0.120902	0.039851
9000	0.130208	0.049555
13500	0.135342	0.069525
18900	0.146576	0.065748
25200	0.123481	0.064423
32400	0.121439	0.046148
40500	0.118004	0.031368
49500	0.113568	0.034075
59400	0.114367	0.018556
70200	0.112221	0.043474
81900	0.105564	0.06103
94500	0.100336	0.030201
108000	0.099982	0.037133
122400	0.106697	0.037898
137700	0.10806	0.036527
153900	0.107882	0.086102
171000	0.085742	0.035328
189000	0.086352	0.008118
207900	0.090175	0.046329
227700	0.081748	0.026768
248400	0.084704	0.049137
270000	0.092853	0.055403
292500	0.123515	0.064198
315900	0.115945	0.022692
340200	0.112699	0.041108
365400	0.117727	0.088175
391500	0.116811	0.106007
418500	0.106571	0.042581
446400	0.125204	0.091479
475200	0.13456	0.070399
504900	0.143536	0.115996
535500	0.108042	0.05708
567000	0.113116	0.048866
599400	0.109145	0.06896
632700	0.107504	0.043955
666900	0.111919	0.033579
702000	0.108581	0.054793
738000	0.11428	0.07397
774900	0.108707	0.024029
812700	0.105047	0.026302
851400	0.116632	0.02767
891000	0.117864	0.059214
931500	0.150658	0.054997
972900	0.179157	0.004812
1015200	0.195214	0.065823
1058400	0.191575	0.088038
1102500	0.211934	0.115557
1147500	0.215552	0.053421
1193400	0.193116	0.048028
1240200	0.181365	0.134111
1287900	0.204955	0.207225
1336500	0.296029	0.092694
1386000	0.281719	0.210433
1436400	0.249352	0.066497
1487700	0.291122	0.211678
1539900	0.241229	0.098084
1593000	0.244029	0.201323
1647000	0.236938	0.094887
1701900	0.22147	0.079095
1757700	0.241184	0.095742
1814400	0.248139	0.079962
1872000	0.225868	0.043032
1930500	0.173658	0.02886
1989900	0.197884	0.052901
2050200	0.273101	0.047358
2111400	0.276885	0.063605
2173500	0.29571	0.180664
2236500	0.303947	0.051878
2300400	0.388464	0.269361
2365200	0.27738	0.16811
2430900	0.335271	0.141936
2497500	0.241826	0.080892
2565000	0.225739	0.046235
2633400	0.229392	0.06095
2702700	0.179787	0.06584
2772900	0.178849	0.079922
2844000	0.235993	0.097714
2916000	0.211588	0.122249
2988900	0.189173	0.099196
3062700	0.196858	0.052711
3137400	0.25313	0.079569
3213000	0.179067	0.047994
3289500	0.159427	0.051583
3366900	0.25888	0.165926
3445200	0.215013	0.084885
3524400	0.181867	0.164462
3604500	0.194425	0.077883
3685500	0.185828	0.065694
3767400	0.164715	0.061128
3850200	0.143078	0.038175
3933900	0.138143	0.038064
4018500	0.137638	0.064502
4104000	0.11869	0.092374
4190400	0.120792	0.036091
4277700	0.145705	0.059359
4365900	0.142825	0.044601
4455000	0.111081	0.021676
4545000	0.092397	0.048398
4635900	0.093718	0.024079
4727700	0.093293	0.017898
4820400	0.089689	0.042468
4914000	0.088413	0.097465
5008500	0.085546	0.072619
5103900	0.083432	0.02429
5200200	0.081392	0.040578
5297400	0.071931	0.054319
5395500	0.075252	0.055036
5494500	0.07524	0.028959
5594400	0.079205	0.017834
5695200	0.079803	0.022043
5796900	0.076832	0.029151
5899500	0.071472	0.033432
6003000	0.07171	0.022374
6107400	0.078885	0.022765
6212700	0.081727	0.020386
6318900	0.081911	0.024692
6426000	0.08086	0.027464
6534000	0.084411	0.051616
6642900	0.115819	0.055559
6752700	0.121333	0.055248
6863400	0.111727	0.039594
6975000	0.108694	0.046934
7087500	0.130396	0.073812
7200900	0.152416	0.05735
7315200	0.186962	0.084051
7430400	0.177514	0.134537
7546500	0.157338	0.089044
7663500	0.176364	0.07079
7781400	0.173725	0.062115
7900200	0.151334	0.06006
8019900	0.163135	0.068949
8140500	0.177049	0.079177
8262000	0.198962	0.078736
8384400	0.225236	0.08262
8507700	0.222967	0.082567
8631900	0.250753	0.080227
8757000	0.233257	0.071881
8883000	0.23622	0.097495
9009900	0.200581	0.084224
9137700	0.250497	0.09019
9266400	0.238429	0.128565
9396000	0.224824	0.103406
9526500	0.256424	0.079552
9657900	0.227984	0.084953
9790200	0.199721	0.085194
9923400	0.274402	0.108296
10057500	0.256925	0.065506
10192500	0.305273	0.07369
10328400	0.329727	0.196939
10465200	0.309974	0.083426
10602900	0.252278	0.090194
10741500	0.207405	0.110336
10881000	0.203459	0.055638
11021400	0.217765	0.076856
11162700	0.256624	0.104225
11304900	0.251411	0.085528
11448000	0.267218	0.113095
11592000	0.28676	0.066527
11736900	0.222788	0.08848
11882700	0.172572	0.098111
12029400	0.197674	0.056228
12177000	0.263666	0.09196
12325500	0.213016	0.071362
12474900	0.235057	0.07744
12625200	0.231936	0.04442
12776400	0.216505	0.144893
12928500	0.281076	0.098457
13081500	0.21468	0.086039
13235400	0.255595	0.06976
13390200	0.249344	0.065641
13545900	0.251496	0.079447
13702500	0.234444	0.103696
13860000	0.258618	0.188629
14018400	0.245626	0.124715
14177700	0.220452	0.166487
14337900	0.169888	0.113358
14499000	0.16343	0.102336
14661000	0.228609	0.036134
14823900	0.212075	0.064281
14987700	0.173384	0.042471
15152400	0.152817	0.039604
15318000	0.186849	0.055994
15484500	0.147397	0.072143
15651900	0.138829	0.047445
15820200	0.147583	0.036663
15989400	0.144521	0.030455
16159500	0.122736	0.063593
16330500	0.125582	0.029035
16502400	0.118042	0.048454
16675200	0.124	0.04276
16848900	0.106594	0.050194
17023500	0.112146	0.048482
17199000	0.100361	0.017367
17375400	0.093261	0.021315
17552700	0.085946	0.039049
17730900	0.085111	0.028889
17910000	0.079327	0.035503
18090000	0.079832	0.041078
18270900	0.080492	0.019379
18452700	0.082859	0.032269
18635400	0.081979	0.050793
18819000	0.076596	0.020379
19003500	0.074618	0.021938
19188900	0.076564	0.01494
19375200	0.073679	0.009026
19562400	0.072453	0.024736
19750500	0.071013	0.035218
19939500	0.069671	0.016605
20129400	0.083046	0.061699
20320200	0.097811	0.022202
20511900	0.087003	0.034253
20704500	0.077615	0.032338
20898000	0.077745	0.019785
21092400	0.087644	0.034231
21287700	0.113601	0.022567
21483900	0.129031	0.022039
21681000	0.114287	0.021137
21879000	0.115025	0.043325
22077900	0.109663	0.020631
22277700	0.123727	0.029107
22478400	0.15424	0.034326
22680000	0.122052	0.032186
22882500	0.117483	0.043019
23085900	0.114831	0.045366
23290200	0.116434	0.022413
23495400	0.123186	0.024878
23701500	0.117804	0.051477
23908500	0.168332	0.028869
24116400	0.233	0.042769
24325200	0.184922	0.048795
24534900	0.197275	0.033219
24745500	0.19395	0.033942
24957000	0.208398	0.044276
25169400	0.170966	0.04365
25382700	0.167012	0.026957
25596900	0.200422	0.027769
25812000	0.22059	0.042393
26028000	0.197133	0.040702
26244900	0.18619	0.033962
26462700	0.159811	0.05313
26681400	0.119737	0.078935
26901000	0.156533	0.073524
27121500	0.23195	0.060751
27342900	0.260701	0.090478
27565200	0.250287	0.042267
27788400	0.279082	0.238768
28012500	0.169124	0.035085
28237500	0.165412	0.050278
28463400	0.234085	0.226416
28690200	0.243462	0.059232
28917900	0.19715	0.092547
29146500	0.167107	0.051292
29376000	0.20901	0.068468
29606400	0.225843	0.010386
29837700	0.224533	0.025928
30069900	0.280599	0.242008
30303000	0.226692	0.182712
30537000	0.280378	0.166579
30771900	0.30731	0.172655
31007700	0.247151	0.044641
31244400	0.264496	0.058135
31482000	0.260433	0.068722
31720500	0.243758	0.114165
31959900	0.239233	0.020729
32200200	0.247405	0.040258
32441400	0.252473	0.034732
32683500	0.226823	0.00362
32926500	0.271789	0.069023
33170400	0.310144	0.077811
33415200	0.226924	0.075241
33660900	0.258315	0.058197
33907500	0.246771	0.070532
34155000	0.216061	0.020696
34403400	0.216671	0.019803
34652700	0.177257	0.015226
34902900	0.187697	0.022305
35154000	0.171139	0.10248
35406000	0.163833	0.065867
35658900	0.16179	0.048356
35912700	0.146352	0.089846
36167400	0.150802	0.060449
36423000	0.144112	0.027409
36679500	0.121409	0.012217
36936900	0.118674	0.044812
37195200	0.168359	0.069203
37454400	0.113583	0.071987
37714500	0.106951	0.058023
37975500	0.161277	0.038043
38237400	0.122994	0.079743
38500200	0.114344	0.070072
38763900	0.086682	0.022263
39028500	0.098797	0.024679
39294000	0.084152	0.043227
39560400	0.111214	0.039169
39827700	0.095058	0.035539
40095900	0.079129	0.024882
40365000	0.074374	0.033044
40635000	0.086195	0.032482
40905900	0.07866	0.034795
41177700	0.070332	0.034488
41450400	0.083541	0.025761
41724000	0.082457	0.011011
41998500	0.075937	0.019517
42273900	0.080175	0.025738
42550200	0.084167	0.019958
42827400	0.082259	0.050537
43105500	0.092766	0.020761
43384500	0.079269	0.0216
43664400	0.092876	0.04589
43945200	0.132589	0.06013
44226900	0.180918	0.064665
44509500	0.168851	0.067041
44793000	0.18055	0.071748
45077400	0.185082	0.066939
45362700	0.197483	0.082451
45648900	0.202584	0.070488
45936000	0.211805	0.091844
46224000	0.224635	0.093947
46512900	0.24577	0.104533
46802700	0.282017	0.103442
47093400	0.262251	0.077679
47385000	0.297117	0.059021
47677500	0.22231	0.074373
47970900	0.262234	0.122286
48265200	0.245838	0.074141
48560400	0.232305	0.075766
48856500	0.243568	0.065732
49153500	0.231255	0.110805
49451400	0.255448	0.100412
49750200	0.222094	0.072949
50049900	0.236004	0.078151
50350500	0.266945	0.046967
50652000	0.265188	0.055245
50954400	0.24939	0.074101
51257700	0.202915	0.086016
51561900	0.209545	0.092307
51867000	0.231524	0.09038
52173000	0.258579	0.084309
52479900	0.290878	0.103691
52787700	0.295757	0.135593
53096400	0.241055	0.097941
53406000	0.218528	0.082054
53716500	0.192687	0.073764
54027900	0.22841	0.076235
54340200	0.255831	0.062058
54653400	0.245088	0.065419
54967500	0.237138	0.062398
55282500	0.276176	0.059792
55598400	0.287544	0.179648
55915200	0.20034	0.097776
56232900	0.258976	0.187156
56551500	0.274568	0.217114
56871000	0.258069	0.065009
57191400	0.209912	0.079548
57512700	0.215298	0.054784
57834900	0.222313	0.081139
58158000	0.220244	0.096958
58482000	0.230188	0.090344
58806900	0.288872	0.123166
59132700	0.302766	0.177795
59459400	0.262561	0.090868
59787000	0.26819	0.091935
60115500	0.227652	0.052764
60444900	0.188849	0.064974
60775200	0.206642	0.072165
61106400	0.200794	0.056661
61438500	0.217164	0.078081
61771500	0.218141	0.109335
62105400	0.259464	0.058716
62440200	0.265777	0.042124
62775900	0.192987	0.03354
63112500	0.170296	0.023375
63450000	0.194394	0.044693
63788400	0.210636	0.045211
64127700	0.199251	0.020254
64467900	0.192839	0.088236
64809000	0.14251	0.045365
