#1;
double data(289,3);

0	1	0
300	1	0
600	1	0
900	1	0
1200	1	0
1500	1	0
1800	1	0
2100	1	0
2400	1	0
2700	1	0
3000	1	0
3300	1	0
3600	1	0
3900	1	0
4200	1	0
4500	1	0
4800	1	0
5100	1	0
5400	1	0
5700	1	0
6000	1	0
6300	1	0
6600	1	0
6900	1	0
7200	1	0
7500	1	0
7800	1	0
8100	1	0
8400	1	0
8700	1	0
9000	1	0
9300	1	0
9600	1	0
9900	1	0
10200	1	0
10500	1	0
10800	1	0
11100	1	0
11400	1	0
11700	1	0
12000	1	0
12300	1	0
12600	1	0
12900	1	0
13200	1	0
13500	1	0
13800	1	0
14100	1	0
14400	1	0
14700	1	0
15000	1	0
15300	1	0
15600	1	0
15900	1	0
16200	1	0
16500	1	0
16800	1	0
17100	1	0
17400	1	0
17700	1	0
18000	1	0
18300	1	0
18600	1	0
18900	1	0
19200	1	0
19500	1	0
19800	1	0
20100	1	0
20400	1	0
20700	1	0
21000	1	0
21300	1	0
21600	1	0
21900	1	0
22200	1	0
22500	1	0
22800	1	0
23100	1	0
23400	1	0
23700	1	0
24000	1	0
24300	1	0
24600	1	0
24900	1	0
25200	1	0
25500	1	0
25800	1	0
26100	1	0
26400	1	0
26700	1	0
27000	1	0
27300	1	0
27600	1	0
27900	1	0
28200	1	0
28500	1	0
28800	1	0
29100	1	0
29400	1	0
29700	1	0
30000	1	0
30300	1	0
30600	1	0
30900	1	0
31200	1	0
31500	1	0
31800	1	0
32100	1	0
32400	0	0
32700	0	0
33000	0	0
33300	0	0
33600	0	0
33900	0	0
34200	0	0
34500	0	0
34800	0	0
35100	0	0
35400	0	0
35700	0	0
36000	0	0
36300	0	0
36600	0	0
36900	0	0
37200	0	0
37500	0	0
37800	0	0
38100	0	0
38400	0	0
38700	0	0
39000	0	0
39300	0	0
39600	0	0
39900	0	0
40200	0	0
40500	0	0
40800	0	0
41100	0	0
41400	0	0
41700	0	0
42000	0	0
42300	0	0
42600	0	0
42900	0	0
43200	0	0
43500	0	0
43800	0	0
44100	0	0
44400	0	0
44700	0	0
45000	0	0
45300	0	0
45600	0	0
45900	0	0
46200	0	0
46500	0	0
46800	0	0
47100	0	0
47400	0	0
47700	0	0
48000	0	0
48300	0	0
48600	0	0
48900	0	0
49200	0	0
49500	0	0
49800	0	0
50100	0	0
50400	0	0
50700	0	0
51000	0	0
51300	0	0
51600	0	0
51900	0	0
52200	0	0
52500	0	0
52800	0	0
53100	0	0
53400	0	0
53700	0	0
54000	0	0
54300	0	0
54600	0	0
54900	0	0
55200	0	0
55500	0	0
55800	1	0.5
56100	1	0
56400	1	0
56700	1	0
57000	1	0
57300	1	0
57600	1	0
57900	1	0
58200	1	0
58500	1	0
58800	1	0
59100	1	0
59400	1	0
59700	1	0
60000	1	0
60300	1	0
60600	1	0
60900	1	0
61200	1	0
61500	1	0
61800	1	0
62100	1	0
62400	1	0
62700	1	0
63000	1	0
63300	1	0
63600	1	0
63900	1	0
64200	1	0
64500	1	0
64800	1	0
65100	1	0
65400	1	0
65700	1	0
66000	1	0
66300	1	0
66600	1	0
66900	1	0
67200	1	0
67500	1	0
67800	1	0
68100	1	0
68400	0	0
68700	0	0
69000	0	0
69300	0	0
69600	0	0
69900	0	0
70200	0	0
70500	0	0
70800	0	0
71100	0	0
71400	0	0
71700	0	0
72000	0	0
72300	0	0
72600	0	0
72900	0	0
73200	0	0
73500	0	0
73800	0	0
74100	0	0
74400	0	0
74700	0	0
75000	0	0
75300	0	0
75600	0	0
75900	0	0
76200	0	0
76500	0	0
76800	0	0
77100	0	0
77400	0	0
77700	0	0
78000	0	0
78300	0	0
78600	0	0
78900	0	0
79200	1	0.5
79500	1	0
79800	1	0
80100	1	0
80400	1	0
80700	1	0
81000	1	0
81300	1	0
81600	1	0
81900	1	0
82200	1	0
82500	1	0
82800	1	0
83100	1	0
83400	1	0
83700	1	0
84000	1	0
84300	1	0
84600	1	0
84900	1	0
85200	1	0
85500	1	0
85800	1	0
86100	1	0
86400	1	0
