#1
# Data Source: CyEntEE Database (CDB)
# type: measured profile
# load profile: SFH4
# source: WPuQ
# timezone: UTC
float p_q(267840,3)
0	146.669	55.7282
10	147.15	55.9836
20	147.222	55.7605
30	144.994	55.5213
40	146.2	55.4986
50	145.385	55.4372
60	145.285	54.8682
70	145.353	54.9361
80	146.087	55.0945
90	145.22	54.9006
100	145.605	54.7292
110	144.215	54.4253
120	144.044	54.6807
130	145.007	54.9846
140	145.314	54.823
150	143.843	54.5934
160	145.812	54.9361
170	145.502	54.7551
180	144.645	55.1721
190	143.905	54.9232
200	146.268	55.0622
210	145.89	55.3014
220	144.732	55.1592
230	145.915	54.8036
240	146.549	54.7842
250	144.988	54.4479
260	145.667	54.6128
270	144.302	54.671
280	145.961	54.9135
290	146.232	54.8585
300	145.951	54.8197
310	544.26	155.171
320	168.455	91.0052
330	168.613	91.6421
340	169.952	91.5516
350	168.613	91.3026
360	169.367	91.2444
370	171.471	91.5386
380	146.442	90.4977
390	146.918	90.3554
400	144.807	90.1873
410	145.98	90.2778
420	145.873	89.5795
430	145.983	90.0192
440	144.254	89.6506
450	144.474	89.683
460	144.357	89.6442
470	145.275	89.8123
480	144.419	90.2649
490	144.305	89.9028
500	144.047	90.1647
510	143.93	89.6377
520	145.586	89.6668
530	143.109	89.4825
540	144.057	89.8252
550	144.338	90.2552
560	143.543	89.7347
570	144.121	89.7509
580	144.684	89.8931
590	143.578	89.8802
600	143.827	89.6118
610	142.715	89.7864
620	142.602	89.5795
630	142.165	89.211
640	142.285	89.2174
650	143.465	89.2077
660	142.204	89.2401
670	143.72	89.1754
680	142.359	88.6
690	142.356	89.072
700	142.479	89.4987
710	143.413	89.7573
720	142.754	89.683
730	144.047	89.6054
740	143.821	89.8478
750	143.423	89.8802
760	142.275	89.6151
770	143.96	89.7088
780	142.502	89.4728
790	143.29	89.6927
800	143.352	89.5827
810	142.77	89.822
820	142.909	89.78
830	142.472	89.4761
840	141.635	89.6312
850	142.447	89.7056
860	140.694	89.3888
870	142.333	89.2886
880	141.244	89.6894
890	142.518	89.9966
900	143.003	90.0612
910	141.816	89.9319
920	143.093	90.1582
930	142.03	90.1679
940	143.287	89.8058
950	141.315	89.6636
960	142.883	90.1582
970	141.577	90.1808
980	118.953	53.8369
990	121.459	53.9081
1000	121.275	53.9695
1010	119.716	54.0018
1020	118.805	53.3552
1030	120.318	53.9372
1040	119.72	53.7367
1050	119.865	53.7691
1060	119.655	53.6753
1070	120.14	53.7367
1080	120.15	53.7981
1090	120.117	53.866
1100	118.643	54.0115
1110	119.309	53.9727
1120	119.859	54.296
1130	120.476	54.2895
1140	121.372	54.1053
1150	119.167	54.3057
1160	119.248	53.7949
1170	120.217	53.9986
1180	119.762	54.0697
1190	120.997	54.0277
1200	119.406	54.0891
1210	119.933	54.0277
1220	119.648	54.0568
1230	120.835	54.1667
1240	121.126	54.4867
1250	119.138	54.5029
1260	119.548	54.351
1270	119.406	54.0341
1280	120.586	54.3865
1290	118.995	54.241
1300	121.158	54.3057
1310	120.059	54.0665
1320	121.051	54.4867
1330	119.5	54.3671
1340	118.672	54.2863
1350	121.566	54.574
